start,year,month,day,hour,rueckgaben_predict,rueckgaben_real,ausleihen_real,ausleihen_predicted,real_differenz,predicted_differenz,differenz_mape
2019-09-12 12:00:00,2019,9,12,12,11.837769,22,11,13.33923,-11,1.5014610000000008,113.64964545454545
2019-09-12 16:00:00,2019,9,12,16,28.75394,27,27,25.835154,0,-2.9187860000000008,0.0
2019-09-12 17:00:00,2019,9,12,17,42.74484,58,68,60.69509,10,17.950249999999997,79.50249999999997
2019-09-13 07:00:00,2019,9,13,7,31.994713,46,20,17.067877,-26,-14.926836000000002,42.5890923076923
2019-09-13 10:00:00,2019,9,13,10,19.751286,20,13,15.211723,-7,-4.539563000000001,35.14909999999998
2019-09-13 12:00:00,2019,9,13,12,18.139221,15,13,14.835364,-2,-3.303856999999999,65.19284999999995
2019-09-13 13:00:00,2019,9,13,13,15.1678705,13,23,15.625567,10,0.45769650000000084,95.42303499999998
2019-09-13 14:00:00,2019,9,13,14,18.854118,36,26,17.560179,-10,-1.2939389999999982,87.06061000000001
2019-09-13 15:00:00,2019,9,13,15,25.03918,31,31,30.608389,0,5.569208999999997,0.0
2019-09-13 19:00:00,2019,9,13,19,27.652155,31,32,29.557451,1,1.9052959999999999,90.52959999999999
2019-09-14 08:00:00,2019,9,14,8,11.993891,14,13,10.858492,-1,-1.1353989999999996,13.53989999999996
2019-09-14 09:00:00,2019,9,14,9,19.378723,27,14,13.997593,-13,-5.381130000000001,58.6066923076923
2019-09-14 10:00:00,2019,9,14,10,26.824268,24,26,21.451563,2,-5.372705,368.63525
2019-09-14 11:00:00,2019,9,14,11,29.732079,42,29,25.120575,-13,-4.611504,64.52689230769231
2019-09-14 12:00:00,2019,9,14,12,38.961452,40,37,39.36145,-3,0.3999979999999965,113.33326666666655
2019-09-14 13:00:00,2019,9,14,13,41.234745,35,33,48.132717,-2,6.897972000000003,444.89860000000016
2019-09-14 14:00:00,2019,9,14,14,38.4689,35,34,31.680683,-1,-6.7882169999999995,578.8217
2019-09-14 15:00:00,2019,9,14,15,36.969654,21,32,36.545544,11,-0.4241099999999989,103.85554545454545
2019-09-14 16:00:00,2019,9,14,16,36.282932,45,42,41.009277,-3,4.726344999999995,257.5448333333332
2019-09-14 17:00:00,2019,9,14,17,40.34441,31,38,43.350624,7,3.006214,57.05408571428572
2019-09-14 18:00:00,2019,9,14,18,36.63921,33,32,42.111137,-1,5.471927000000001,647.1927000000001
2019-09-14 21:00:00,2019,9,14,21,7.1915555,8,18,13.178655,10,5.987099499999999,40.12900500000001
2019-09-15 07:00:00,2019,9,15,7,3.2343152,3,2,3.4051347,-1,0.1708194999999999,117.08194999999999
2019-09-15 08:00:00,2019,9,15,8,8.992529,11,8,8.43487,-3,-0.5576589999999992,81.4113666666667
2019-09-15 09:00:00,2019,9,15,9,18.556383,29,20,12.965944,-9,-5.590439,37.88401111111111
2019-09-15 12:00:00,2019,9,15,12,36.029804,39,37,39.945465,-2,3.915661,295.78305
2019-09-15 14:00:00,2019,9,15,14,49.82806,37,45,41.147892,8,-8.680168000000002,208.5021
2019-09-15 15:00:00,2019,9,15,15,39.479847,47,47,47.459446,0,7.979599,0.0
2019-09-15 16:00:00,2019,9,15,16,43.176224,45,52,45.137844,7,1.9616200000000035,71.9768571428571
2019-09-15 17:00:00,2019,9,15,17,36.944073,35,29,46.387154,-6,9.443081,257.3846833333333
2019-09-15 19:00:00,2019,9,15,19,31.440449,24,36,41.798637,12,10.358187999999998,13.68176666666668
2019-09-15 21:00:00,2019,9,15,21,8.674301,11,14,13.281539,3,4.607238000000001,53.57460000000002
2019-09-16 06:00:00,2019,9,16,6,11.332527,16,5,6.037285,-11,-5.295242000000001,51.86143636363636
2019-09-16 09:00:00,2019,9,16,9,49.656204,47,21,22.212303,-26,-27.443901000000004,5.5534653846154
2019-09-16 10:00:00,2019,9,16,10,22.619812,22,9,14.349104,-13,-8.270707999999999,36.379169230769236
2019-09-16 13:00:00,2019,9,16,13,10.664808,12,9,12.680858,-3,2.01605,167.20166666666668
2019-09-16 16:00:00,2019,9,16,16,22.045673,27,22,25.407188,-5,3.3615150000000007,167.2303
2019-09-16 17:00:00,2019,9,16,17,42.191265,46,50,50.18669,4,7.995424999999997,99.88562499999993
2019-09-16 18:00:00,2019,9,16,18,47.210484,51,60,68.8962,9,21.685715999999992,140.9523999999999
2019-09-16 19:00:00,2019,9,16,19,34.72708,32,42,43.510494,10,8.783414,12.165859999999995
2019-09-16 20:00:00,2019,9,16,20,16.980759,13,20,22.47378,7,5.493021000000002,21.528271428571394
2019-09-16 21:00:00,2019,9,16,21,6.0493546,10,12,10.281267,2,4.2319124,111.59561999999998
2019-09-16 22:00:00,2019,9,16,22,4.5875983,8,7,4.8755283,-1,0.28793000000000024,128.79300000000003
2019-09-17 06:00:00,2019,9,17,6,18.523464,28,8,9.771446,-20,-8.752018000000001,56.239909999999995
2019-09-17 07:00:00,2019,9,17,7,46.4884,63,27,21.549093,-36,-24.939307,30.724147222222225
2019-09-17 08:00:00,2019,9,17,8,79.32957,120,32,35.343296,-88,-43.986274,50.01559772727272
2019-09-17 09:00:00,2019,9,17,9,52.38445,55,28,23.851889,-27,-28.532561,5.6761518518518566
2019-09-17 10:00:00,2019,9,17,10,25.864145,15,12,14.909648,-3,-10.954497,265.1499
2019-09-17 11:00:00,2019,9,17,11,15.371854,14,13,11.273461,-1,-4.0983930000000015,309.83930000000015
2019-09-17 16:00:00,2019,9,17,16,31.948763,43,34,28.204865,-9,-3.743897999999998,58.401133333333355
2019-09-17 17:00:00,2019,9,17,17,60.85169,65,82,75.138565,17,14.286875000000002,15.959558823529399
2019-09-17 18:00:00,2019,9,17,18,67.607185,83,92,110.70881,9,43.101625,378.90694444444443
2019-09-17 19:00:00,2019,9,17,19,52.87256,42,74,66.48509,32,13.61253,57.46084375
2019-09-17 20:00:00,2019,9,17,20,23.426544,21,23,34.65538,2,11.228836000000001,461.44180000000006
2019-09-17 21:00:00,2019,9,17,21,11.843694,17,15,17.097322,-2,5.253627999999999,362.68139999999994
2019-09-17 23:00:00,2019,9,17,23,3.303464,3,3,2.7021089,0,-0.6013551000000001,0.0
2019-09-18 07:00:00,2019,9,18,7,51.364487,65,30,24.07923,-35,-27.285256999999998,22.04212285714286
2019-09-18 08:00:00,2019,9,18,8,92.18276,108,35,36.87305,-73,-55.30971,24.23327397260274
2019-09-18 09:00:00,2019,9,18,9,58.078476,42,15,25.462696,-27,-32.61578,20.799185185185188
2019-09-18 18:00:00,2019,9,18,18,59.394382,61,102,73.10229,41,13.707907999999996,66.5660780487805
2019-09-18 19:00:00,2019,9,18,19,39.36089,24,42,45.132107,18,5.771217,67.93768333333333
2019-09-18 20:00:00,2019,9,18,20,22.70196,25,25,30.189415,0,7.487455000000001,0.0
2019-09-18 21:00:00,2019,9,18,21,15.663795,15,15,16.75631,0,1.0925149999999988,0.0
2019-09-18 22:00:00,2019,9,18,22,7.488861,6,13,11.706424,7,4.217563,39.7491
2019-09-19 05:00:00,2019,9,19,5,6.397141,5,1,1.3452425,-4,-5.0518985,26.2974625
2019-09-19 07:00:00,2019,9,19,7,51.064625,50,24,21.496964,-26,-29.567661,13.72177307692308
2019-09-19 08:00:00,2019,9,19,8,72.34574,102,27,33.04951,-75,-39.29623000000001,47.60502666666665
2019-09-19 09:00:00,2019,9,19,9,50.571487,42,22,22.603674,-20,-27.967812999999996,39.83906499999998
2019-09-19 10:00:00,2019,9,19,10,17.439053,18,10,14.320675,-8,-3.1183780000000016,61.02027499999998
2019-09-19 12:00:00,2019,9,19,12,17.946924,13,19,17.110008,6,-0.8369159999999987,113.94859999999997
2019-09-19 15:00:00,2019,9,19,15,22.121668,21,28,27.107275,7,4.985607000000002,28.77704285714283
2019-09-19 16:00:00,2019,9,19,16,28.789146,32,30,29.117117,-2,0.32797100000000157,116.39855000000009
2019-09-19 17:00:00,2019,9,19,17,50.36557,62,83,64.51298,21,14.14741,32.63138095238095
2019-09-19 18:00:00,2019,9,19,18,52.463036,63,101,82.05494,38,29.591904,22.126568421052635
2019-09-19 19:00:00,2019,9,19,19,40.490158,33,50,55.62951,17,15.139352000000002,10.944988235294103
2019-09-19 20:00:00,2019,9,19,20,14.111378,15,17,25.02512,2,10.913742000000001,445.68710000000004
2019-09-19 21:00:00,2019,9,19,21,5.104535,4,7,9.74752,3,4.6429849999999995,54.76616666666665
2019-09-20 07:00:00,2019,9,20,7,37.651955,45,18,17.156332,-27,-20.495623000000002,24.090285185185177
2019-09-20 08:00:00,2019,9,20,8,69.920135,69,28,30.807867,-41,-39.112268,4.6042243902439015
2019-09-20 10:00:00,2019,9,20,10,22.005306,21,21,17.065481,0,-4.939825000000003,0.0
2019-09-20 11:00:00,2019,9,20,11,15.696482,23,11,13.601301,-12,-2.095181,82.54015833333334
2019-09-20 13:00:00,2019,9,20,13,17.434359,19,20,19.009632,1,1.5752729999999993,57.527299999999926
2019-09-20 14:00:00,2019,9,20,14,21.80067,29,23,20.523355,-6,-1.2773150000000015,78.71141666666665
2019-09-20 16:00:00,2019,9,20,16,37.00285,48,43,34.890564,-5,-2.1122860000000045,57.754279999999916
2019-09-20 20:00:00,2019,9,20,20,11.022371,9,12,17.084661,3,6.062290000000001,102.07633333333337
2019-09-20 21:00:00,2019,9,20,21,7.3006325,6,9,10.679527,3,3.3788945000000004,12.62981666666668
2019-09-21 00:00:00,2019,9,21,0,4.4918637,3,4,4.9249525,1,0.43308880000000016,56.691119999999984
2019-09-21 07:00:00,2019,9,21,7,6.2440014,5,2,4.721921,-3,-1.5220804000000001,49.26398666666667
2019-09-21 09:00:00,2019,9,21,9,21.199602,21,15,14.151791,-6,-7.047810999999999,17.463516666666656
2019-09-21 10:00:00,2019,9,21,10,23.177628,29,30,21.782892,1,-1.3947359999999982,239.4735999999998
2019-09-22 10:00:00,2019,9,22,10,30.591103,35,27,26.22132,-8,-4.369783000000002,45.37771249999998
2019-09-22 11:00:00,2019,9,22,11,27.5358,36,38,28.04679,2,0.5109900000000032,74.45049999999983
2019-09-22 12:00:00,2019,9,22,12,36.91742,39,25,40.542526,-14,3.6251060000000024,125.8936142857143
2019-09-22 14:00:00,2019,9,22,14,39.820946,46,44,40.101105,-2,0.2801589999999976,114.00794999999988
2019-09-22 15:00:00,2019,9,22,15,42.096546,36,40,44.995804,4,2.899258000000003,27.51854999999992
2019-09-22 19:00:00,2019,9,22,19,29.709618,28,32,35.996384,4,6.286766,57.16915
2019-09-22 20:00:00,2019,9,22,20,13.35864,11,13,20.072287,2,6.713647,235.68234999999999
2019-09-23 06:00:00,2019,9,23,6,11.9320965,22,6,5.2804737,-16,-6.6516228,58.4273575
2019-09-23 07:00:00,2019,9,23,7,40.082474,59,13,16.4621,-46,-23.620373999999998,48.65136086956522
2019-09-23 08:00:00,2019,9,23,8,81.290535,156,39,28.737268,-117,-52.553267000000005,55.082677777777775
2019-09-23 09:00:00,2019,9,23,9,57.885296,68,18,24.554934,-50,-33.330361999999994,33.33927600000001
2019-09-23 16:00:00,2019,9,23,16,21.850979,33,29,19.366243,-4,-2.484735999999998,37.88160000000005
2019-09-23 19:00:00,2019,9,23,19,32.00048,27,44,42.364983,17,10.364503,39.03233529411765
2019-09-23 20:00:00,2019,9,23,20,14.071688,19,20,18.270147,1,4.1984590000000015,319.84590000000014
2019-09-23 22:00:00,2019,9,23,22,5.4231396,5,6,4.9719543,1,-0.4511852999999997,145.11852999999996
2019-09-24 05:00:00,2019,9,24,5,6.3994827,9,2,2.1353474,-7,-4.2641352999999995,39.083781428571434
2019-09-24 06:00:00,2019,9,24,6,20.971577,22,10,9.476968,-12,-11.494609,4.211591666666662
2019-09-24 08:00:00,2019,9,24,8,91.15829,122,32,34.456886,-90,-56.701404,36.99844
2019-09-24 09:00:00,2019,9,24,9,54.606754,48,17,26.249544,-31,-28.357210000000002,8.525129032258057
2019-09-24 10:00:00,2019,9,24,10,22.93475,20,9,12.095818,-11,-10.838932000000002,1.4642545454545313
2019-09-24 11:00:00,2019,9,24,11,16.214233,16,12,12.129442,-4,-4.084791000000001,2.1197750000000237
2019-09-24 14:00:00,2019,9,24,14,20.387877,16,20,17.235561,4,-3.152315999999999,178.80789999999996
2019-09-24 15:00:00,2019,9,24,15,21.500103,26,33,20.228086,7,-1.2720169999999982,118.17167142857141
2019-09-24 16:00:00,2019,9,24,16,34.265114,43,28,32.047005,-15,-2.2181089999999983,85.21260666666667
2019-09-24 17:00:00,2019,9,24,17,59.212605,63,66,74.16009,3,14.947484999999993,398.2494999999998
2019-09-24 18:00:00,2019,9,24,18,72.946526,72,89,106.32329,17,33.376763999999994,96.33390588235291
2019-09-24 21:00:00,2019,9,24,21,11.489423,11,14,16.687529,3,5.198106000000001,73.27020000000003
2019-09-24 23:00:00,2019,9,24,23,3.031028,4,3,3.01863,-1,-0.012398000000000131,98.76019999999998
2019-09-25 07:00:00,2019,9,25,7,56.257614,52,39,26.114801,-13,-30.142812999999997,131.86779230769227
2019-09-25 08:00:00,2019,9,25,8,99.81985,145,32,39.388897,-113,-60.430953,46.52128053097345
2019-09-25 09:00:00,2019,9,25,9,60.626827,49,28,26.294703,-21,-34.332124,63.48630476190477
2019-09-25 10:00:00,2019,9,25,10,21.013588,18,14,17.096415,-4,-3.9171729999999982,2.070675000000044
2019-09-25 11:00:00,2019,9,25,11,18.319122,14,14,13.267693,0,-5.051429000000001,0.0
2019-09-25 12:00:00,2019,9,25,12,15.154097,11,21,18.183237,10,3.029139999999998,69.70860000000002
2019-09-25 15:00:00,2019,9,25,15,24.662117,16,20,28.258345,4,3.596228,10.0943
2019-09-25 16:00:00,2019,9,25,16,27.500853,33,37,25.407614,4,-2.0932390000000005,152.33097500000002
2019-09-25 17:00:00,2019,9,25,17,59.217567,64,57,64.71819,-7,5.5006230000000045,178.58032857142862
2019-09-25 18:00:00,2019,9,25,18,65.756,65,107,85.57191,42,19.815910000000002,52.819261904761895
2019-09-25 20:00:00,2019,9,25,20,30.401245,20,35,40.541084,15,10.139838999999998,32.40107333333334
2019-09-25 21:00:00,2019,9,25,21,16.79339,16,15,20.33444,-1,3.541050000000002,454.1050000000002
2019-09-26 06:00:00,2019,9,26,6,20.767511,19,7,7.426912,-12,-13.340599,11.171658333333328
2019-09-26 07:00:00,2019,9,26,7,50.54674,60,30,22.3338,-30,-28.21294,5.956866666666668
2019-09-26 08:00:00,2019,9,26,8,85.388664,122,32,36.054684,-90,-49.333980000000004,45.18446666666666
2019-09-26 09:00:00,2019,9,26,9,52.75169,44,20,23.58753,-24,-29.164160000000003,21.517333333333344
2019-09-26 10:00:00,2019,9,26,10,19.053663,23,7,13.456326,-16,-5.597337,65.01664375
2019-09-26 11:00:00,2019,9,26,11,18.74599,17,11,15.166035,-6,-3.579954999999998,40.33408333333337
2019-09-26 12:00:00,2019,9,26,12,16.306574,23,17,15.636607,-6,-0.6699670000000015,88.8338833333333
2019-09-26 13:00:00,2019,9,26,13,15.369001,15,14,11.322292,-1,-4.046709000000002,304.6709000000002
2019-09-26 14:00:00,2019,9,26,14,18.894075,18,22,19.41942,4,0.525344999999998,86.86637500000005
2019-09-26 15:00:00,2019,9,26,15,18.385988,17,30,23.87224,13,5.486252,57.79806153846153
2019-09-26 16:00:00,2019,9,26,16,24.294975,19,21,23.46435,2,-0.8306250000000013,141.53125000000006
2019-09-26 18:00:00,2019,9,26,18,48.52718,50,73,72.6526,23,24.125420000000005,4.893130434782632
2019-09-26 19:00:00,2019,9,26,19,31.450089,25,40,44.970825,15,13.520736,9.861760000000004
2019-09-27 06:00:00,2019,9,27,6,18.322752,13,6,8.089755,-7,-10.232997000000001,46.185671428571446
2019-09-27 07:00:00,2019,9,27,7,39.674957,54,22,17.663301,-32,-22.011656,31.213575000000006
2019-09-27 08:00:00,2019,9,27,8,73.513084,106,27,32.57879,-79,-40.93429400000001,48.18443797468353
2019-09-27 09:00:00,2019,9,27,9,50.619312,51,22,21.563295,-29,-29.056017,0.19316206896551946
2019-09-27 12:00:00,2019,9,27,12,20.787712,20,19,20.445803,-1,-0.3419089999999976,65.80910000000024
2019-09-27 13:00:00,2019,9,27,13,12.523472,18,22,16.693054,4,4.169582,4.239550000000003
2019-09-27 16:00:00,2019,9,27,16,36.924217,49,52,31.837141,3,-5.087076,269.56919999999997
2019-09-27 17:00:00,2019,9,27,17,61.240017,58,74,73.4573,16,12.217283000000002,23.641981249999986
2019-09-27 18:00:00,2019,9,27,18,49.85672,54,98,72.239296,44,22.382575999999993,49.13050909090911
2019-09-28 08:00:00,2019,9,28,8,15.955889,17,12,14.006609,-5,-1.9492800000000017,61.014399999999966
2019-09-28 11:00:00,2019,9,28,11,40.946453,49,31,32.908596,-18,-8.037856999999995,55.345238888888915
2019-09-28 12:00:00,2019,9,28,12,47.70824,41,37,42.478943,-4,-5.2292970000000025,30.732425000000063
2019-09-28 13:00:00,2019,9,28,13,49.150684,44,53,47.26837,9,-1.882314000000001,120.91460000000001
2019-09-28 16:00:00,2019,9,28,16,51.862423,57,53,51.483604,-4,-0.378819,90.529525
2019-09-28 17:00:00,2019,9,28,17,46.619175,36,45,54.27094,9,7.651765000000005,14.980388888888838
2019-09-28 18:00:00,2019,9,28,18,39.396446,47,54,44.2653,7,4.868854000000006,30.44494285714277
2019-09-28 20:00:00,2019,9,28,20,14.088837,12,20,15.9894,8,1.900563,76.2429625
2019-09-29 08:00:00,2019,9,29,8,12.886131,14,6,11.056442,-8,-1.8296890000000001,77.1288875
2019-09-29 09:00:00,2019,9,29,9,24.346294,41,20,16.289663,-21,-8.056631,61.63509047619048
2019-09-29 10:00:00,2019,9,29,10,33.458218,38,26,29.225805,-12,-4.232413000000001,64.72989166666666
2019-09-29 11:00:00,2019,9,29,11,30.838755,35,36,32.44583,1,1.6070750000000018,60.70750000000018
2019-09-29 12:00:00,2019,9,29,12,38.445545,35,39,40.031525,4,1.5859799999999993,60.35050000000002
2019-09-29 13:00:00,2019,9,29,13,35.53541,42,46,34.144234,4,-1.3911760000000015,134.77940000000004
2019-09-29 14:00:00,2019,9,29,14,43.62693,56,50,44.01559,-6,0.38866000000000156,106.47766666666669
2019-09-29 15:00:00,2019,9,29,15,46.08653,44,35,51.160534,-9,5.074003999999995,156.37782222222216
2019-09-29 16:00:00,2019,9,29,16,45.39149,49,54,44.792442,5,-0.5990479999999963,111.98095999999993
2019-09-29 17:00:00,2019,9,29,17,34.49414,35,37,39.605392,2,5.111252,155.56260000000003
2019-09-29 18:00:00,2019,9,29,18,46.586296,52,58,44.861053,6,-1.725242999999999,128.75404999999998
2019-09-29 19:00:00,2019,9,29,19,26.712435,17,23,34.154354,6,7.441918999999999,24.031983333333308
2019-09-29 21:00:00,2019,9,29,21,7.6572523,8,15,13.129534,7,5.4722817,21.824547142857146
2019-09-29 22:00:00,2019,9,29,22,6.594553,6,6,6.8169365,0,0.2223834999999994,0.0
2019-09-30 06:00:00,2019,9,30,6,17.215336,15,7,6.1929426,-8,-11.0223934,37.7799175
2019-09-30 07:00:00,2019,9,30,7,52.749935,49,16,16.930836,-33,-35.819099,8.542724242424246
2019-09-30 08:00:00,2019,9,30,8,117.1494,114,30,35.238937,-84,-81.910463,2.487544047619056
2019-09-30 09:00:00,2019,9,30,9,64.03714,48,26,21.788506,-22,-42.248633999999996,92.03924545454544
2019-09-30 10:00:00,2019,9,30,10,24.113934,18,10,12.205858,-8,-11.908076000000001,48.85095000000001
2019-09-30 11:00:00,2019,9,30,11,13.667053,14,11,11.306058,-3,-2.360994999999999,21.300166666666698
2019-09-30 12:00:00,2019,9,30,12,13.502422,9,9,12.967491,0,-0.5349309999999985,0.0
2019-09-30 13:00:00,2019,9,30,13,13.474606,22,20,10.872328,-2,-2.602278,30.113900000000005
2019-09-30 14:00:00,2019,9,30,14,21.879307,19,12,22.649263,-7,0.7699560000000005,110.99937142857144
2019-09-30 15:00:00,2019,9,30,15,20.153131,19,12,22.683455,-7,2.5303240000000002,136.14748571428572
2019-09-30 16:00:00,2019,9,30,16,25.563854,22,20,21.735922,-2,-3.8279320000000006,91.39660000000003
2019-09-30 17:00:00,2019,9,30,17,52.781185,42,75,56.572426,33,3.7912409999999994,88.51139090909092
2019-09-30 18:00:00,2019,9,30,18,57.7992,38,70,86.18343,32,28.384230000000002,11.299281249999993
2019-09-30 19:00:00,2019,9,30,19,28.842882,29,45,43.48455,16,14.641668,8.489575000000006
2019-10-01 06:00:00,2019,10,1,6,21.567276,21,7,8.958013,-14,-12.609263,9.933835714285712
2019-10-01 07:00:00,2019,10,1,7,51.120533,56,22,25.924864,-34,-25.195669000000002,25.89509117647058
2019-10-01 08:00:00,2019,10,1,8,99.9002,97,28,32.452793,-69,-67.447407,2.250134782608698
2019-10-01 09:00:00,2019,10,1,9,51.977802,58,27,23.24373,-31,-28.734071999999998,7.309445161290331
2019-10-01 10:00:00,2019,10,1,10,21.459263,19,8,11.529887,-11,-9.929376,9.73294545454546
2019-10-01 12:00:00,2019,10,1,12,19.898506,15,12,13.420713,-3,-6.477793000000002,115.92643333333339
2019-10-01 13:00:00,2019,10,1,13,12.506058,14,19,15.242321,5,2.736263000000001,45.27473999999998
2019-10-01 14:00:00,2019,10,1,14,19.638966,30,12,18.397139,-18,-1.2418270000000007,93.1009611111111
2019-10-01 16:00:00,2019,10,1,16,35.726772,41,19,28.485197,-22,-7.241574999999997,67.08375000000001
2019-10-01 17:00:00,2019,10,1,17,59.83633,57,90,65.49128,33,5.654950000000007,82.86378787878786
2019-10-01 18:00:00,2019,10,1,18,71.7214,78,98,102.58024,20,30.85884,54.294200000000004
2019-10-01 19:00:00,2019,10,1,19,39.55297,45,68,61.906548,23,22.353578,2.810530434782614
2019-10-01 20:00:00,2019,10,1,20,25.443283,15,31,25.840227,16,0.39694399999999774,97.51910000000001
2019-10-02 06:00:00,2019,10,2,6,24.645046,26,6,5.795921,-20,-18.849125,5.754374999999996
2019-10-02 07:00:00,2019,10,2,7,53.88328,58,31,28.131258,-27,-25.752022,4.62214074074074
2019-10-02 08:00:00,2019,10,2,8,111.33479,103,36,37.548965,-67,-73.78582499999999,10.128097014925357
2019-10-02 09:00:00,2019,10,2,9,54.599,54,20,24.244135,-34,-30.354864999999997,10.720985294117657
2019-10-02 10:00:00,2019,10,2,10,21.922398,16,14,15.999277,-2,-5.923121000000002,196.1560500000001
2019-10-02 11:00:00,2019,10,2,11,16.589752,10,14,12.16539,4,-4.424362,210.60905
2019-10-02 12:00:00,2019,10,2,12,14.070854,16,13,18.33335,-3,4.262495999999999,242.08319999999995
2019-10-02 13:00:00,2019,10,2,13,17.53878,18,13,13.814387,-5,-3.724392999999999,25.512140000000016
2019-10-02 14:00:00,2019,10,2,14,17.616299,26,20,16.622248,-6,-0.9940510000000025,83.4324833333333
2019-10-02 15:00:00,2019,10,2,15,23.974451,19,28,28.038404,9,4.0639530000000015,54.84496666666665
2019-10-02 16:00:00,2019,10,2,16,29.201017,36,28,29.047163,-8,-0.15385399999999905,98.07682500000001
2019-10-02 17:00:00,2019,10,2,17,59.811073,47,66,64.45339,19,4.6423169999999985,75.56675263157896
2019-10-02 20:00:00,2019,10,2,20,23.12656,13,18,29.983053,5,6.856493,37.12986000000001
2019-10-04 06:00:00,2019,10,4,6,16.018682,20,4,6.5319376,-16,-9.4867444,40.70784750000001
2019-10-04 07:00:00,2019,10,4,7,44.457344,46,22,18.907495,-24,-25.549849,6.45770416666666
2019-10-04 08:00:00,2019,10,4,8,81.80809,100,30,32.518982,-70,-49.289108000000006,29.586988571428563
2019-10-04 09:00:00,2019,10,4,9,55.65721,56,21,21.631319,-35,-34.025891,2.7831685714285674
2019-10-04 10:00:00,2019,10,4,10,28.54316,12,14,17.110228,2,-11.432932000000001,671.6466
2019-10-04 11:00:00,2019,10,4,11,21.045029,14,21,16.35519,7,-4.689838999999999,166.99769999999998
2019-10-04 12:00:00,2019,10,4,12,18.964514,21,18,19.553812,-3,0.5892979999999994,119.64326666666665
2019-10-04 13:00:00,2019,10,4,13,16.272264,14,18,19.54933,4,3.2770660000000014,18.073349999999966
2019-10-04 14:00:00,2019,10,4,14,31.363665,35,32,25.543005,-3,-5.82066,94.022
2019-10-04 15:00:00,2019,10,4,15,46.051174,32,38,39.969124,6,-6.082050000000002,201.36750000000006
2019-10-04 16:00:00,2019,10,4,16,42.935413,28,32,41.568687,4,-1.3667259999999999,134.16815
2019-10-04 17:00:00,2019,10,4,17,67.13573,52,69,82.14848,17,15.012750000000011,11.689705882352875
2019-10-04 18:00:00,2019,10,4,18,57.513824,39,55,91.897675,16,34.38385100000001,114.89906875000004
2019-10-04 19:00:00,2019,10,4,19,30.110174,19,36,42.487213,17,12.377038999999996,27.19388823529414
2019-10-05 08:00:00,2019,10,5,8,15.797452,9,7,11.870117,-2,-3.9273349999999994,96.36674999999997
2019-10-05 09:00:00,2019,10,5,9,18.417797,20,9,13.773991,-11,-4.643806,57.783581818181815
2019-10-05 11:00:00,2019,10,5,11,40.37067,28,19,28.887705,-9,-11.482964999999997,27.58849999999996
2019-10-05 12:00:00,2019,10,5,12,43.22101,29,39,36.3155,10,-6.90551,169.05509999999998
2019-10-05 13:00:00,2019,10,5,13,46.705982,37,28,45.367424,-9,-1.338557999999999,85.12713333333335
2019-10-05 14:00:00,2019,10,5,14,56.066753,40,44,45.416473,4,-10.650279999999995,366.2569999999999
2019-10-05 15:00:00,2019,10,5,15,51.62676,55,56,55.383423,1,3.756663000000003,275.6663000000003
2019-10-05 16:00:00,2019,10,5,16,58.441677,37,32,55.569252,-5,-2.872425,42.551500000000004
2019-10-05 17:00:00,2019,10,5,17,43.363926,32,34,51.65423,2,8.290303999999999,314.51519999999994
2019-10-05 19:00:00,2019,10,5,19,21.679775,11,15,26.141212,4,4.461437,11.535925000000002
2019-10-05 20:00:00,2019,10,5,20,12.591112,8,12,15.47764,4,2.8865279999999984,27.83680000000004
2019-10-06 02:00:00,2019,10,6,2,1.8909811,2,1,1.2230462,-1,-0.6679349000000001,33.20650999999999
2019-10-06 09:00:00,2019,10,6,9,25.267448,20,15,15.460533,-5,-9.806915000000002,96.13830000000003
2019-10-06 12:00:00,2019,10,6,12,31.114815,35,43,27.148058,8,-3.966757000000001,149.58446250000003
2019-10-06 13:00:00,2019,10,6,13,37.337376,26,27,39.65164,1,2.3142640000000014,131.42640000000014
2019-10-06 16:00:00,2019,10,6,16,42.729954,33,32,41.19067,-1,-1.539284000000002,53.92840000000021
2019-10-06 17:00:00,2019,10,6,17,35.27731,24,29,39.839127,5,4.561816999999998,8.763660000000044
2019-10-07 06:00:00,2019,10,7,6,16.936762,19,6,6.074175,-13,-10.862587000000001,16.441638461538453
2019-10-07 07:00:00,2019,10,7,7,48.03053,60,21,15.998421,-39,-32.032109,17.866387179487184
2019-10-07 08:00:00,2019,10,7,8,120.98118,103,35,34.97966,-68,-86.00152,26.472823529411766
2019-10-07 09:00:00,2019,10,7,9,60.355747,49,16,23.468416,-33,-36.887331,11.779790909090918
2019-10-07 10:00:00,2019,10,7,10,23.122229,27,9,12.416183,-18,-10.706046,40.521966666666664
2019-10-07 11:00:00,2019,10,7,11,16.51641,14,10,11.750483,-4,-4.765927000000001,19.148175000000034
2019-10-07 12:00:00,2019,10,7,12,12.71179,14,12,11.745155,-2,-0.9666350000000001,51.66824999999999
2019-10-07 14:00:00,2019,10,7,14,17.91351,12,17,13.546648,5,-4.366861999999999,187.33723999999998
2019-10-07 15:00:00,2019,10,7,15,19.042715,26,33,23.075697,7,4.0329820000000005,42.38597142857142
2019-10-07 16:00:00,2019,10,7,16,25.15747,31,25,23.804916,-6,-1.3525540000000014,77.45743333333331
2019-10-07 17:00:00,2019,10,7,17,46.389812,53,62,52.709053,9,6.319240999999998,29.786211111111133
