year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,ausleihe1woche,ausleihe1stunde,ausleihe2stunde
2016,8,5,20,11,0.6363636363636364,0,4,1,23,0.0,73,17,23,52,46
2016,8,5,21,16,0.625,0,4,1,22,0.0,74,18,15,11,52
2016,8,5,22,11,0.6363636363636364,0,4,1,22,0.0,74,18,13,16,11
2016,8,5,23,3,1.0,0,4,1,22,0.0,75,17,10,11,16
2016,8,6,0,4,0.75,0,5,0,21,0.0,76,17,5,3,11
2016,8,6,1,3,0.3333333333333333,0,5,0,21,0.0,80,17,3,4,3
2016,8,6,3,1,1.0,0,5,0,21,0.3,88,16,1,0,3
2016,8,6,6,2,0.5,0,5,0,23,1.4,87,12,2,0,0
2016,8,6,7,8,0.625,0,5,0,25,0.7,82,13,5,2,0
2016,8,6,8,8,0.875,0,5,0,27,0.6,77,13,18,8,2
2016,8,6,9,11,1.0,0,5,0,28,0.8,72,14,17,8,8
2016,8,6,10,23,0.6086956521739131,0,5,0,29,0.4,70,13,28,11,8
2016,8,6,11,28,0.6428571428571429,0,5,0,29,1.2,68,12,26,23,11
2016,8,6,12,30,0.6333333333333333,0,5,0,30,1.6,65,12,29,28,23
2016,8,6,13,41,0.4390243902439024,0,5,0,30,0.8,65,12,33,30,28
2016,8,6,14,42,0.5238095238095238,0,5,0,30,2.2,66,12,46,41,30
2016,8,6,15,42,0.5238095238095238,0,5,0,30,3.0,66,13,16,42,41
2016,8,6,16,33,0.6060606060606061,0,5,0,29,1.5,69,11,4,42,42
2016,8,6,17,28,0.5357142857142857,0,5,0,28,2.3,71,9,9,33,42
2016,8,6,18,39,0.4102564102564102,0,5,0,27,3.0,74,7,2,28,33
2016,8,6,19,22,0.5,0,5,0,26,1.5,73,11,8,39,28
2016,8,6,20,10,0.8,0,5,0,24,0.1,71,14,5,22,39
2016,8,6,21,31,0.4516129032258064,0,5,0,23,0.1,70,17,0,10,22
2016,8,6,22,22,0.3636363636363636,0,5,0,23,0.1,70,16,2,31,10
2016,8,6,23,5,1.0,0,5,0,22,0.1,70,15,0,22,31
2016,8,7,0,4,0.5,0,6,0,22,0.2,70,14,0,5,22
2016,8,7,1,5,0.4,0,6,0,22,0.1,70,13,0,4,5
2016,8,7,2,2,0.0,0,6,0,21,0.0,71,13,0,5,4
2016,8,7,3,1,1.0,0,6,0,21,0.0,72,13,1,2,5
2016,8,7,4,2,1.0,0,6,0,22,0.0,70,12,1,1,2
2016,8,7,5,1,1.0,0,6,0,22,0.0,68,10,2,2,1
2016,8,7,7,4,0.0,0,6,0,24,0.0,62,9,2,0,1
2016,8,7,8,14,0.9285714285714286,0,6,0,26,0.0,58,10,11,4,0
2016,8,7,9,20,0.65,0,6,0,28,0.0,53,10,16,14,4
2016,8,7,10,19,0.7894736842105263,0,6,0,28,0.0,50,11,8,20,14
2016,8,7,11,20,0.65,0,6,0,29,0.0,46,11,6,19,20
2016,8,7,12,31,0.8387096774193549,0,6,0,30,0.0,42,12,8,20,19
2016,8,7,13,47,0.6808510638297872,0,6,0,30,0.0,43,12,10,31,20
2016,8,7,14,52,0.5769230769230769,0,6,0,29,0.0,44,13,18,47,31
2016,8,7,15,53,0.6226415094339622,0,6,0,29,0.0,44,14,20,52,47
2016,8,7,16,37,0.4324324324324324,0,6,0,28,0.0,49,12,18,53,52
2016,8,7,17,43,0.5348837209302325,0,6,0,27,0.0,54,11,14,37,53
2016,8,7,18,42,0.6904761904761905,0,6,0,26,0.0,59,9,21,43,37
2016,8,7,19,34,0.6176470588235294,0,6,0,25,0.0,60,10,22,42,43
2016,8,7,20,50,0.5,0,6,0,25,0.0,62,10,13,34,42
2016,8,7,21,20,0.35,0,6,0,24,0.0,63,10,7,50,34
2016,8,7,22,8,0.75,0,6,0,23,0.0,65,10,3,20,50
2016,8,7,23,7,0.7142857142857143,0,6,0,23,0.0,66,10,0,8,20
2016,8,8,1,3,1.0,0,0,1,22,0.0,69,10,0,0,7
2016,8,8,5,1,1.0,0,0,1,22,0.0,68,8,1,0,0
2016,8,8,6,5,0.8,0,0,1,22,0.0,67,7,8,1,0
2016,8,8,7,11,1.0,0,0,1,24,0.0,63,6,10,5,1
2016,8,8,8,36,0.9722222222222222,0,0,1,26,0.0,59,6,18,11,5
2016,8,8,9,19,0.9473684210526316,0,0,1,28,0.0,55,5,17,36,11
2016,8,8,10,17,0.8823529411764706,0,0,1,28,0.0,52,4,14,19,36
2016,8,8,11,11,0.4545454545454545,0,0,1,29,0.0,50,4,7,17,19
2016,8,8,12,7,0.7142857142857143,0,0,1,29,0.0,48,3,8,11,17
2016,8,8,13,11,0.8181818181818182,0,0,1,29,0.0,49,6,17,7,11
2016,8,8,14,24,0.5,0,0,1,29,0.0,51,8,11,11,7
2016,8,8,15,14,0.9285714285714286,0,0,1,28,0.0,52,10,7,24,11
2016,8,8,16,28,0.4285714285714285,0,0,1,27,0.0,58,9,8,14,24
2016,8,8,17,58,0.7241379310344828,0,0,1,26,0.0,64,7,38,28,14
2016,8,8,18,73,0.863013698630137,0,0,1,25,0.0,70,5,57,58,28
2016,8,8,19,49,0.8571428571428571,0,0,1,24,0.0,74,6,53,73,58
2016,8,8,20,29,0.9310344827586208,0,0,1,23,0.0,77,7,21,49,73
2016,8,8,21,15,0.9333333333333332,0,0,1,22,0.0,81,8,9,29,49
2016,8,8,22,15,0.8,0,0,1,23,0.0,82,8,2,15,29
2016,8,8,23,8,0.875,0,0,1,23,0.0,82,7,2,15,15
2016,8,9,0,1,1.0,0,1,1,24,0.0,83,6,7,8,15
2016,8,9,1,1,1.0,0,1,1,23,0.0,82,6,0,1,8
2016,8,9,5,2,1.0,0,1,1,25,0.0,69,5,4,0,0
2016,8,9,6,12,0.9166666666666666,0,1,1,26,0.0,64,5,4,2,0
2016,8,9,7,19,1.0,0,1,1,27,0.0,60,6,16,12,2
2016,8,9,8,28,0.9642857142857144,0,1,1,28,0.0,57,6,30,19,12
2016,8,9,9,18,0.9444444444444444,0,1,1,29,0.0,53,7,15,28,19
2016,8,9,10,5,0.4,0,1,1,29,0.0,52,10,4,18,28
2016,8,9,11,5,0.8,0,1,1,29,0.0,51,13,6,5,18
2016,8,9,12,11,0.5454545454545454,0,1,1,29,0.0,51,15,26,5,5
2016,8,9,13,15,0.6666666666666666,0,1,1,28,0.0,52,17,29,11,5
2016,8,9,14,12,0.5833333333333334,0,1,1,28,0.0,54,18,15,15,11
2016,8,9,15,26,0.5769230769230769,0,1,1,28,0.0,55,19,15,12,15
2016,8,9,16,19,0.8421052631578947,0,1,1,27,0.0,61,17,23,26,12
2016,8,9,17,56,0.75,0,1,1,26,0.0,66,15,52,19,26
2016,8,9,18,84,0.8333333333333334,0,1,1,25,0.0,72,13,78,56,19
2016,8,9,19,49,0.8571428571428571,0,1,1,24,0.0,77,13,49,84,56
2016,8,9,20,39,0.8717948717948718,0,1,1,23,0.0,81,13,41,49,84
2016,8,9,21,21,0.8571428571428571,0,1,1,23,0.0,86,13,20,39,49
2016,8,9,22,5,0.6,0,1,1,23,0.0,87,12,20,21,39
2016,8,9,23,5,1.0,0,1,1,23,0.0,88,11,4,5,21
2016,8,10,0,2,1.0,0,2,1,22,0.0,90,10,2,5,5
2016,8,10,1,4,0.75,0,2,1,22,0.0,90,11,0,2,5
2016,8,10,5,1,1.0,0,2,1,24,0.2,88,11,2,0,0
2016,8,10,6,8,1.0,0,2,1,24,0.3,86,11,7,1,0
2016,8,10,7,20,1.0,0,2,1,25,0.1,82,13,16,8,1
2016,8,10,8,31,0.9032258064516128,0,2,1,26,1.9,79,14,31,20,8
2016,8,10,9,11,0.9090909090909092,0,2,1,27,2.5,76,16,19,31,20
2016,8,10,10,9,1.0,0,2,1,28,1.2,76,15,12,11,31
2016,8,10,11,8,0.75,0,2,1,28,3.0,76,14,16,9,11
2016,8,10,12,6,0.8333333333333334,0,2,1,29,4.0,76,13,5,8,9
2016,8,10,13,10,0.7,0,2,1,29,2.0,76,14,8,6,8
2016,8,10,14,10,0.5,0,2,1,29,3.9,76,16,17,10,6
2016,8,10,15,22,0.5454545454545454,0,2,1,29,5.2,77,18,15,10,10
2016,8,10,16,16,0.6875,0,2,1,28,2.6,80,15,25,22,10
2016,8,10,17,51,0.803921568627451,0,2,1,27,6.3,83,12,61,16,22
2016,8,10,18,51,0.9215686274509804,0,2,1,26,8.4,87,9,65,51,16
2016,8,10,19,38,0.8947368421052632,0,2,1,26,4.2,88,10,51,51,51
2016,8,10,20,22,0.8181818181818182,0,2,1,25,2.1,89,12,51,38,51
2016,8,10,21,25,0.72,0,2,1,25,2.8,90,13,26,22,38
2016,8,10,22,10,0.8,0,2,1,25,1.4,90,12,4,25,22
2016,8,10,23,11,0.6363636363636364,0,2,1,24,3.4,91,10,9,10,25
2016,8,11,0,3,1.0,0,3,1,24,6.9,92,9,3,11,10
2016,8,11,5,2,1.0,0,3,1,24,1.5,92,11,0,0,0
2016,8,11,6,8,1.0,0,3,1,24,2.0,91,9,10,2,0
2016,8,11,7,20,1.0,0,3,1,25,1.0,88,9,22,8,2
2016,8,11,8,28,0.9642857142857144,0,3,1,27,0.0,85,10,19,20,8
2016,8,11,9,12,1.0,0,3,1,28,0.0,81,10,21,28,20
2016,8,11,10,7,0.8571428571428571,0,3,1,29,0.0,76,10,5,12,28
2016,8,11,11,19,0.4210526315789473,0,3,1,30,0.0,71,11,14,7,12
2016,8,11,12,17,0.4705882352941176,0,3,1,31,0.0,66,11,22,19,7
2016,8,11,13,12,0.5833333333333334,0,3,1,31,0.0,68,12,20,17,19
2016,8,11,14,11,0.3636363636363636,0,3,1,31,1.5,69,14,7,12,17
2016,8,11,15,14,0.6428571428571429,0,3,1,31,2.0,71,15,17,11,12
2016,8,11,16,19,0.8421052631578947,0,3,1,30,1.0,75,12,23,14,11
2016,8,11,17,39,0.8461538461538461,0,3,1,29,3.3,79,9,53,19,14
2016,8,11,18,22,0.9545454545454546,0,3,1,28,4.4,83,6,71,39,19
2016,8,11,19,28,0.8214285714285714,0,3,1,27,2.2,84,8,38,22,39
2016,8,11,20,19,0.9473684210526316,0,3,1,27,0.4,86,10,37,28,22
2016,8,11,21,9,0.8888888888888888,0,3,1,26,0.5,87,12,18,19,28
2016,8,11,22,11,0.8181818181818182,0,3,1,26,0.2,87,9,15,9,19
2016,8,11,23,5,1.0,0,3,1,25,0.3,88,7,11,11,9
2016,8,12,0,3,1.0,0,4,1,25,0.7,88,4,2,5,11
2016,8,12,1,2,0.0,0,4,1,25,0.3,90,8,7,3,5
2016,8,12,3,1,1.0,0,4,1,24,0.9,95,15,1,0,2
2016,8,12,5,2,1.0,0,4,1,25,0.8,92,14,4,0,1
2016,8,12,6,4,1.0,0,4,1,25,1.1,90,13,6,2,0
2016,8,12,7,11,1.0,0,4,1,27,0.6,86,14,17,4,2
2016,8,12,8,19,1.0,0,4,1,28,1.2,82,15,34,11,4
2016,8,12,9,18,0.9444444444444444,0,4,1,29,1.6,78,15,16,19,11
2016,8,12,10,14,0.5,0,4,1,30,0.8,74,15,14,18,19
2016,8,12,11,6,0.8333333333333334,0,4,1,31,2.0,69,14,9,14,18
2016,8,12,12,16,0.5,0,4,1,32,2.7,65,13,8,6,14
2016,8,12,13,12,0.5833333333333334,0,4,1,32,1.3,63,15,17,16,6
2016,8,12,14,10,0.5,0,4,1,32,0.2,61,16,17,12,16
2016,8,12,15,17,0.6470588235294118,0,4,1,32,0.2,60,18,36,10,12
2016,8,12,16,37,0.8108108108108109,0,4,1,31,0.1,65,15,28,17,10
2016,8,12,17,26,0.9230769230769232,0,4,1,30,0.6,70,12,67,37,17
2016,8,12,18,26,0.5769230769230769,0,4,1,29,0.8,76,9,46,26,37
2016,8,12,19,25,0.88,0,4,1,28,0.4,80,11,52,26,26
2016,8,12,20,19,0.631578947368421,0,4,1,27,0.9,84,12,11,25,26
2016,8,12,21,16,0.9375,0,4,1,26,1.2,88,14,16,19,25
2016,8,12,22,3,1.0,0,4,1,26,0.6,89,12,11,16,19
2016,8,12,23,5,1.0,0,4,1,26,2.2,90,11,3,3,16
2016,8,13,0,7,0.8571428571428571,0,5,0,26,4.4,91,9,4,5,3
2016,8,13,1,2,0.0,0,5,0,25,2.2,91,9,3,7,5
2016,8,13,5,1,1.0,0,5,0,25,4.0,90,7,0,0,0
2016,8,13,6,2,0.5,0,5,0,26,5.3,89,6,2,1,0
2016,8,13,7,6,1.0,0,5,0,27,2.6,83,7,8,2,1
2016,8,13,8,10,0.8,0,5,0,29,1.3,77,7,8,6,2
2016,8,13,9,7,1.0,0,5,0,31,1.8,71,8,11,10,6
2016,8,13,10,21,0.5714285714285714,0,5,0,31,0.9,68,9,23,7,10
2016,8,13,11,19,0.6842105263157895,0,5,0,32,1.4,65,11,28,21,7
2016,8,13,12,24,0.75,0,5,0,32,1.8,62,12,30,19,21
2016,8,13,13,29,0.7241379310344828,0,5,0,32,0.9,66,14,41,24,19
2016,8,13,14,23,0.6521739130434783,0,5,0,31,1.3,70,15,42,29,24
2016,8,13,15,38,0.4210526315789473,0,5,0,31,1.8,74,16,42,23,29
2016,8,13,16,47,0.3829787234042553,0,5,0,30,0.9,78,15,33,38,23
2016,8,13,17,24,0.3333333333333333,0,5,0,30,1.8,81,13,28,47,38
2016,8,13,18,20,0.85,0,5,0,29,2.4,84,12,39,24,47
2016,8,13,19,22,0.5,0,5,0,28,1.2,85,12,22,20,24
2016,8,13,20,17,0.7647058823529411,0,5,0,28,0.1,86,12,10,22,20
2016,8,13,21,11,0.5454545454545454,0,5,0,27,0.1,87,13,31,17,22
2016,8,13,22,4,0.75,0,5,0,27,0.1,88,12,22,11,17
2016,8,13,23,3,1.0,0,5,0,26,0.1,89,11,5,4,11
2016,8,14,0,4,0.75,0,6,0,26,0.2,90,9,4,3,4
2016,8,14,2,1,1.0,0,6,0,25,0.0,90,12,2,0,4
2016,8,14,8,6,0.8333333333333334,0,6,0,29,0.0,73,14,14,0,0
2016,8,14,9,4,1.0,0,6,0,30,0.0,66,16,20,6,0
2016,8,14,10,19,0.6842105263157895,0,6,0,31,0.0,66,16,19,4,6
2016,8,14,11,13,0.6153846153846154,0,6,0,31,0.1,65,15,20,19,4
2016,8,14,12,13,0.7692307692307693,0,6,0,31,0.2,64,15,31,13,19
2016,8,14,13,37,0.8378378378378378,0,6,0,31,0.1,64,17,47,13,13
2016,8,14,14,17,0.7647058823529411,0,6,0,31,0.2,63,18,52,37,13
2016,8,14,15,14,0.7857142857142857,0,6,0,31,0.3,62,19,53,17,37
2016,8,14,16,16,0.625,0,6,0,30,0.2,67,16,37,14,17
2016,8,14,17,30,0.6,0,6,0,29,0.2,72,12,43,16,14
2016,8,14,18,25,0.56,0,6,0,28,0.3,78,8,42,30,16
2016,8,14,19,17,0.6470588235294118,0,6,0,28,0.2,81,9,34,25,30
2016,8,14,20,16,0.5,0,6,0,27,0.0,83,10,50,17,25
2016,8,14,21,13,0.8461538461538461,0,6,0,26,0.0,86,11,20,16,17
2016,8,14,22,8,0.75,0,6,0,26,0.0,87,10,8,13,16
2016,8,14,23,1,1.0,0,6,0,26,0.0,88,9,7,8,13
2016,8,15,0,4,1.0,0,0,1,25,0.0,88,9,0,1,8
2016,8,15,5,1,1.0,0,0,1,25,0.0,85,7,1,0,0
2016,8,15,6,5,1.0,0,0,1,25,0.0,82,6,5,1,0
2016,8,15,7,15,0.9333333333333332,0,0,1,27,0.0,78,5,11,5,1
2016,8,15,8,29,0.9310344827586208,0,0,1,28,0.0,73,5,36,15,5
2016,8,15,9,14,1.0,0,0,1,29,0.0,68,5,19,29,15
2016,8,15,10,12,0.3333333333333333,0,0,1,30,0.0,64,5,17,14,29
2016,8,15,11,17,0.4117647058823529,0,0,1,31,0.0,60,6,11,12,14
2016,8,15,12,3,0.3333333333333333,0,0,1,32,0.0,56,6,7,17,12
2016,8,15,13,12,0.6666666666666666,0,0,1,32,0.0,55,6,11,3,17
2016,8,15,14,5,0.4,0,0,1,32,0.0,53,6,24,12,3
2016,8,15,15,14,0.6428571428571429,0,0,1,32,0.0,52,5,14,5,12
2016,8,15,16,15,0.6666666666666666,0,0,1,31,0.0,57,5,28,14,5
2016,8,15,17,49,0.8979591836734694,0,0,1,29,0.0,62,5,58,15,14
2016,8,15,18,46,0.9347826086956522,0,0,1,28,0.0,67,5,73,49,15
2016,8,15,19,32,0.90625,0,0,1,27,0.0,71,5,49,46,49
2016,8,15,20,27,0.925925925925926,0,0,1,26,0.0,76,6,29,32,46
2016,8,15,21,20,0.9,0,0,1,26,0.0,80,6,15,27,32
2016,8,15,22,9,0.6666666666666666,0,0,1,25,0.0,81,6,15,20,27
2016,8,15,23,4,1.0,0,0,1,25,0.0,82,5,8,9,20
2016,8,16,0,1,1.0,0,1,1,25,0.0,83,5,1,4,9
2016,8,16,1,1,1.0,0,1,1,25,0.0,83,3,1,1,4
2016,8,16,2,2,1.0,0,1,1,25,0.0,84,2,0,1,1
2016,8,16,5,5,1.0,0,1,1,25,0.3,83,1,2,0,0
2016,8,16,6,7,1.0,0,1,1,25,0.4,82,2,12,5,0
2016,8,16,7,17,1.0,0,1,1,26,0.2,78,5,19,7,5
2016,8,16,8,25,0.96,0,1,1,28,0.2,74,8,28,17,7
2016,8,16,9,15,0.9333333333333332,0,1,1,29,0.2,70,10,18,25,17
2016,8,16,10,7,1.0,0,1,1,29,0.1,70,13,5,15,25
2016,8,16,11,11,0.8181818181818182,0,1,1,30,0.3,69,15,5,7,15
2016,8,16,12,11,0.8181818181818182,0,1,1,30,0.4,69,18,11,11,7
2016,8,16,13,15,0.5333333333333333,0,1,1,30,0.2,71,19,15,11,11
2016,8,16,14,18,0.6666666666666666,0,1,1,30,0.5,73,21,12,15,11
2016,8,16,15,20,0.4,0,1,1,29,0.7,74,22,26,18,15
2016,8,16,16,25,0.64,0,1,1,29,0.4,76,21,19,20,18
2016,8,16,17,42,0.7857142857142857,0,1,1,28,0.5,78,19,56,25,20
2016,8,16,18,52,1.0,0,1,1,28,0.7,80,18,84,42,25
2016,8,16,19,31,0.8064516129032258,0,1,1,27,0.4,80,19,49,52,42
2016,8,16,20,19,0.8421052631578947,0,1,1,27,0.1,80,21,39,31,52
2016,8,16,21,7,0.8571428571428571,0,1,1,27,0.2,79,23,21,19,31
2016,8,16,22,7,1.0,0,1,1,26,0.1,79,21,5,7,19
2016,8,16,23,1,1.0,0,1,1,26,0.1,79,20,5,7,7
2016,8,17,0,10,0.5,0,2,1,26,0.3,80,18,2,1,7
2016,8,17,1,3,1.0,0,2,1,26,0.1,81,20,4,10,1
2016,8,17,5,2,1.0,0,2,1,24,0.0,79,21,1,0,0
2016,8,17,6,4,1.0,0,2,1,24,0.0,76,20,8,2,0
2016,8,17,7,18,1.0,0,2,1,25,0.0,72,20,20,4,2
2016,8,17,8,21,1.0,0,2,1,26,0.0,67,20,31,18,4
2016,8,17,9,24,0.875,0,2,1,26,0.0,62,21,11,21,18
2016,8,17,10,1,1.0,0,2,1,27,0.0,59,20,9,24,21
2016,8,17,11,18,0.3333333333333333,0,2,1,28,0.0,55,19,8,1,24
2016,8,17,12,11,0.3636363636363636,0,2,1,29,0.0,52,18,6,18,1
2016,8,17,13,14,0.8571428571428571,0,2,1,29,0.0,52,16,10,11,18
2016,8,17,14,9,0.7777777777777778,0,2,1,29,0.0,52,15,10,14,11
2016,8,17,15,19,0.631578947368421,0,2,1,30,0.0,52,14,22,9,14
2016,8,17,16,20,0.7,0,2,1,29,0.0,57,12,16,19,9
2016,8,17,17,61,0.8852459016393442,0,2,1,28,0.0,61,9,51,20,19
2016,8,17,18,53,0.8113207547169812,0,2,1,27,0.0,66,6,51,61,20
2016,8,17,19,59,0.8813559322033898,0,2,1,26,0.0,67,7,38,53,61
2016,8,17,20,28,0.9642857142857144,0,2,1,25,0.0,67,8,22,59,53
2016,8,17,21,22,0.4545454545454545,0,2,1,24,0.0,68,9,25,28,59
2016,8,17,22,7,0.7142857142857143,0,2,1,24,0.0,69,7,10,22,28
2016,8,17,23,1,1.0,0,2,1,24,0.0,70,5,11,7,22
2016,8,18,0,4,1.0,0,3,1,23,0.0,72,3,3,1,7
2016,8,18,1,2,0.5,0,3,1,23,0.0,74,4,0,4,1
2016,8,18,3,1,0.0,0,3,1,24,0.3,78,5,0,0,2
2016,8,18,5,2,1.0,0,3,1,24,0.3,78,5,2,0,1
2016,8,18,6,8,0.875,0,3,1,24,0.4,78,5,8,2,0
2016,8,18,7,17,0.9411764705882352,0,3,1,24,0.2,77,5,20,8,2
2016,8,18,8,20,0.85,0,3,1,24,0.2,77,4,28,17,8
2016,8,18,9,20,0.9,0,3,1,24,0.3,77,4,12,20,17
2016,8,18,10,16,0.9375,0,3,1,25,0.1,72,4,7,20,20
2016,8,18,11,10,0.7,0,3,1,27,0.2,68,4,19,16,20
2016,8,18,12,16,0.75,0,3,1,28,0.3,63,4,17,10,16
2016,8,18,13,15,0.5333333333333333,0,3,1,28,0.1,63,5,12,16,10
2016,8,18,14,6,1.0,0,3,1,29,0.0,63,6,11,15,16
2016,8,18,15,18,0.7222222222222222,0,3,1,29,0.0,63,7,14,6,15
2016,8,18,16,19,0.8421052631578947,0,3,1,28,0.0,68,7,19,18,6
2016,8,18,17,53,0.9056603773584906,0,3,1,27,0.1,72,8,39,19,18
2016,8,18,18,39,0.9230769230769232,0,3,1,26,0.1,76,8,22,53,19
2016,8,18,19,49,0.7142857142857143,0,3,1,25,0.1,77,8,28,39,53
2016,8,18,20,32,0.875,0,3,1,25,0.3,78,9,19,49,39
2016,8,18,21,12,0.75,0,3,1,24,0.4,79,9,9,32,49
2016,8,18,22,14,0.8571428571428571,0,3,1,24,0.2,80,9,11,12,32
2016,8,18,23,6,0.6666666666666666,0,3,1,24,0.3,81,8,5,14,12
2016,8,19,0,4,0.75,0,4,1,23,0.5,81,7,3,6,14
2016,8,19,2,2,1.0,0,4,1,23,0.0,83,9,0,0,4
2016,8,19,4,1,0.0,0,4,1,23,0.0,83,11,0,0,2
2016,8,19,5,2,1.0,0,4,1,23,0.0,82,12,2,1,0
2016,8,19,6,4,0.75,0,4,1,23,0.0,81,12,4,2,1
2016,8,19,7,21,0.9047619047619048,0,4,1,24,0.0,75,13,11,4,2
2016,8,19,8,21,0.9047619047619048,0,4,1,26,0.0,70,15,19,21,4
2016,8,19,9,23,0.8695652173913043,0,4,1,27,0.0,65,16,18,21,21
2016,8,19,10,8,0.875,0,4,1,28,0.0,64,12,14,23,21
2016,8,19,11,17,0.5294117647058824,0,4,1,28,0.2,63,8,6,8,23
2016,8,19,12,9,0.7777777777777778,0,4,1,29,0.3,63,4,16,17,8
2016,8,19,13,28,0.5357142857142857,0,4,1,29,0.1,62,4,12,9,17
2016,8,19,14,24,0.5416666666666666,0,4,1,29,0.3,62,4,10,28,9
2016,8,19,15,20,0.7,0,4,1,30,0.4,62,4,17,24,28
2016,8,19,16,26,0.7692307692307693,0,4,1,29,0.2,66,5,37,20,24
2016,8,19,17,64,0.828125,0,4,1,28,0.3,69,7,26,26,20
2016,8,19,18,40,0.7,0,4,1,27,0.4,73,8,26,64,26
2016,8,19,19,29,0.8620689655172413,0,4,1,26,0.2,75,7,25,40,64
2016,8,19,20,29,0.6206896551724138,0,4,1,25,0.1,77,6,19,29,40
2016,8,19,21,15,0.7333333333333333,0,4,1,24,0.2,79,6,16,29,29
2016,8,19,22,15,0.7333333333333333,0,4,1,24,0.1,79,6,3,15,29
2016,8,19,23,13,0.7692307692307693,0,4,1,24,0.2,79,6,5,15,15
2016,8,20,7,9,1.0,0,5,0,25,0.0,69,9,6,0,0
2016,8,20,8,9,0.8888888888888888,0,5,0,27,0.0,65,10,10,9,0
2016,8,20,9,12,0.8333333333333334,0,5,0,28,0.0,61,11,7,9,9
2016,8,20,10,19,0.5263157894736842,0,5,0,28,0.0,59,12,21,12,9
2016,8,20,11,27,0.7037037037037037,0,5,0,29,0.0,58,13,19,19,12
2016,8,20,12,27,0.4444444444444444,0,5,0,29,0.0,57,14,24,27,19
2016,8,20,13,23,0.6521739130434783,0,5,0,28,0.0,60,16,29,27,27
2016,8,20,14,48,0.5416666666666666,0,5,0,28,0.1,63,18,23,23,27
2016,8,20,15,39,0.5128205128205128,0,5,0,28,0.2,65,19,38,48,23
2016,8,20,16,46,0.5217391304347826,0,5,0,27,0.1,70,17,47,39,48
2016,8,20,17,28,0.5,0,5,0,26,0.2,75,15,24,46,39
2016,8,20,18,35,0.6,0,5,0,25,0.3,79,12,20,28,46
2016,8,20,19,25,0.6,0,5,0,25,0.2,81,12,22,35,28
2016,8,20,20,21,0.5714285714285714,0,5,0,24,0.3,83,12,17,25,35
2016,8,20,21,20,0.55,0,5,0,24,0.4,85,11,11,21,25
2016,8,20,22,25,0.32,0,5,0,24,0.2,85,11,4,20,21
2016,8,20,23,5,1.0,0,5,0,24,0.5,85,11,3,25,20
2016,8,21,0,4,1.0,0,6,0,24,0.9,85,10,4,5,25
2016,8,21,1,9,0.1111111111111111,0,6,0,24,0.5,86,11,0,4,5
2016,8,21,2,4,0.25,0,6,0,23,0.2,87,12,1,9,4
2016,8,21,6,1,1.0,0,6,0,24,0.3,82,13,0,0,0
2016,8,21,7,2,1.0,0,6,0,25,0.1,77,14,0,1,0
2016,8,21,8,10,0.8,0,6,0,26,0.2,73,15,6,2,1
2016,8,21,9,20,0.55,0,6,0,28,0.3,68,17,4,10,2
2016,8,21,10,27,0.5555555555555556,0,6,0,28,0.1,67,18,19,20,10
2016,8,21,11,37,0.7027027027027027,0,6,0,28,0.2,66,20,13,27,20
2016,8,21,12,32,0.6875,0,6,0,29,0.3,65,22,13,37,27
2016,8,21,13,32,0.625,0,6,0,28,0.2,66,23,37,32,37
2016,8,21,14,32,0.4375,0,6,0,28,0.0,68,24,17,32,32
2016,8,21,15,34,0.7352941176470589,0,6,0,28,0.0,70,25,14,32,32
2016,8,21,16,32,0.84375,0,6,0,27,0.0,76,23,16,34,32
2016,8,21,17,27,0.5925925925925926,0,6,0,26,2.5,81,21,30,32,34
2016,8,21,18,4,1.0,0,6,0,25,3.3,86,19,25,27,32
2016,8,21,19,10,0.5,0,6,0,24,1.7,88,19,17,4,27
2016,8,21,20,8,1.0,0,6,0,24,2.8,90,19,16,10,4
2016,8,21,21,8,0.625,0,6,0,24,3.7,92,18,13,8,10
2016,8,21,22,6,0.8333333333333334,0,6,0,23,1.8,89,20,8,8,8
2016,8,22,0,4,1.0,0,0,1,21,5.5,81,22,4,0,6
2016,8,22,1,1,1.0,0,0,1,21,2.8,81,21,0,4,0
2016,8,22,2,3,0.0,0,0,1,20,0.0,82,21,0,1,4
2016,8,22,5,2,1.0,0,0,1,20,0.0,78,20,1,0,0
2016,8,22,6,11,1.0,0,0,1,20,0.0,75,19,5,2,0
2016,8,22,7,16,0.9375,0,0,1,21,0.0,69,21,15,11,2
2016,8,22,8,38,1.0,0,0,1,22,0.0,63,23,29,16,11
2016,8,22,9,14,1.0,0,0,1,23,0.0,56,24,14,38,16
2016,8,22,10,5,1.0,0,0,1,24,0.0,52,25,12,14,38
2016,8,22,11,6,0.6666666666666666,0,0,1,25,0.0,47,26,17,5,14
2016,8,22,12,10,0.9,0,0,1,26,0.0,43,26,3,6,5
2016,8,22,13,11,1.0,0,0,1,26,0.0,44,25,12,10,6
2016,8,22,14,24,0.5,0,0,1,25,0.0,45,25,5,11,10
2016,8,22,15,15,0.6666666666666666,0,0,1,25,0.0,46,24,14,24,11
2016,8,22,16,12,0.9166666666666666,0,0,1,24,0.0,48,22,15,15,24
2016,8,22,17,64,0.8125,0,0,1,23,0.0,51,20,49,12,15
2016,8,22,18,70,0.9571428571428572,0,0,1,21,0.0,54,18,46,64,12
