year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,abweichung,abweichungdurchschnitt
2015,6,16,12,10,0.9,0,1,1,25,1.0,83,14,Light rain shower,2015-06-16 12:00:00,9,14,8,2,21,11.11111111111111,6.249999999999995
2015,6,16,15,14,0.7142857142857143,0,1,1,24,0.5,81,15,Light rain shower,2015-06-16 15:00:00,17,9,14,4,15,6.666666666666667,16.666666666666664
2015,6,16,18,29,0.896551724137931,0,1,1,23,0.0,79,15,Clear,2015-06-16 18:00:00,61,8,17,3,40,27.500000000000004,16.34615384615384
2015,6,16,20,27,0.6666666666666666,0,1,1,22,0.0,78,19,Clear,2015-06-16 20:00:00,23,24,29,1,35,17.391304347826086,37.28813559322033
2015,6,17,6,10,0.7,0,2,1,21,0.0,75,17,Sunny,2015-06-17 06:00:00,11,0,0,6,9,11.11111111111111,15.384615384615394
2015,6,17,7,14,0.9285714285714286,0,2,1,21,0.0,75,17,Sunny,2015-06-17 07:00:00,14,10,0,14,12,0.0,4.999999999999996
2015,6,17,8,19,0.9473684210526316,0,2,1,21,0.0,75,17,Sunny,2015-06-17 08:00:00,30,14,10,16,20,5.0,13.636363636363635
2015,6,17,9,15,0.8666666666666667,0,2,1,21,0.0,75,16,Sunny,2015-06-17 09:00:00,8,19,14,14,13,15.384615384615385,28.571428571428577
2015,6,17,14,10,0.7,0,2,1,20,0.0,78,13,Sunny,2015-06-17 14:00:00,24,14,26,11,13,23.076923076923077,37.5
2015,6,17,15,17,0.7058823529411765,0,2,1,20,0.0,78,13,Sunny,2015-06-17 15:00:00,11,10,14,20,20,15.0,0.0
2015,6,17,17,36,0.8055555555555556,0,2,1,19,0.0,81,10,Cloudy,2015-06-17 17:00:00,38,21,17,41,26,5.263157894736842,2.857142857142857
2015,6,17,18,40,0.875,0,2,1,19,0.0,82,8,Cloudy,2015-06-17 18:00:00,48,36,21,41,51,16.666666666666664,14.285714285714283
2015,6,17,20,13,0.6153846153846154,0,2,1,18,0.0,83,12,Cloudy,2015-06-17 20:00:00,33,19,40,16,3,18.75,24.999999999999993
2015,6,17,21,11,1.0,0,2,1,18,0.0,83,14,Cloudy,2015-06-17 21:00:00,22,13,19,9,6,22.22222222222222,10.810810810810816
2015,6,17,23,2,1.0,0,2,1,17,0.0,84,10,Cloudy,2015-06-17 23:00:00,2,9,11,1,3,0.0,0.0
2015,6,18,8,11,1.0,0,3,1,19,0.0,78,11,Partly cloudy,2015-06-18 08:00:00,25,7,6,15,15,26.666666666666668,40.0
2015,6,18,9,15,0.9333333333333332,0,3,1,20,0.0,77,12,Partly cloudy,2015-06-18 09:00:00,21,11,7,10,17,11.76470588235294,6.25
2015,6,18,13,11,0.7272727272727273,0,3,1,22,0.0,73,15,Overcast,2015-06-18 13:00:00,9,5,9,5,12,22.22222222222222,26.923076923076934
2015,6,18,19,28,0.8928571428571429,0,3,1,19,0.0,88,13,Cloudy,2015-06-18 19:00:00,42,42,23,20,31,9.67741935483871,9.67741935483871
2015,6,18,20,18,0.8888888888888888,0,3,1,19,0.3,90,12,Light rain shower,2015-06-18 20:00:00,28,28,42,11,24,25.0,14.285714285714285
2015,6,19,7,14,0.9285714285714286,0,4,1,22,0.0,83,7,Partly cloudy,2015-06-19 07:00:00,12,4,0,11,13,16.666666666666664,16.666666666666664
2015,6,19,8,15,1.0,0,4,1,24,0.0,76,8,Sunny,2015-06-19 08:00:00,27,14,4,19,20,25.0,31.818181818181817
2015,6,19,9,10,1.0,0,4,1,26,0.0,70,9,Sunny,2015-06-19 09:00:00,9,15,14,11,20,9.090909090909092,25.000000000000007
2015,6,19,16,28,0.8214285714285714,0,4,1,26,0.0,64,8,Patchy rain possible,2015-06-19 16:00:00,32,25,27,24,42,12.5,14.28571428571428
2015,6,19,22,5,1.0,0,4,1,20,0.0,79,8,Clear,2015-06-19 22:00:00,15,18,12,1,7,28.57142857142857,34.78260869565218
2015,6,20,8,6,0.6666666666666666,0,5,0,20,0.0,81,12,Cloudy,2015-06-20 08:00:00,7,8,1,6,9,14.285714285714285,18.18181818181818
2015,6,20,10,12,0.5833333333333334,0,5,0,21,0.0,82,11,Cloudy,2015-06-20 10:00:00,14,13,6,4,16,14.285714285714285,5.882352941176465
2015,6,20,11,17,0.6470588235294118,0,5,0,21,0.0,82,11,Overcast,2015-06-20 11:00:00,23,12,13,9,26,26.08695652173913,12.068965517241374
2015,6,21,9,10,0.7,0,6,0,25,0.0,79,19,Partly cloudy,2015-06-21 09:00:00,7,4,0,14,12,16.666666666666664,9.090909090909092
2015,6,21,11,21,0.5238095238095238,0,6,0,28,0.1,65,19,Patchy rain possible,2015-06-21 11:00:00,35,12,10,26,19,19.230769230769234,21.250000000000004
2015,6,21,12,24,0.6666666666666666,0,6,0,29,0.1,58,19,Patchy rain possible,2015-06-21 12:00:00,17,21,12,23,29,4.3478260869565215,4.3478260869565215
2015,6,21,13,42,0.5,0,6,0,29,0.0,60,22,Patchy rain possible,2015-06-21 13:00:00,30,24,21,36,33,27.27272727272727,27.27272727272727
2015,6,21,17,44,0.5227272727272727,0,6,0,26,1.2,73,21,Moderate or heavy rain shower,2015-06-21 17:00:00,34,50,38,60,7,29.411764705882355,30.693069306930703
2015,6,21,18,29,0.7586206896551724,0,6,0,25,1.6,77,19,Moderate or heavy rain shower,2015-06-21 18:00:00,40,44,50,37,1,21.62162162162162,11.538461538461538
2015,6,22,7,11,0.9090909090909092,0,0,1,23,0.0,68,17,Sunny,2015-06-22 07:00:00,9,11,0,13,4,22.22222222222222,26.923076923076934
2015,6,22,14,9,0.5555555555555556,0,0,1,28,0.0,48,16,Partly cloudy,2015-06-22 14:00:00,12,12,22,13,6,25.0,12.903225806451617
2015,6,23,11,10,0.5,0,1,1,28,0.0,67,23,Thundery outbreaks possible,2015-06-23 11:00:00,14,7,19,8,1,25.0,30.43478260869565
2015,6,23,12,10,1.0,0,1,1,29,0.0,63,24,Thundery outbreaks possible,2015-06-23 12:00:00,10,10,7,9,2,11.11111111111111,42.857142857142854
2015,6,23,13,7,0.7142857142857143,0,1,1,29,0.0,67,23,Thundery outbreaks possible,2015-06-23 13:00:00,14,10,10,7,4,0.0,16.000000000000007
2015,6,23,14,11,0.8181818181818182,0,1,1,28,0.6,72,23,Patchy light rain with thunder,2015-06-23 14:00:00,9,7,10,17,1,22.22222222222222,22.22222222222222
2015,6,23,15,11,0.7272727272727273,0,1,1,27,0.8,77,22,Patchy light rain with thunder,2015-06-23 15:00:00,14,11,7,17,4,21.428571428571427,5.714285714285709
2015,6,23,20,17,0.5882352941176471,0,1,1,24,0.1,83,22,Clear,2015-06-23 20:00:00,27,10,15,23,1,26.08695652173913,0.0
2015,6,23,22,7,0.8571428571428571,0,1,1,22,0.0,82,20,Clear,2015-06-23 22:00:00,11,16,17,8,1,12.5,4.999999999999996
2015,6,24,6,9,0.8888888888888888,0,2,1,20,0.0,73,13,Sunny,2015-06-24 06:00:00,10,0,0,11,6,10.0,0.0
2015,6,24,7,17,1.0,0,2,1,22,0.0,69,11,Sunny,2015-06-24 07:00:00,14,9,0,14,14,21.428571428571427,21.428571428571427
2015,6,24,8,22,0.9545454545454546,0,2,1,24,0.0,65,10,Sunny,2015-06-24 08:00:00,19,17,9,30,16,15.789473684210526,1.538461538461533
2015,6,24,9,14,0.9285714285714286,0,2,1,26,0.0,61,8,Sunny,2015-06-24 09:00:00,15,22,17,8,14,0.0,13.513513513513509
2015,6,24,10,11,0.8181818181818182,0,2,1,27,0.0,58,10,Sunny,2015-06-24 10:00:00,14,14,22,10,9,10.0,0.0
2015,6,24,12,12,0.8333333333333334,0,2,1,28,0.0,50,13,Sunny,2015-06-24 12:00:00,26,11,11,11,13,7.6923076923076925,28.000000000000004
2015,6,24,15,22,0.8181818181818182,0,2,1,28,0.0,50,14,Sunny,2015-06-24 15:00:00,17,19,9,11,20,29.411764705882355,37.5
2015,6,24,18,51,0.8823529411764706,0,2,1,25,0.0,66,10,Clear,2015-06-24 18:00:00,40,51,17,48,41,24.390243902439025,18.6046511627907
2015,6,25,9,19,0.9473684210526316,0,3,1,26,0.0,52,5,Sunny,2015-06-25 09:00:00,15,24,4,21,10,26.666666666666668,23.913043478260864
2015,6,25,17,38,0.868421052631579,0,3,1,24,0.0,60,16,Partly cloudy,2015-06-25 17:00:00,23,28,35,37,39,2.7027027027027026,15.151515151515152
2015,6,25,18,40,0.9,0,3,1,23,0.0,65,15,Partly cloudy,2015-06-25 18:00:00,42,38,28,42,23,4.761904761904762,12.149532710280381
2015,6,25,19,31,0.7741935483870968,0,3,1,22,0.0,65,13,Partly cloudy,2015-06-25 19:00:00,28,40,38,42,20,10.714285714285714,3.3333333333333335
2015,6,25,20,17,0.8823529411764706,0,3,1,21,0.0,65,11,Partly cloudy,2015-06-25 20:00:00,18,31,40,28,11,5.555555555555555,10.526315789473683
2015,6,26,6,4,1.0,0,4,1,21,0.1,74,10,Light rain shower,2015-06-26 06:00:00,4,0,0,3,6,0.0,7.692307692307685
2015,6,26,7,10,1.0,0,4,1,22,0.1,71,12,Light rain shower,2015-06-26 07:00:00,14,4,0,12,11,16.666666666666664,18.918918918918923
2015,6,26,8,24,0.9166666666666666,0,4,1,23,0.1,68,13,Patchy rain possible,2015-06-26 08:00:00,15,10,4,27,19,26.31578947368421,18.03278688524591
2015,6,26,13,11,1.0,0,4,1,25,0.1,61,8,Patchy rain possible,2015-06-26 13:00:00,24,9,13,8,10,10.0,21.428571428571427
2015,6,26,15,19,0.4736842105263157,0,4,1,25,0.5,62,9,Light rain shower,2015-06-26 15:00:00,25,20,11,19,19,0.0,9.523809523809524
2015,6,26,16,26,0.6538461538461539,0,4,1,24,0.2,69,9,Light rain shower,2015-06-26 16:00:00,28,19,20,32,24,7.142857142857142,7.142857142857142
2015,6,26,17,46,0.6956521739130435,0,4,1,23,0.5,75,9,Patchy rain possible,2015-06-26 17:00:00,71,26,19,42,44,4.545454545454546,12.101910828025481
2015,6,27,0,3,0.6666666666666666,0,5,0,18,0.3,87,5,Patchy rain possible,2015-06-27 00:00:00,3,4,7,3,5,0.0,18.18181818181818
2015,6,27,9,10,0.6,0,5,0,20,0.1,70,20,Light drizzle,2015-06-27 09:00:00,13,10,2,9,7,11.11111111111111,3.4482758620689715
2015,6,27,10,12,0.9166666666666666,0,5,0,20,0.1,71,20,Light drizzle,2015-06-27 10:00:00,12,10,10,14,4,0.0,20.0
2015,6,27,13,17,0.4117647058823529,0,5,0,19,0.4,78,23,Light rain,2015-06-27 13:00:00,15,29,11,41,21,19.047619047619047,33.766233766233775
2015,6,27,14,22,0.5909090909090909,0,5,0,18,1.0,80,26,Moderate rain,2015-06-27 14:00:00,16,17,29,26,44,15.384615384615385,23.255813953488374
2015,6,29,8,19,0.8947368421052632,0,0,1,21,0.0,68,17,Sunny,2015-06-29 08:00:00,24,16,7,13,16,18.75,7.547169811320748
2015,6,29,9,12,1.0,0,0,1,22,0.0,62,17,Sunny,2015-06-29 09:00:00,23,19,16,15,10,20.0,25.0
2015,6,29,14,15,0.7333333333333333,0,0,1,24,0.0,57,15,Partly cloudy,2015-06-29 14:00:00,9,11,21,12,13,25.0,32.35294117647058
2015,6,29,15,17,0.6470588235294118,0,0,1,24,0.0,56,16,Partly cloudy,2015-06-29 15:00:00,24,15,11,4,14,21.428571428571427,21.428571428571427
2015,6,29,18,52,0.8846153846153846,0,0,1,23,0.0,70,6,Clear,2015-06-29 18:00:00,49,50,23,26,67,6.122448979591836,9.85915492957746
2015,6,30,6,7,1.0,0,1,1,22,0.0,68,4,Sunny,2015-06-30 06:00:00,10,0,0,6,9,22.22222222222222,16.000000000000007
2015,6,30,7,16,0.875,0,1,1,23,0.0,64,8,Sunny,2015-06-30 07:00:00,16,7,0,14,11,14.285714285714285,17.07317073170732
2015,6,30,9,14,0.7857142857142857,0,1,1,25,0.0,55,17,Sunny,2015-06-30 09:00:00,19,25,16,21,9,26.31578947368421,14.28571428571428
2015,6,30,11,10,0.6,0,1,1,26,0.0,55,23,Partly cloudy,2015-06-30 11:00:00,10,13,14,14,8,0.0,6.249999999999995
2015,6,30,14,11,0.8181818181818182,0,1,1,25,0.1,59,26,Patchy rain possible,2015-06-30 14:00:00,11,11,16,9,17,0.0,10.810810810810816
2015,6,30,15,16,0.75,0,1,1,25,0.1,61,26,Patchy rain possible,2015-06-30 15:00:00,11,11,11,14,17,14.285714285714285,14.285714285714285
2015,6,30,17,34,0.8529411764705882,0,1,1,23,0.1,72,19,Light rain shower,2015-06-30 17:00:00,28,21,16,8,33,21.428571428571427,47.82608695652174
2015,6,30,19,29,0.8620689655172413,0,1,1,22,0.1,82,17,Light rain shower,2015-06-30 19:00:00,10,59,34,24,41,20.833333333333336,16.0
2015,6,30,20,28,0.7857142857142857,0,1,1,21,0.4,87,18,Light rain shower,2015-06-30 20:00:00,17,29,59,27,23,21.73913043478261,25.373134328358216
2015,6,30,21,15,0.9333333333333332,0,1,1,20,0.6,92,19,Light rain shower,2015-06-30 21:00:00,16,28,29,18,10,6.25,2.272727272727277
2015,7,1,8,20,1.0,0,2,1,23,0.0,76,14,Sunny,2015-07-01 08:00:00,22,4,7,19,30,9.090909090909092,15.492957746478877
2015,7,1,10,10,0.7,0,2,1,25,0.0,64,17,Sunny,2015-07-01 10:00:00,11,8,20,14,10,9.090909090909092,14.285714285714283
2015,7,1,11,8,1.0,0,2,1,26,0.0,60,17,Sunny,2015-07-01 11:00:00,11,10,8,22,9,27.27272727272727,42.857142857142854
2015,7,1,12,14,0.7857142857142857,0,2,1,27,0.0,56,16,Sunny,2015-07-01 12:00:00,12,8,10,26,11,16.666666666666664,14.28571428571428
2015,7,1,13,11,1.0,0,2,1,27,0.0,55,19,Sunny,2015-07-01 13:00:00,9,14,8,14,10,10.0,0.0
2015,7,1,15,21,0.8095238095238095,0,2,1,27,0.0,53,25,Partly cloudy,2015-07-01 15:00:00,22,11,11,17,11,23.52941176470588,25.99999999999999
2015,7,1,16,21,0.7142857142857143,0,2,1,26,0.0,58,22,Partly cloudy,2015-07-01 16:00:00,17,21,11,21,30,0.0,7.352941176470592
2015,7,1,17,32,0.75,0,2,1,25,0.0,64,18,Sunny,2015-07-01 17:00:00,51,21,21,36,38,15.789473684210526,23.199999999999996
2015,7,1,18,50,0.82,0,2,1,23,0.0,70,15,Clear,2015-07-01 18:00:00,51,32,21,40,48,4.166666666666666,7.913669064748195
2015,7,1,19,28,0.7857142857142857,0,2,1,23,0.0,72,14,Clear,2015-07-01 19:00:00,38,50,32,19,42,26.31578947368421,15.151515151515152
2015,7,1,20,24,0.75,0,2,1,22,0.0,74,13,Clear,2015-07-01 20:00:00,47,28,50,13,33,27.27272727272727,22.58064516129032
2015,7,1,21,18,0.9444444444444444,0,2,1,21,0.0,77,13,Clear,2015-07-01 21:00:00,29,24,28,11,22,18.181818181818183,12.903225806451617
2015,7,1,22,11,0.5454545454545454,0,2,1,21,0.0,78,11,Clear,2015-07-01 22:00:00,14,18,24,9,8,22.22222222222222,6.451612903225801
2015,7,2,6,8,0.875,0,3,1,21,0.0,72,3,Sunny,2015-07-02 06:00:00,11,3,0,6,9,11.11111111111111,7.692307692307685
2015,7,2,7,8,1.0,0,3,1,23,0.0,68,3,Sunny,2015-07-02 07:00:00,4,8,3,7,9,14.285714285714285,19.999999999999996
2015,7,2,17,29,0.8275862068965517,0,3,1,23,0.0,78,6,Partly cloudy,2015-07-02 17:00:00,38,33,24,23,37,21.62162162162162,11.22448979591836
2015,7,2,19,30,0.8666666666666667,0,3,1,21,0.0,84,4,Partly cloudy,2015-07-02 19:00:00,31,16,29,28,42,3.225806451612903,10.891089108910885
2015,7,2,21,10,0.6,0,3,1,20,0.0,84,6,Partly cloudy,2015-07-02 21:00:00,11,29,30,7,12,9.090909090909092,0.0
2015,7,3,18,44,0.3863636363636363,0,4,1,22,0.0,74,13,Partly cloudy,2015-07-03 18:00:00,45,31,41,46,34,2.2222222222222223,5.600000000000006
2015,7,3,19,30,0.5666666666666667,0,4,1,21,0.0,76,13,Partly cloudy,2015-07-03 19:00:00,32,44,31,29,19,3.4482758620689653,12.499999999999995
2015,7,4,7,3,1.0,0,5,0,21,0.1,76,8,Patchy light drizzle,2015-07-04 07:00:00,2,0,0,8,4,25.0,35.71428571428572
2015,7,4,8,5,0.8,0,5,0,22,0.0,72,9,Partly cloudy,2015-07-04 08:00:00,10,3,0,6,7,28.57142857142857,34.78260869565218
2015,7,4,13,22,0.3181818181818182,0,5,0,22,0.0,61,10,Partly cloudy,2015-07-04 13:00:00,17,32,30,15,41,29.411764705882355,9.589041095890407
2015,7,4,16,28,0.3571428571428571,0,5,0,21,0.0,69,5,Cloudy,2015-07-04 16:00:00,5,31,14,25,45,12.0,12.0
2015,7,4,20,10,0.6,0,5,0,20,0.0,71,4,Partly cloudy,2015-07-04 20:00:00,1,19,26,11,26,9.090909090909092,21.052631578947363
2015,7,5,8,5,0.8,0,6,0,25,0.0,66,6,Sunny,2015-07-05 08:00:00,2,1,3,4,6,25.0,25.0
2015,7,5,9,8,0.75,0,6,0,27,0.0,62,6,Sunny,2015-07-05 09:00:00,3,5,1,10,7,14.285714285714285,19.999999999999996
2015,7,5,10,12,0.5,0,6,0,28,0.0,58,6,Sunny,2015-07-05 10:00:00,2,8,5,12,18,0.0,12.500000000000005
2015,7,5,11,27,0.5925925925925926,0,6,0,29,0.0,55,7,Sunny,2015-07-05 11:00:00,4,12,8,21,35,28.57142857142857,35.0
2015,7,5,13,24,0.625,0,6,0,29,0.0,51,9,Sunny,2015-07-05 13:00:00,5,31,27,42,30,20.0,6.493506493506499
2015,7,5,14,34,0.4411764705882353,0,6,0,29,0.0,51,10,Sunny,2015-07-05 14:00:00,3,24,31,62,40,15.0,2.857142857142857
2015,7,5,16,46,0.4565217391304347,0,6,0,27,0.0,58,14,Sunny,2015-07-05 16:00:00,11,11,34,50,38,21.052631578947366,39.39393939393939
2015,7,5,17,42,0.5,0,6,0,25,0.0,65,15,Sunny,2015-07-05 17:00:00,10,46,11,44,34,23.52941176470588,43.18181818181819
2015,7,5,18,31,0.5161290322580645,0,6,0,24,0.0,72,17,Clear,2015-07-05 18:00:00,14,42,46,29,40,6.896551724137931,12.048192771084333
2015,7,5,19,25,0.76,0,6,0,23,0.0,75,16,Clear,2015-07-05 19:00:00,9,31,42,21,31,19.047619047619047,22.950819672131153
2015,7,5,20,25,0.52,0,6,0,22,0.0,78,16,Clear,2015-07-05 20:00:00,11,25,31,23,28,8.695652173913043,20.967741935483865
2015,7,6,6,7,1.0,0,0,1,23,0.0,75,3,Sunny,2015-07-06 06:00:00,7,0,2,11,5,0.0,8.695652173913047
2015,7,6,7,12,1.0,0,0,1,24,0.0,71,6,Sunny,2015-07-06 07:00:00,16,7,0,11,9,9.090909090909092,0.0
2015,7,6,8,17,0.9411764705882352,0,0,1,25,0.0,68,10,Sunny,2015-07-06 08:00:00,19,12,7,24,13,10.526315789473683,8.928571428571434
2015,7,6,9,14,0.7142857142857143,0,0,1,26,0.0,64,14,Sunny,2015-07-06 09:00:00,12,17,12,23,15,6.666666666666667,16.000000000000007
2015,7,6,15,16,0.625,0,0,1,26,0.0,67,19,Partly cloudy,2015-07-06 15:00:00,17,27,21,24,4,5.88235294117647,6.666666666666667
2015,7,6,17,40,0.9,0,0,1,24,0.0,77,14,Partly cloudy,2015-07-06 17:00:00,50,20,16,55,6,20.0,8.108108108108109
2015,7,6,18,37,0.7567567567567568,0,0,1,23,0.0,82,12,Partly cloudy,2015-07-06 18:00:00,52,40,20,49,26,24.489795918367346,12.5984251968504
2015,7,6,21,12,0.8333333333333334,0,0,1,21,0.0,92,13,Clear,2015-07-06 21:00:00,15,26,44,20,7,20.0,14.285714285714285
2015,7,7,5,1,1.0,0,1,1,23,0.6,91,9,Patchy rain possible,2015-07-07 05:00:00,0,1,1,4,1,0.0,40.0
2015,7,7,7,13,1.0,0,1,1,25,0.4,82,12,Patchy rain possible,2015-07-07 07:00:00,16,3,1,16,14,18.75,15.21739130434783
2015,7,7,12,11,0.8181818181818182,0,1,1,29,0.6,63,15,Light rain shower,2015-07-07 12:00:00,16,13,13,10,10,10.0,8.333333333333332
2015,7,7,14,10,0.6,0,1,1,28,2.2,70,19,Moderate or heavy rain shower,2015-07-07 14:00:00,11,15,11,11,9,9.090909090909092,3.225806451612909
2015,7,7,15,14,0.5714285714285714,0,1,1,27,2.9,74,20,Moderate or heavy rain shower,2015-07-07 15:00:00,16,10,15,11,14,0.0,2.439024390243907
2015,7,7,17,29,0.9310344827586208,0,1,1,27,2.7,78,13,Torrential rain shower,2015-07-07 17:00:00,34,5,14,28,8,3.571428571428571,24.285714285714292
2015,7,7,21,13,1.0,0,1,1,25,0.0,83,15,Clear,2015-07-07 21:00:00,15,37,63,16,18,18.75,20.40816326530612
2015,7,8,0,2,1.0,0,2,1,22,0.0,82,12,Clear,2015-07-08 00:00:00,2,4,21,3,1,0.0,0.0
2015,7,8,6,8,0.875,0,2,1,23,0.0,80,13,Partly cloudy,2015-07-08 06:00:00,7,2,1,9,10,11.11111111111111,7.692307692307685
2015,7,8,7,11,1.0,0,2,1,24,0.0,78,14,Partly cloudy,2015-07-08 07:00:00,4,8,2,17,14,21.428571428571427,5.714285714285709
2015,7,8,8,15,0.7333333333333333,0,2,1,25,0.0,77,14,Overcast,2015-07-08 08:00:00,20,11,8,22,19,25.0,26.22950819672131
2015,7,8,9,17,0.7647058823529411,0,2,1,27,0.0,75,14,Overcast,2015-07-08 09:00:00,8,15,11,14,15,21.428571428571427,37.83783783783783
2015,7,8,14,9,0.6666666666666666,0,2,1,28,2.1,70,10,Moderate or heavy rain shower,2015-07-08 14:00:00,11,4,8,19,10,18.181818181818183,32.5
2015,7,8,17,26,0.9615384615384616,0,2,1,27,3.7,78,5,Torrential rain shower,2015-07-08 17:00:00,32,7,11,51,36,27.77777777777778,34.45378151260503
2015,7,8,18,56,0.875,0,2,1,27,5.0,82,1,Torrential rain shower,2015-07-08 18:00:00,50,26,7,51,40,12.0,19.148936170212767
2015,7,8,19,23,0.7391304347826086,0,2,1,26,2.5,83,3,Torrential rain shower,2015-07-08 19:00:00,28,56,26,38,19,17.857142857142858,18.823529411764703
2015,7,8,20,19,0.7894736842105263,0,2,1,25,0.0,85,4,Partly cloudy,2015-07-08 20:00:00,24,23,56,47,13,20.833333333333336,32.142857142857146
2015,7,9,5,1,1.0,1,3,0,20,0.0,83,10,Cloudy,2015-07-09 05:00:00,3,1,0,1,1,0.0,40.0
2015,7,9,6,7,1.0,1,3,0,21,0.0,81,8,Cloudy,2015-07-09 06:00:00,8,1,1,11,6,12.5,16.000000000000007
2015,7,9,9,11,1.0,1,3,0,22,0.1,81,5,Patchy light drizzle,2015-07-09 09:00:00,8,5,10,19,15,26.666666666666668,21.428571428571427
2015,7,9,10,6,1.0,1,3,0,23,0.1,77,4,Patchy light drizzle,2015-07-09 10:00:00,10,11,5,8,4,25.0,18.18181818181818
2015,7,9,16,20,0.85,1,3,0,25,0.0,80,14,Partly cloudy,2015-07-09 16:00:00,33,16,8,28,13,28.57142857142857,18.918918918918923
2015,7,9,17,32,0.6875,1,3,0,24,0.0,85,16,Partly cloudy,2015-07-09 17:00:00,29,20,16,38,23,10.344827586206897,6.666666666666667
2015,7,9,20,14,0.7857142857142857,1,3,0,22,0.4,93,18,Patchy light rain,2015-07-09 20:00:00,29,13,27,17,18,22.22222222222222,34.37499999999999
2015,7,10,8,18,0.9444444444444444,0,4,1,24,0.0,64,16,Sunny,2015-07-10 08:00:00,12,13,6,24,15,20.0,5.88235294117647
2015,7,10,9,10,0.8,0,4,1,26,0.0,57,15,Sunny,2015-07-10 09:00:00,6,18,13,14,10,0.0,0.0
2015,7,10,11,12,0.5833333333333334,0,4,1,28,0.0,50,12,Sunny,2015-07-10 11:00:00,21,19,10,13,7,7.6923076923076925,12.195121951219507
2015,7,10,13,26,0.4615384615384615,0,4,1,29,0.0,47,10,Sunny,2015-07-10 13:00:00,36,42,12,11,24,8.333333333333332,9.85915492957746
2015,7,10,14,27,0.5555555555555556,0,4,1,29,0.0,47,10,Sunny,2015-07-10 14:00:00,55,26,42,20,27,0.0,20.588235294117645
2015,7,10,15,29,0.6206896551724138,0,4,1,29,0.0,47,10,Sunny,2015-07-10 15:00:00,53,27,26,19,25,16.0,10.30927835051547
2015,7,10,17,57,0.7894736842105263,0,4,1,27,0.0,58,8,Sunny,2015-07-10 17:00:00,31,49,29,46,71,23.91304347826087,15.540540540540535
2015,7,10,18,50,0.7,0,4,1,26,0.0,63,6,Clear,2015-07-10 18:00:00,44,57,49,45,46,11.11111111111111,11.11111111111111
2015,7,10,22,5,0.4,0,4,1,22,0.0,69,9,Clear,2015-07-10 22:00:00,25,23,35,7,5,28.57142857142857,59.45945945945946
2015,7,10,23,5,0.4,0,4,1,22,0.0,70,8,Clear,2015-07-10 23:00:00,8,5,23,4,1,25.0,15.384615384615394
2015,7,11,11,13,1.0,0,5,0,29,0.0,50,6,Sunny,2015-07-11 11:00:00,30,17,16,11,17,23.52941176470588,32.75862068965517
2015,7,11,12,21,0.7619047619047619,0,5,0,30,0.0,47,5,Sunny,2015-07-11 12:00:00,32,13,17,29,10,27.586206896551722,11.267605633802821
2015,7,11,20,11,0.6363636363636364,0,5,0,23,0.0,71,12,Clear,2015-07-11 20:00:00,10,30,39,1,11,10.0,50.000000000000014
2015,7,12,10,13,0.8461538461538461,0,6,0,30,0.0,54,3,Sunny,2015-07-12 10:00:00,12,16,8,2,12,8.333333333333332,50.000000000000014
2015,7,12,12,19,0.6842105263157895,0,6,0,30,0.0,48,7,Sunny,2015-07-12 12:00:00,31,31,13,12,24,20.833333333333336,14.925373134328353
2015,7,12,14,44,0.7954545454545454,0,6,0,30,0.0,48,8,Sunny,2015-07-12 14:00:00,34,47,19,3,62,29.411764705882355,33.33333333333333
2015,7,12,16,44,0.5454545454545454,0,6,0,28,0.0,53,10,Sunny,2015-07-12 16:00:00,46,48,44,11,50,4.3478260869565215,23.36448598130842
2015,7,12,17,40,0.825,0,6,0,27,0.0,59,10,Sunny,2015-07-12 17:00:00,42,44,48,10,44,4.761904761904762,25.0
2015,7,12,20,24,0.4166666666666667,0,6,0,23,0.0,67,13,Clear,2015-07-12 20:00:00,25,37,48,11,23,4.3478260869565215,22.03389830508474
2015,7,12,21,18,0.7777777777777778,0,6,0,22,0.0,69,14,Clear,2015-07-12 21:00:00,18,24,37,2,14,28.57142857142857,58.823529411764696
2015,7,13,6,9,0.8888888888888888,0,0,1,25,0.0,60,1,Sunny,2015-07-13 06:00:00,7,2,0,7,11,28.57142857142857,7.999999999999992
2015,7,13,7,15,1.0,0,0,1,26,0.0,58,4,Sunny,2015-07-13 07:00:00,12,9,2,16,11,25.0,15.384615384615385
2015,7,13,8,18,1.0,0,0,1,27,0.0,56,7,Sunny,2015-07-13 08:00:00,17,15,9,19,24,5.263157894736842,10.0
2015,7,13,10,10,0.7,0,0,1,28,0.0,53,11,Sunny,2015-07-13 10:00:00,3,9,18,13,14,23.076923076923077,0.0
2015,7,13,11,11,0.5454545454545454,0,0,1,28,0.0,52,12,Partly cloudy,2015-07-13 11:00:00,7,10,9,23,15,26.666666666666668,26.666666666666668
2015,7,13,12,16,0.5,0,0,1,28,0.0,51,13,Partly cloudy,2015-07-13 12:00:00,10,11,10,21,22,23.809523809523807,9.43396226415095
2015,7,13,15,20,0.55,0,0,1,27,0.0,53,20,Sunny,2015-07-13 15:00:00,16,9,24,17,24,17.647058823529413,5.263157894736842
