start,year,month,dayofweek,hour,bikeid,day1anzahl,weekday
2017-08-31,2017,8,3,22,5,15.0,1
2017-08-31,2017,8,3,23,6,6.0,1
2017-09-01,2017,9,4,0,3,4.0,1
2017-09-01,2017,9,4,1,4,,1
2017-09-01,2017,9,4,2,6,,1
2017-09-01,2017,9,4,3,2,2.0,1
2017-09-01,2017,9,4,4,1,1.0,1
2017-09-01,2017,9,4,5,5,1.0,1
2017-09-01,2017,9,4,6,69,85.0,1
2017-09-01,2017,9,4,7,51,72.0,1
2017-09-01,2017,9,4,8,53,81.0,1
2017-09-01,2017,9,4,9,30,31.0,1
2017-09-01,2017,9,4,10,13,15.0,1
2017-09-01,2017,9,4,11,12,12.0,1
2017-09-01,2017,9,4,12,17,13.0,1
2017-09-01,2017,9,4,13,14,8.0,1
2017-09-01,2017,9,4,14,8,16.0,1
2017-09-01,2017,9,4,15,14,8.0,1
2017-09-01,2017,9,4,16,11,10.0,1
2017-09-01,2017,9,4,17,19,21.0,1
2017-09-01,2017,9,4,18,12,36.0,1
2017-09-01,2017,9,4,19,8,29.0,1
2017-09-01,2017,9,4,20,9,10.0,1
2017-09-01,2017,9,4,21,8,5.0,1
2017-09-01,2017,9,4,22,4,5.0,1
2017-09-01,2017,9,4,23,2,6.0,1
2017-09-02,2017,9,5,0,2,3.0,0
2017-09-02,2017,9,5,1,1,4.0,0
2017-09-02,2017,9,5,4,2,1.0,0
2017-09-02,2017,9,5,6,1,69.0,0
2017-09-02,2017,9,5,7,8,51.0,0
2017-09-02,2017,9,5,8,4,53.0,0
2017-09-02,2017,9,5,9,2,30.0,0
2017-09-02,2017,9,5,10,5,13.0,0
2017-09-02,2017,9,5,11,7,12.0,0
2017-09-02,2017,9,5,12,6,17.0,0
2017-09-02,2017,9,5,13,2,14.0,0
2017-09-02,2017,9,5,14,6,8.0,0
2017-09-02,2017,9,5,15,14,14.0,0
2017-09-02,2017,9,5,16,11,11.0,0
2017-09-02,2017,9,5,17,7,19.0,0
2017-09-02,2017,9,5,18,8,12.0,0
2017-09-02,2017,9,5,19,5,8.0,0
2017-09-02,2017,9,5,22,1,4.0,0
2017-09-03,2017,9,6,1,1,1.0,0
2017-09-03,2017,9,6,3,1,,0
2017-09-03,2017,9,6,7,3,8.0,0
2017-09-03,2017,9,6,10,1,5.0,0
2017-09-03,2017,9,6,11,1,7.0,0
2017-09-03,2017,9,6,12,2,6.0,0
2017-09-03,2017,9,6,13,11,2.0,0
2017-09-03,2017,9,6,14,12,6.0,0
2017-09-03,2017,9,6,15,11,14.0,0
2017-09-03,2017,9,6,16,13,11.0,0
2017-09-03,2017,9,6,17,13,7.0,0
2017-09-03,2017,9,6,18,9,8.0,0
2017-09-03,2017,9,6,19,8,5.0,0
2017-09-03,2017,9,6,20,6,,0
2017-09-03,2017,9,6,21,2,,0
2017-09-03,2017,9,6,22,8,1.0,0
2017-09-03,2017,9,6,23,2,,0
2017-09-04,2017,9,0,0,4,,1
2017-09-04,2017,9,0,1,1,1.0,1
2017-09-04,2017,9,0,2,1,,1
2017-09-04,2017,9,0,7,6,3.0,1
2017-09-04,2017,9,0,8,4,,1
2017-09-04,2017,9,0,9,7,,1
2017-09-04,2017,9,0,10,8,1.0,1
2017-09-04,2017,9,0,11,3,1.0,1
2017-09-04,2017,9,0,12,9,2.0,1
2017-09-04,2017,9,0,13,11,11.0,1
2017-09-04,2017,9,0,14,16,12.0,1
2017-09-04,2017,9,0,15,13,11.0,1
2017-09-04,2017,9,0,16,8,13.0,1
2017-09-04,2017,9,0,17,17,13.0,1
2017-09-04,2017,9,0,18,9,9.0,1
2017-09-04,2017,9,0,19,9,8.0,1
2017-09-04,2017,9,0,20,21,6.0,1
2017-09-04,2017,9,0,21,15,2.0,1
2017-09-04,2017,9,0,22,4,8.0,1
2017-09-04,2017,9,0,23,6,2.0,1
2017-09-05,2017,9,1,1,1,1.0,1
2017-09-05,2017,9,1,4,1,,1
2017-09-05,2017,9,1,5,6,,1
2017-09-05,2017,9,1,6,103,,1
2017-09-05,2017,9,1,7,66,6.0,1
2017-09-05,2017,9,1,8,29,4.0,1
2017-09-05,2017,9,1,9,16,7.0,1
2017-09-05,2017,9,1,10,7,8.0,1
2017-09-05,2017,9,1,11,6,3.0,1
2017-09-05,2017,9,1,12,8,9.0,1
2017-09-05,2017,9,1,13,11,11.0,1
2017-09-05,2017,9,1,14,12,16.0,1
2017-09-05,2017,9,1,15,3,13.0,1
2017-09-05,2017,9,1,16,17,8.0,1
2017-09-05,2017,9,1,17,27,17.0,1
2017-09-05,2017,9,1,18,49,9.0,1
2017-09-05,2017,9,1,19,16,9.0,1
2017-09-05,2017,9,1,20,11,21.0,1
2017-09-05,2017,9,1,21,7,15.0,1
2017-09-05,2017,9,1,22,7,4.0,1
2017-09-05,2017,9,1,23,3,6.0,1
2017-09-06,2017,9,2,0,3,,1
2017-09-06,2017,9,2,4,3,1.0,1
2017-09-06,2017,9,2,5,3,6.0,1
2017-09-06,2017,9,2,6,89,103.0,1
2017-09-06,2017,9,2,7,62,66.0,1
2017-09-06,2017,9,2,8,44,29.0,1
2017-09-06,2017,9,2,9,41,16.0,1
2017-09-06,2017,9,2,10,7,7.0,1
2017-09-06,2017,9,2,11,8,6.0,1
2017-09-06,2017,9,2,12,6,8.0,1
2017-09-06,2017,9,2,13,8,11.0,1
2017-09-06,2017,9,2,14,2,12.0,1
2017-09-06,2017,9,2,15,7,3.0,1
2017-09-06,2017,9,2,16,5,17.0,1
2017-09-06,2017,9,2,17,12,27.0,1
2017-09-06,2017,9,2,18,25,49.0,1
2017-09-06,2017,9,2,19,11,16.0,1
2017-09-06,2017,9,2,20,2,11.0,1
2017-09-06,2017,9,2,21,1,7.0,1
2017-09-06,2017,9,2,22,2,7.0,1
2017-09-06,2017,9,2,23,1,3.0,1
2017-09-07,2017,9,3,0,4,3.0,1
2017-09-07,2017,9,3,5,9,3.0,1
2017-09-07,2017,9,3,6,84,89.0,1
2017-09-07,2017,9,3,7,114,62.0,1
2017-09-07,2017,9,3,8,52,44.0,1
2017-09-07,2017,9,3,9,20,41.0,1
2017-09-07,2017,9,3,10,12,7.0,1
2017-09-07,2017,9,3,11,12,8.0,1
2017-09-07,2017,9,3,12,14,6.0,1
2017-09-07,2017,9,3,13,11,8.0,1
2017-09-07,2017,9,3,14,20,2.0,1
2017-09-07,2017,9,3,15,11,7.0,1
2017-09-07,2017,9,3,16,14,5.0,1
2017-09-07,2017,9,3,17,28,12.0,1
2017-09-07,2017,9,3,18,36,25.0,1
2017-09-07,2017,9,3,19,18,11.0,1
2017-09-07,2017,9,3,20,10,2.0,1
2017-09-07,2017,9,3,21,7,1.0,1
2017-09-07,2017,9,3,22,6,2.0,1
2017-09-07,2017,9,3,23,12,1.0,1
2017-09-08,2017,9,4,0,3,4.0,1
2017-09-08,2017,9,4,1,6,,1
2017-09-08,2017,9,4,2,1,,1
2017-09-08,2017,9,4,4,1,,1
2017-09-08,2017,9,4,5,4,9.0,1
2017-09-08,2017,9,4,6,85,84.0,1
2017-09-08,2017,9,4,7,129,114.0,1
2017-09-08,2017,9,4,8,60,52.0,1
2017-09-08,2017,9,4,9,24,20.0,1
2017-09-08,2017,9,4,10,17,12.0,1
2017-09-08,2017,9,4,11,12,12.0,1
2017-09-08,2017,9,4,12,10,14.0,1
2017-09-08,2017,9,4,13,11,11.0,1
2017-09-08,2017,9,4,14,11,20.0,1
2017-09-08,2017,9,4,15,10,11.0,1
2017-09-08,2017,9,4,16,19,14.0,1
2017-09-08,2017,9,4,17,31,28.0,1
2017-09-08,2017,9,4,18,40,36.0,1
2017-09-08,2017,9,4,19,14,18.0,1
2017-09-08,2017,9,4,20,4,10.0,1
2017-09-08,2017,9,4,21,9,7.0,1
2017-09-08,2017,9,4,22,7,6.0,1
2017-09-08,2017,9,4,23,8,12.0,1
2017-09-09,2017,9,5,0,1,3.0,0
2017-09-09,2017,9,5,1,2,6.0,0
2017-09-09,2017,9,5,2,3,1.0,0
2017-09-09,2017,9,5,4,2,1.0,0
2017-09-09,2017,9,5,5,1,4.0,0
2017-09-09,2017,9,5,6,4,85.0,0
2017-09-09,2017,9,5,7,7,129.0,0
2017-09-09,2017,9,5,8,5,60.0,0
2017-09-09,2017,9,5,9,8,24.0,0
2017-09-09,2017,9,5,10,7,17.0,0
2017-09-09,2017,9,5,11,8,12.0,0
2017-09-09,2017,9,5,12,8,10.0,0
2017-09-09,2017,9,5,13,16,11.0,0
2017-09-09,2017,9,5,14,8,11.0,0
2017-09-09,2017,9,5,15,12,10.0,0
2017-09-09,2017,9,5,16,10,19.0,0
2017-09-09,2017,9,5,17,8,31.0,0
2017-09-09,2017,9,5,18,17,40.0,0
2017-09-09,2017,9,5,19,7,14.0,0
2017-09-09,2017,9,5,20,7,4.0,0
2017-09-09,2017,9,5,21,2,9.0,0
2017-09-09,2017,9,5,22,4,7.0,0
2017-09-09,2017,9,5,23,5,8.0,0
2017-09-10,2017,9,6,0,6,1.0,0
2017-09-10,2017,9,6,1,1,2.0,0
2017-09-10,2017,9,6,2,1,3.0,0
2017-09-10,2017,9,6,4,1,2.0,0
2017-09-10,2017,9,6,6,1,4.0,0
2017-09-10,2017,9,6,7,5,7.0,0
2017-09-10,2017,9,6,8,3,5.0,0
2017-09-10,2017,9,6,9,4,8.0,0
2017-09-10,2017,9,6,10,3,7.0,0
2017-09-10,2017,9,6,11,11,8.0,0
2017-09-10,2017,9,6,12,15,8.0,0
2017-09-10,2017,9,6,13,13,16.0,0
2017-09-10,2017,9,6,14,12,8.0,0
2017-09-10,2017,9,6,15,11,12.0,0
2017-09-10,2017,9,6,16,12,10.0,0
2017-09-10,2017,9,6,17,19,8.0,0
2017-09-10,2017,9,6,18,11,17.0,0
2017-09-10,2017,9,6,19,14,7.0,0
2017-09-10,2017,9,6,20,10,7.0,0
2017-09-10,2017,9,6,21,11,2.0,0
2017-09-10,2017,9,6,22,8,4.0,0
2017-09-10,2017,9,6,23,6,5.0,0
2017-09-11,2017,9,0,0,2,6.0,1
2017-09-11,2017,9,0,1,2,1.0,1
2017-09-11,2017,9,0,2,2,1.0,1
2017-09-11,2017,9,0,4,2,1.0,1
2017-09-11,2017,9,0,5,1,,1
2017-09-11,2017,9,0,6,111,1.0,1
2017-09-11,2017,9,0,7,124,5.0,1
2017-09-11,2017,9,0,8,79,3.0,1
2017-09-11,2017,9,0,9,21,4.0,1
2017-09-11,2017,9,0,10,16,3.0,1
2017-09-11,2017,9,0,11,12,11.0,1
2017-09-11,2017,9,0,12,17,15.0,1
2017-09-11,2017,9,0,13,13,13.0,1
2017-09-11,2017,9,0,14,6,12.0,1
2017-09-11,2017,9,0,15,16,11.0,1
2017-09-11,2017,9,0,16,17,12.0,1
2017-09-11,2017,9,0,17,22,19.0,1
2017-09-11,2017,9,0,18,37,11.0,1
2017-09-11,2017,9,0,19,24,14.0,1
2017-09-11,2017,9,0,20,22,10.0,1
2017-09-11,2017,9,0,21,10,11.0,1
2017-09-11,2017,9,0,22,2,8.0,1
2017-09-11,2017,9,0,23,12,6.0,1
2017-09-12,2017,9,1,0,5,2.0,1
2017-09-12,2017,9,1,3,1,,1
2017-09-12,2017,9,1,4,1,2.0,1
2017-09-12,2017,9,1,5,6,1.0,1
2017-09-12,2017,9,1,6,136,111.0,1
2017-09-12,2017,9,1,7,88,124.0,1
2017-09-12,2017,9,1,8,33,79.0,1
2017-09-12,2017,9,1,9,27,21.0,1
2017-09-12,2017,9,1,10,15,16.0,1
2017-09-12,2017,9,1,11,13,12.0,1
2017-09-12,2017,9,1,12,12,17.0,1
2017-09-12,2017,9,1,13,10,13.0,1
2017-09-12,2017,9,1,14,12,6.0,1
2017-09-12,2017,9,1,15,13,16.0,1
2017-09-12,2017,9,1,16,13,17.0,1
2017-09-12,2017,9,1,17,31,22.0,1
2017-09-12,2017,9,1,18,35,37.0,1
2017-09-12,2017,9,1,19,21,24.0,1
2017-09-12,2017,9,1,20,10,22.0,1
2017-09-12,2017,9,1,21,8,10.0,1
2017-09-12,2017,9,1,22,10,2.0,1
2017-09-12,2017,9,1,23,14,12.0,1
2017-09-13,2017,9,2,1,1,,1
2017-09-13,2017,9,2,2,1,,1
2017-09-13,2017,9,2,4,4,1.0,1
2017-09-13,2017,9,2,5,12,6.0,1
2017-09-13,2017,9,2,6,139,136.0,1
2017-09-13,2017,9,2,7,101,88.0,1
2017-09-13,2017,9,2,8,40,33.0,1
2017-09-13,2017,9,2,9,21,27.0,1
2017-09-13,2017,9,2,10,7,15.0,1
2017-09-13,2017,9,2,11,6,13.0,1
2017-09-13,2017,9,2,12,8,12.0,1
2017-09-13,2017,9,2,13,8,10.0,1
2017-09-13,2017,9,2,14,18,12.0,1
2017-09-13,2017,9,2,15,3,13.0,1
2017-09-13,2017,9,2,16,6,13.0,1
2017-09-13,2017,9,2,17,23,31.0,1
2017-09-13,2017,9,2,18,42,35.0,1
2017-09-13,2017,9,2,19,17,21.0,1
2017-09-13,2017,9,2,20,16,10.0,1
2017-09-13,2017,9,2,21,9,8.0,1
2017-09-13,2017,9,2,22,7,10.0,1
2017-09-14,2017,9,3,0,6,,1
2017-09-14,2017,9,3,1,1,1.0,1
2017-09-14,2017,9,3,2,2,1.0,1
2017-09-14,2017,9,3,4,6,4.0,1
2017-09-14,2017,9,3,5,10,12.0,1
2017-09-14,2017,9,3,6,95,139.0,1
2017-09-14,2017,9,3,7,132,101.0,1
2017-09-14,2017,9,3,8,39,40.0,1
2017-09-14,2017,9,3,9,18,21.0,1
2017-09-14,2017,9,3,10,9,7.0,1
2017-09-14,2017,9,3,11,5,6.0,1
2017-09-14,2017,9,3,12,14,8.0,1
2017-09-14,2017,9,3,13,8,8.0,1
2017-09-14,2017,9,3,14,9,18.0,1
2017-09-14,2017,9,3,15,11,3.0,1
2017-09-14,2017,9,3,16,17,6.0,1
2017-09-14,2017,9,3,17,29,23.0,1
2017-09-14,2017,9,3,18,36,42.0,1
2017-09-14,2017,9,3,19,24,17.0,1
2017-09-14,2017,9,3,20,9,16.0,1
2017-09-14,2017,9,3,21,6,9.0,1
2017-09-14,2017,9,3,22,12,7.0,1
2017-09-14,2017,9,3,23,5,,1
2017-09-15,2017,9,4,0,1,6.0,1
2017-09-15,2017,9,4,4,2,6.0,1
2017-09-15,2017,9,4,5,9,10.0,1
2017-09-15,2017,9,4,6,104,95.0,1
2017-09-15,2017,9,4,7,136,132.0,1
2017-09-15,2017,9,4,8,35,39.0,1
2017-09-15,2017,9,4,9,32,18.0,1
2017-09-15,2017,9,4,10,16,9.0,1
2017-09-15,2017,9,4,11,21,5.0,1
2017-09-15,2017,9,4,12,13,14.0,1
2017-09-15,2017,9,4,13,8,8.0,1
2017-09-15,2017,9,4,14,13,9.0,1
2017-09-15,2017,9,4,15,21,11.0,1
2017-09-15,2017,9,4,16,9,17.0,1
2017-09-15,2017,9,4,17,33,29.0,1
2017-09-15,2017,9,4,18,32,36.0,1
2017-09-15,2017,9,4,19,11,24.0,1
2017-09-15,2017,9,4,20,17,9.0,1
2017-09-15,2017,9,4,21,9,6.0,1
2017-09-15,2017,9,4,22,6,12.0,1
2017-09-15,2017,9,4,23,11,5.0,1
2017-09-16,2017,9,5,0,3,1.0,0
2017-09-16,2017,9,5,1,1,,0
2017-09-16,2017,9,5,2,1,,0
2017-09-16,2017,9,5,3,2,,0
2017-09-16,2017,9,5,5,1,9.0,0
2017-09-16,2017,9,5,6,4,104.0,0
2017-09-16,2017,9,5,7,10,136.0,0
2017-09-16,2017,9,5,8,4,35.0,0
2017-09-16,2017,9,5,9,8,32.0,0
2017-09-16,2017,9,5,10,5,16.0,0
2017-09-16,2017,9,5,11,7,21.0,0
2017-09-16,2017,9,5,12,16,13.0,0
2017-09-16,2017,9,5,13,10,8.0,0
2017-09-16,2017,9,5,14,21,13.0,0
2017-09-16,2017,9,5,15,16,21.0,0
2017-09-16,2017,9,5,16,13,9.0,0
2017-09-16,2017,9,5,17,17,33.0,0
2017-09-16,2017,9,5,18,17,32.0,0
2017-09-16,2017,9,5,19,10,11.0,0
2017-09-16,2017,9,5,20,9,17.0,0
2017-09-16,2017,9,5,21,5,9.0,0
2017-09-16,2017,9,5,22,10,6.0,0
2017-09-16,2017,9,5,23,13,11.0,0
2017-09-17,2017,9,6,0,3,3.0,0
2017-09-17,2017,9,6,1,1,1.0,0
2017-09-17,2017,9,6,2,2,1.0,0
2017-09-17,2017,9,6,3,1,2.0,0
2017-09-17,2017,9,6,4,1,,0
2017-09-17,2017,9,6,5,1,1.0,0
2017-09-17,2017,9,6,7,2,10.0,0
2017-09-17,2017,9,6,8,5,4.0,0
2017-09-17,2017,9,6,9,5,8.0,0
2017-09-17,2017,9,6,10,11,5.0,0
2017-09-17,2017,9,6,11,6,7.0,0
2017-09-17,2017,9,6,12,23,16.0,0
2017-09-17,2017,9,6,13,6,10.0,0
2017-09-17,2017,9,6,14,10,21.0,0
2017-09-17,2017,9,6,15,12,16.0,0
2017-09-17,2017,9,6,16,15,13.0,0
2017-09-17,2017,9,6,17,16,17.0,0
2017-09-17,2017,9,6,18,8,17.0,0
2017-09-17,2017,9,6,19,17,10.0,0
2017-09-17,2017,9,6,20,13,9.0,0
2017-09-17,2017,9,6,21,9,5.0,0
2017-09-17,2017,9,6,22,2,10.0,0
2017-09-17,2017,9,6,23,2,13.0,0
2017-09-18,2017,9,0,0,1,3.0,1
2017-09-18,2017,9,0,2,2,2.0,1
2017-09-18,2017,9,0,3,1,1.0,1
2017-09-18,2017,9,0,5,6,1.0,1
2017-09-18,2017,9,0,6,144,,1
2017-09-18,2017,9,0,7,95,2.0,1
2017-09-18,2017,9,0,8,24,5.0,1
2017-09-18,2017,9,0,9,20,5.0,1
2017-09-18,2017,9,0,10,10,11.0,1
2017-09-18,2017,9,0,11,10,6.0,1
2017-09-18,2017,9,0,12,7,23.0,1
2017-09-18,2017,9,0,13,10,6.0,1
2017-09-18,2017,9,0,14,10,10.0,1
2017-09-18,2017,9,0,15,9,12.0,1
2017-09-18,2017,9,0,16,20,15.0,1
2017-09-18,2017,9,0,17,16,16.0,1
2017-09-18,2017,9,0,18,29,8.0,1
2017-09-18,2017,9,0,19,19,17.0,1
2017-09-18,2017,9,0,20,19,13.0,1
2017-09-18,2017,9,0,21,15,9.0,1
2017-09-18,2017,9,0,22,10,2.0,1
2017-09-18,2017,9,0,23,4,2.0,1
2017-09-19,2017,9,1,0,2,1.0,1
2017-09-19,2017,9,1,1,4,,1
2017-09-19,2017,9,1,5,6,6.0,1
2017-09-19,2017,9,1,6,153,144.0,1
2017-09-19,2017,9,1,7,84,95.0,1
2017-09-19,2017,9,1,8,33,24.0,1
2017-09-19,2017,9,1,9,25,20.0,1
2017-09-19,2017,9,1,10,15,10.0,1
2017-09-19,2017,9,1,11,7,10.0,1
2017-09-19,2017,9,1,12,10,7.0,1
2017-09-19,2017,9,1,13,11,10.0,1
2017-09-19,2017,9,1,14,11,10.0,1
2017-09-19,2017,9,1,15,1,9.0,1
2017-09-19,2017,9,1,16,4,20.0,1
2017-09-19,2017,9,1,17,26,16.0,1
2017-09-19,2017,9,1,18,24,29.0,1
2017-09-19,2017,9,1,19,12,19.0,1
2017-09-19,2017,9,1,20,9,19.0,1
2017-09-19,2017,9,1,21,10,15.0,1
2017-09-19,2017,9,1,22,7,10.0,1
2017-09-19,2017,9,1,23,5,4.0,1
2017-09-20,2017,9,2,0,1,2.0,1
2017-09-20,2017,9,2,4,1,,1
2017-09-20,2017,9,2,5,6,6.0,1
2017-09-20,2017,9,2,6,119,153.0,1
2017-09-20,2017,9,2,7,53,84.0,1
2017-09-20,2017,9,2,8,34,33.0,1
2017-09-20,2017,9,2,9,18,25.0,1
2017-09-20,2017,9,2,10,13,15.0,1
2017-09-20,2017,9,2,11,15,7.0,1
2017-09-20,2017,9,2,12,14,10.0,1
2017-09-20,2017,9,2,13,13,11.0,1
2017-09-20,2017,9,2,14,6,11.0,1
2017-09-20,2017,9,2,15,9,1.0,1
2017-09-20,2017,9,2,16,21,4.0,1
2017-09-20,2017,9,2,17,15,26.0,1
2017-09-20,2017,9,2,18,40,24.0,1
2017-09-20,2017,9,2,19,34,12.0,1
2017-09-20,2017,9,2,20,20,9.0,1
2017-09-20,2017,9,2,21,19,10.0,1
2017-09-20,2017,9,2,22,7,7.0,1
2017-09-20,2017,9,2,23,8,5.0,1
2017-09-21,2017,9,3,0,2,1.0,1
2017-09-21,2017,9,3,1,1,,1
2017-09-21,2017,9,3,2,1,,1
2017-09-21,2017,9,3,4,1,1.0,1
2017-09-21,2017,9,3,5,9,6.0,1
2017-09-21,2017,9,3,6,130,119.0,1
2017-09-21,2017,9,3,7,106,53.0,1
2017-09-21,2017,9,3,8,42,34.0,1
2017-09-21,2017,9,3,9,25,18.0,1
2017-09-21,2017,9,3,10,9,13.0,1
2017-09-21,2017,9,3,11,9,15.0,1
2017-09-21,2017,9,3,12,10,14.0,1
2017-09-21,2017,9,3,13,12,13.0,1
2017-09-21,2017,9,3,14,11,6.0,1
2017-09-21,2017,9,3,15,13,9.0,1
2017-09-21,2017,9,3,16,11,21.0,1
2017-09-21,2017,9,3,17,32,15.0,1
2017-09-21,2017,9,3,18,41,40.0,1
2017-09-21,2017,9,3,19,13,34.0,1
2017-09-21,2017,9,3,20,15,20.0,1
2017-09-21,2017,9,3,21,8,19.0,1
2017-09-21,2017,9,3,22,11,7.0,1
2017-09-21,2017,9,3,23,7,8.0,1
2017-09-22,2017,9,4,0,3,2.0,1
2017-09-22,2017,9,4,1,1,1.0,1
2017-09-22,2017,9,4,2,1,1.0,1
2017-09-22,2017,9,4,4,2,1.0,1
2017-09-22,2017,9,4,5,11,9.0,1
2017-09-22,2017,9,4,6,98,130.0,1
2017-09-22,2017,9,4,7,75,106.0,1
2017-09-22,2017,9,4,8,76,42.0,1
2017-09-22,2017,9,4,9,23,25.0,1
2017-09-22,2017,9,4,10,17,9.0,1
2017-09-22,2017,9,4,11,15,9.0,1
2017-09-22,2017,9,4,12,13,10.0,1
2017-09-22,2017,9,4,13,11,12.0,1
2017-09-22,2017,9,4,14,12,11.0,1
2017-09-22,2017,9,4,15,12,13.0,1
2017-09-22,2017,9,4,16,20,11.0,1
2017-09-22,2017,9,4,17,24,32.0,1
2017-09-22,2017,9,4,18,25,41.0,1
2017-09-22,2017,9,4,19,15,13.0,1
2017-09-22,2017,9,4,20,4,15.0,1
2017-09-22,2017,9,4,21,8,8.0,1
2017-09-22,2017,9,4,22,3,11.0,1
2017-09-22,2017,9,4,23,7,7.0,1
2017-09-23,2017,9,5,0,3,3.0,0
2017-09-23,2017,9,5,2,1,1.0,0
2017-09-23,2017,9,5,3,1,,0
2017-09-23,2017,9,5,5,1,11.0,0
2017-09-23,2017,9,5,6,3,98.0,0
2017-09-23,2017,9,5,7,6,75.0,0
2017-09-23,2017,9,5,8,4,76.0,0
2017-09-23,2017,9,5,9,9,23.0,0
2017-09-23,2017,9,5,10,9,17.0,0
2017-09-23,2017,9,5,11,14,15.0,0
2017-09-23,2017,9,5,12,11,13.0,0
2017-09-23,2017,9,5,13,12,11.0,0
2017-09-23,2017,9,5,14,17,12.0,0
2017-09-23,2017,9,5,15,16,12.0,0
2017-09-23,2017,9,5,16,13,20.0,0
2017-09-23,2017,9,5,17,17,24.0,0
2017-09-23,2017,9,5,18,26,25.0,0
2017-09-23,2017,9,5,19,14,15.0,0
2017-09-23,2017,9,5,20,10,4.0,0
2017-09-23,2017,9,5,21,8,8.0,0
2017-09-23,2017,9,5,22,18,3.0,0
2017-09-23,2017,9,5,23,4,7.0,0
2017-09-24,2017,9,6,0,2,3.0,0
2017-09-24,2017,9,6,1,2,,0
2017-09-24,2017,9,6,2,5,1.0,0
2017-09-24,2017,9,6,6,2,3.0,0
2017-09-24,2017,9,6,7,2,6.0,0
2017-09-24,2017,9,6,8,2,4.0,0
2017-09-24,2017,9,6,9,5,9.0,0
2017-09-24,2017,9,6,10,6,9.0,0
2017-09-24,2017,9,6,11,11,14.0,0
2017-09-24,2017,9,6,12,9,11.0,0
2017-09-24,2017,9,6,13,23,12.0,0
2017-09-24,2017,9,6,14,7,17.0,0
2017-09-24,2017,9,6,15,9,16.0,0
2017-09-24,2017,9,6,16,19,13.0,0
2017-09-24,2017,9,6,17,14,17.0,0
2017-09-24,2017,9,6,18,6,26.0,0
2017-09-24,2017,9,6,19,12,14.0,0
2017-09-24,2017,9,6,20,6,10.0,0
2017-09-24,2017,9,6,21,6,8.0,0
2017-09-24,2017,9,6,22,12,18.0,0
2017-09-24,2017,9,6,23,3,4.0,0
2017-09-25,2017,9,0,1,1,2.0,1
2017-09-25,2017,9,0,2,1,5.0,1
2017-09-25,2017,9,0,4,2,,1
2017-09-25,2017,9,0,5,3,,1
2017-09-25,2017,9,0,6,163,2.0,1
2017-09-25,2017,9,0,7,95,2.0,1
2017-09-25,2017,9,0,8,40,2.0,1
2017-09-25,2017,9,0,9,19,5.0,1
2017-09-25,2017,9,0,10,13,6.0,1
2017-09-25,2017,9,0,11,10,11.0,1
2017-09-25,2017,9,0,12,9,9.0,1
2017-09-25,2017,9,0,13,16,23.0,1
2017-09-25,2017,9,0,14,11,7.0,1
2017-09-25,2017,9,0,15,12,9.0,1
2017-09-25,2017,9,0,16,16,19.0,1
2017-09-25,2017,9,0,17,25,14.0,1
2017-09-25,2017,9,0,18,44,6.0,1
2017-09-25,2017,9,0,19,31,12.0,1
2017-09-25,2017,9,0,20,13,6.0,1
2017-09-25,2017,9,0,21,13,6.0,1
2017-09-25,2017,9,0,22,10,12.0,1
2017-09-25,2017,9,0,23,3,3.0,1
2017-09-26,2017,9,1,4,3,2.0,1
2017-09-26,2017,9,1,5,5,3.0,1
2017-09-26,2017,9,1,6,136,163.0,1
2017-09-26,2017,9,1,7,51,95.0,1
2017-09-26,2017,9,1,8,35,40.0,1
2017-09-26,2017,9,1,9,24,19.0,1
2017-09-26,2017,9,1,10,19,13.0,1
2017-09-26,2017,9,1,11,10,10.0,1
2017-09-26,2017,9,1,12,5,9.0,1
2017-09-26,2017,9,1,13,13,16.0,1
2017-09-26,2017,9,1,14,13,11.0,1
2017-09-26,2017,9,1,15,14,12.0,1
2017-09-26,2017,9,1,16,9,16.0,1
2017-09-26,2017,9,1,17,23,25.0,1
2017-09-26,2017,9,1,18,43,44.0,1
2017-09-26,2017,9,1,19,31,31.0,1
2017-09-26,2017,9,1,20,16,13.0,1
2017-09-26,2017,9,1,21,12,13.0,1
2017-09-26,2017,9,1,22,10,10.0,1
2017-09-26,2017,9,1,23,4,3.0,1
2017-09-27,2017,9,2,0,1,,1
2017-09-27,2017,9,2,1,2,,1
2017-09-27,2017,9,2,2,2,,1
2017-09-27,2017,9,2,4,2,3.0,1
2017-09-27,2017,9,2,5,3,5.0,1
2017-09-27,2017,9,2,6,128,136.0,1
2017-09-27,2017,9,2,7,72,51.0,1
2017-09-27,2017,9,2,8,25,35.0,1
2017-09-27,2017,9,2,9,20,24.0,1
2017-09-27,2017,9,2,10,13,19.0,1
2017-09-27,2017,9,2,11,11,10.0,1
2017-09-27,2017,9,2,12,11,5.0,1
2017-09-27,2017,9,2,13,15,13.0,1
2017-09-27,2017,9,2,14,17,13.0,1
2017-09-27,2017,9,2,15,13,14.0,1
2017-09-27,2017,9,2,16,15,9.0,1
2017-09-27,2017,9,2,17,26,23.0,1
2017-09-27,2017,9,2,18,40,43.0,1
2017-09-27,2017,9,2,19,22,31.0,1
2017-09-27,2017,9,2,20,18,16.0,1
2017-09-27,2017,9,2,21,13,12.0,1
2017-09-27,2017,9,2,22,9,10.0,1
2017-09-27,2017,9,2,23,4,4.0,1
2017-09-28,2017,9,3,0,2,1.0,1
