start,year,month,dayofweek,hour,bikeid
2018-09-29,2018,9,5,20,11
2018-09-29,2018,9,5,21,10
2018-09-29,2018,9,5,22,1
2018-09-29,2018,9,5,23,7
2018-09-30,2018,9,6,0,1
2018-09-30,2018,9,6,1,1
2018-09-30,2018,9,6,2,1
2018-09-30,2018,9,6,6,2
2018-09-30,2018,9,6,7,5
2018-09-30,2018,9,6,8,3
2018-09-30,2018,9,6,9,1
2018-09-30,2018,9,6,10,9
2018-09-30,2018,9,6,11,4
2018-09-30,2018,9,6,12,19
2018-09-30,2018,9,6,13,25
2018-09-30,2018,9,6,14,19
2018-09-30,2018,9,6,15,16
2018-09-30,2018,9,6,16,13
2018-09-30,2018,9,6,17,16
2018-09-30,2018,9,6,18,16
2018-09-30,2018,9,6,19,17
2018-09-30,2018,9,6,20,16
2018-09-30,2018,9,6,21,4
2018-09-30,2018,9,6,22,4
2018-09-30,2018,9,6,23,3
2018-10-01,2018,10,0,0,1
2018-10-01,2018,10,0,2,1
2018-10-01,2018,10,0,6,128
2018-10-01,2018,10,0,7,39
2018-10-01,2018,10,0,8,30
2018-10-01,2018,10,0,9,12
2018-10-01,2018,10,0,10,15
2018-10-01,2018,10,0,11,6
2018-10-01,2018,10,0,12,9
2018-10-01,2018,10,0,13,13
2018-10-01,2018,10,0,14,17
2018-10-01,2018,10,0,15,11
2018-10-01,2018,10,0,16,16
2018-10-01,2018,10,0,17,34
2018-10-01,2018,10,0,18,42
2018-10-01,2018,10,0,19,29
2018-10-01,2018,10,0,20,18
2018-10-01,2018,10,0,21,8
2018-10-01,2018,10,0,22,4
2018-10-01,2018,10,0,23,5
2018-10-02,2018,10,1,0,3
2018-10-02,2018,10,1,2,1
2018-10-02,2018,10,1,4,1
2018-10-02,2018,10,1,5,2
2018-10-02,2018,10,1,6,124
2018-10-02,2018,10,1,7,25
2018-10-02,2018,10,1,8,21
2018-10-02,2018,10,1,9,26
2018-10-02,2018,10,1,10,8
2018-10-02,2018,10,1,11,6
2018-10-02,2018,10,1,12,19
2018-10-02,2018,10,1,13,10
2018-10-02,2018,10,1,14,14
2018-10-02,2018,10,1,15,7
2018-10-02,2018,10,1,16,11
2018-10-02,2018,10,1,17,29
2018-10-02,2018,10,1,18,39
2018-10-02,2018,10,1,19,26
2018-10-02,2018,10,1,20,22
2018-10-02,2018,10,1,21,20
2018-10-02,2018,10,1,22,2
2018-10-02,2018,10,1,23,1
2018-10-03,2018,10,2,4,1
2018-10-03,2018,10,2,5,1
2018-10-03,2018,10,2,6,119
2018-10-03,2018,10,2,7,41
2018-10-03,2018,10,2,8,17
2018-10-03,2018,10,2,9,35
2018-10-03,2018,10,2,10,13
2018-10-03,2018,10,2,11,8
2018-10-03,2018,10,2,12,13
2018-10-03,2018,10,2,13,7
2018-10-03,2018,10,2,14,17
2018-10-03,2018,10,2,15,11
2018-10-03,2018,10,2,16,17
2018-10-03,2018,10,2,17,36
2018-10-03,2018,10,2,18,52
2018-10-03,2018,10,2,19,35
2018-10-03,2018,10,2,20,23
2018-10-03,2018,10,2,21,16
2018-10-03,2018,10,2,22,8
2018-10-03,2018,10,2,23,6
2018-10-04,2018,10,3,0,5
2018-10-04,2018,10,3,2,1
2018-10-04,2018,10,3,4,1
2018-10-04,2018,10,3,5,1
2018-10-04,2018,10,3,6,140
2018-10-04,2018,10,3,7,17
2018-10-04,2018,10,3,8,16
2018-10-04,2018,10,3,9,30
2018-10-04,2018,10,3,10,9
2018-10-04,2018,10,3,11,12
2018-10-04,2018,10,3,12,9
2018-10-04,2018,10,3,13,11
2018-10-04,2018,10,3,14,18
2018-10-04,2018,10,3,15,14
2018-10-04,2018,10,3,16,18
2018-10-04,2018,10,3,17,8
2018-10-04,2018,10,3,18,37
2018-10-04,2018,10,3,19,19
2018-10-04,2018,10,3,20,22
2018-10-04,2018,10,3,21,14
2018-10-04,2018,10,3,22,12
2018-10-04,2018,10,3,23,6
2018-10-05,2018,10,4,0,4
2018-10-05,2018,10,4,1,4
2018-10-05,2018,10,4,2,1
2018-10-05,2018,10,4,3,1
2018-10-05,2018,10,4,4,2
2018-10-05,2018,10,4,6,97
2018-10-05,2018,10,4,7,28
2018-10-05,2018,10,4,8,22
2018-10-05,2018,10,4,9,17
2018-10-05,2018,10,4,10,15
2018-10-05,2018,10,4,11,7
2018-10-05,2018,10,4,12,11
2018-10-05,2018,10,4,13,16
2018-10-05,2018,10,4,14,12
2018-10-05,2018,10,4,15,21
2018-10-05,2018,10,4,16,11
2018-10-05,2018,10,4,17,37
2018-10-05,2018,10,4,18,39
2018-10-05,2018,10,4,19,26
2018-10-05,2018,10,4,20,16
2018-10-05,2018,10,4,21,7
2018-10-05,2018,10,4,22,7
2018-10-05,2018,10,4,23,5
2018-10-06,2018,10,5,0,2
2018-10-06,2018,10,5,1,2
2018-10-06,2018,10,5,5,2
2018-10-06,2018,10,5,6,3
2018-10-06,2018,10,5,7,4
2018-10-06,2018,10,5,8,6
2018-10-06,2018,10,5,9,5
2018-10-06,2018,10,5,10,12
2018-10-06,2018,10,5,11,12
2018-10-06,2018,10,5,12,19
2018-10-06,2018,10,5,13,21
2018-10-06,2018,10,5,14,10
2018-10-06,2018,10,5,15,10
2018-10-06,2018,10,5,16,13
2018-10-06,2018,10,5,17,15
2018-10-06,2018,10,5,18,12
2018-10-06,2018,10,5,19,7
2018-10-06,2018,10,5,20,4
2018-10-06,2018,10,5,21,6
2018-10-06,2018,10,5,22,7
2018-10-06,2018,10,5,23,11
2018-10-07,2018,10,6,0,6
2018-10-07,2018,10,6,3,1
2018-10-07,2018,10,6,4,1
2018-10-07,2018,10,6,6,2
2018-10-07,2018,10,6,7,2
2018-10-07,2018,10,6,8,3
2018-10-07,2018,10,6,9,3
2018-10-07,2018,10,6,10,4
2018-10-07,2018,10,6,11,15
2018-10-07,2018,10,6,12,13
2018-10-07,2018,10,6,13,17
2018-10-07,2018,10,6,14,18
2018-10-07,2018,10,6,15,23
2018-10-07,2018,10,6,16,15
2018-10-07,2018,10,6,17,20
2018-10-07,2018,10,6,18,14
2018-10-07,2018,10,6,19,18
2018-10-07,2018,10,6,20,8
2018-10-07,2018,10,6,21,16
2018-10-07,2018,10,6,22,5
2018-10-07,2018,10,6,23,6
2018-10-08,2018,10,0,0,6
2018-10-08,2018,10,0,1,2
2018-10-08,2018,10,0,3,2
2018-10-08,2018,10,0,5,13
2018-10-08,2018,10,0,6,51
2018-10-08,2018,10,0,7,36
2018-10-08,2018,10,0,8,40
2018-10-08,2018,10,0,9,21
2018-10-08,2018,10,0,10,9
2018-10-08,2018,10,0,11,11
2018-10-08,2018,10,0,12,8
2018-10-08,2018,10,0,13,10
2018-10-08,2018,10,0,14,17
2018-10-08,2018,10,0,15,7
2018-10-08,2018,10,0,16,9
2018-10-08,2018,10,0,17,25
2018-10-08,2018,10,0,18,16
2018-10-08,2018,10,0,19,21
2018-10-08,2018,10,0,20,16
2018-10-08,2018,10,0,21,16
2018-10-08,2018,10,0,22,7
2018-10-08,2018,10,0,23,4
2018-10-09,2018,10,1,0,3
2018-10-09,2018,10,1,1,1
2018-10-09,2018,10,1,4,3
2018-10-09,2018,10,1,5,5
2018-10-09,2018,10,1,6,38
2018-10-09,2018,10,1,7,17
2018-10-09,2018,10,1,8,26
2018-10-09,2018,10,1,9,27
2018-10-09,2018,10,1,10,9
2018-10-09,2018,10,1,11,18
2018-10-09,2018,10,1,12,10
2018-10-09,2018,10,1,13,14
2018-10-09,2018,10,1,14,23
2018-10-09,2018,10,1,15,14
2018-10-09,2018,10,1,16,17
2018-10-09,2018,10,1,17,33
2018-10-09,2018,10,1,18,41
2018-10-09,2018,10,1,19,21
2018-10-09,2018,10,1,20,21
2018-10-09,2018,10,1,21,6
2018-10-09,2018,10,1,22,11
2018-10-09,2018,10,1,23,6
2018-10-10,2018,10,2,0,2
2018-10-10,2018,10,2,1,1
2018-10-10,2018,10,2,3,1
2018-10-10,2018,10,2,4,2
2018-10-10,2018,10,2,5,1
2018-10-10,2018,10,2,6,127
2018-10-10,2018,10,2,7,23
2018-10-10,2018,10,2,8,18
2018-10-10,2018,10,2,9,22
2018-10-10,2018,10,2,10,12
2018-10-10,2018,10,2,11,16
2018-10-10,2018,10,2,12,15
2018-10-10,2018,10,2,13,6
2018-10-10,2018,10,2,14,16
2018-10-10,2018,10,2,15,16
2018-10-10,2018,10,2,16,14
2018-10-10,2018,10,2,17,35
2018-10-10,2018,10,2,18,36
2018-10-10,2018,10,2,19,21
2018-10-10,2018,10,2,20,18
2018-10-10,2018,10,2,21,16
2018-10-10,2018,10,2,22,10
2018-10-10,2018,10,2,23,6
2018-10-11,2018,10,3,0,1
2018-10-11,2018,10,3,4,2
2018-10-11,2018,10,3,5,2
2018-10-11,2018,10,3,6,127
2018-10-11,2018,10,3,7,12
2018-10-11,2018,10,3,8,26
2018-10-11,2018,10,3,9,28
2018-10-11,2018,10,3,10,11
2018-10-11,2018,10,3,11,2
2018-10-11,2018,10,3,12,3
2018-10-11,2018,10,3,13,11
2018-10-11,2018,10,3,14,8
2018-10-11,2018,10,3,15,10
2018-10-11,2018,10,3,16,3
2018-10-11,2018,10,3,17,3
2018-10-11,2018,10,3,18,14
2018-10-11,2018,10,3,19,4
2018-10-11,2018,10,3,20,5
2018-10-11,2018,10,3,21,4
2018-10-11,2018,10,3,22,11
2018-10-11,2018,10,3,23,8
2018-10-12,2018,10,4,0,10
2018-10-12,2018,10,4,1,1
2018-10-12,2018,10,4,5,3
2018-10-12,2018,10,4,6,41
2018-10-12,2018,10,4,7,18
2018-10-12,2018,10,4,8,17
2018-10-12,2018,10,4,9,21
2018-10-12,2018,10,4,10,10
2018-10-12,2018,10,4,11,5
2018-10-12,2018,10,4,12,10
2018-10-12,2018,10,4,13,21
2018-10-12,2018,10,4,14,11
2018-10-12,2018,10,4,15,14
2018-10-12,2018,10,4,16,19
2018-10-12,2018,10,4,17,25
2018-10-12,2018,10,4,18,33
2018-10-12,2018,10,4,19,15
2018-10-12,2018,10,4,20,11
2018-10-12,2018,10,4,21,6
2018-10-12,2018,10,4,22,12
2018-10-12,2018,10,4,23,5
2018-10-13,2018,10,5,0,4
2018-10-13,2018,10,5,1,2
2018-10-13,2018,10,5,3,1
2018-10-13,2018,10,5,4,1
2018-10-13,2018,10,5,6,3
2018-10-13,2018,10,5,7,3
2018-10-13,2018,10,5,9,9
2018-10-13,2018,10,5,11,4
2018-10-13,2018,10,5,12,5
2018-10-13,2018,10,5,13,10
2018-10-13,2018,10,5,14,12
2018-10-13,2018,10,5,15,15
2018-10-13,2018,10,5,16,15
2018-10-13,2018,10,5,17,16
2018-10-13,2018,10,5,18,6
2018-10-13,2018,10,5,19,19
2018-10-13,2018,10,5,20,10
2018-10-13,2018,10,5,21,10
2018-10-13,2018,10,5,22,5
2018-10-13,2018,10,5,23,6
2018-10-14,2018,10,6,0,3
2018-10-14,2018,10,6,1,3
2018-10-14,2018,10,6,3,1
2018-10-14,2018,10,6,4,1
2018-10-14,2018,10,6,7,2
2018-10-14,2018,10,6,8,3
2018-10-14,2018,10,6,9,10
2018-10-14,2018,10,6,10,2
2018-10-14,2018,10,6,11,19
2018-10-14,2018,10,6,12,9
2018-10-14,2018,10,6,13,26
2018-10-14,2018,10,6,14,9
2018-10-14,2018,10,6,15,11
2018-10-14,2018,10,6,16,19
2018-10-14,2018,10,6,17,7
2018-10-14,2018,10,6,18,11
2018-10-14,2018,10,6,19,10
2018-10-14,2018,10,6,20,9
2018-10-14,2018,10,6,21,4
2018-10-14,2018,10,6,22,5
2018-10-14,2018,10,6,23,1
2018-10-15,2018,10,0,0,2
2018-10-15,2018,10,0,1,2
2018-10-15,2018,10,0,2,1
2018-10-15,2018,10,0,4,1
2018-10-15,2018,10,0,5,4
2018-10-15,2018,10,0,6,8
2018-10-15,2018,10,0,7,16
2018-10-15,2018,10,0,8,64
2018-10-15,2018,10,0,9,50
2018-10-15,2018,10,0,10,13
2018-10-15,2018,10,0,11,9
2018-10-15,2018,10,0,12,9
2018-10-15,2018,10,0,13,5
2018-10-15,2018,10,0,14,8
2018-10-15,2018,10,0,15,9
2018-10-15,2018,10,0,16,8
2018-10-15,2018,10,0,17,25
2018-10-15,2018,10,0,18,39
2018-10-15,2018,10,0,19,19
2018-10-15,2018,10,0,20,8
2018-10-15,2018,10,0,21,12
2018-10-15,2018,10,0,22,8
2018-10-15,2018,10,0,23,4
2018-10-16,2018,10,1,1,1
2018-10-16,2018,10,1,4,2
2018-10-16,2018,10,1,5,4
2018-10-16,2018,10,1,6,132
2018-10-16,2018,10,1,7,19
2018-10-16,2018,10,1,8,19
2018-10-16,2018,10,1,9,23
2018-10-16,2018,10,1,10,16
2018-10-16,2018,10,1,11,7
2018-10-16,2018,10,1,12,14
2018-10-16,2018,10,1,13,7
2018-10-16,2018,10,1,14,8
2018-10-16,2018,10,1,15,17
2018-10-16,2018,10,1,16,6
2018-10-16,2018,10,1,17,27
2018-10-16,2018,10,1,18,31
2018-10-16,2018,10,1,19,15
2018-10-16,2018,10,1,20,11
2018-10-16,2018,10,1,21,8
2018-10-16,2018,10,1,22,8
2018-10-16,2018,10,1,23,6
2018-10-17,2018,10,2,0,1
2018-10-17,2018,10,2,1,1
2018-10-17,2018,10,2,2,1
2018-10-17,2018,10,2,4,2
2018-10-17,2018,10,2,5,6
2018-10-17,2018,10,2,6,126
2018-10-17,2018,10,2,7,23
2018-10-17,2018,10,2,8,20
2018-10-17,2018,10,2,9,20
2018-10-17,2018,10,2,10,11
2018-10-17,2018,10,2,11,11
2018-10-17,2018,10,2,12,13
2018-10-17,2018,10,2,13,6
2018-10-17,2018,10,2,14,16
2018-10-17,2018,10,2,15,8
2018-10-17,2018,10,2,16,23
2018-10-17,2018,10,2,17,20
2018-10-17,2018,10,2,18,30
2018-10-17,2018,10,2,19,19
2018-10-17,2018,10,2,20,10
2018-10-17,2018,10,2,21,9
2018-10-17,2018,10,2,22,8
2018-10-17,2018,10,2,23,4
2018-10-18,2018,10,3,0,1
2018-10-18,2018,10,3,1,4
2018-10-18,2018,10,3,4,3
2018-10-18,2018,10,3,5,8
2018-10-18,2018,10,3,6,124
2018-10-18,2018,10,3,7,69
2018-10-18,2018,10,3,8,34
2018-10-18,2018,10,3,9,32
2018-10-18,2018,10,3,10,21
2018-10-18,2018,10,3,11,13
2018-10-18,2018,10,3,12,7
2018-10-18,2018,10,3,13,10
2018-10-18,2018,10,3,14,7
2018-10-18,2018,10,3,15,15
2018-10-18,2018,10,3,16,18
2018-10-18,2018,10,3,17,26
2018-10-18,2018,10,3,18,29
2018-10-18,2018,10,3,19,13
2018-10-18,2018,10,3,20,18
2018-10-18,2018,10,3,21,10
2018-10-18,2018,10,3,22,2
2018-10-18,2018,10,3,23,10
2018-10-19,2018,10,4,0,1
2018-10-19,2018,10,4,1,2
2018-10-19,2018,10,4,4,2
2018-10-19,2018,10,4,5,10
2018-10-19,2018,10,4,6,95
2018-10-19,2018,10,4,7,51
2018-10-19,2018,10,4,8,45
2018-10-19,2018,10,4,9,20
2018-10-19,2018,10,4,10,12
2018-10-19,2018,10,4,11,10
2018-10-19,2018,10,4,12,21
2018-10-19,2018,10,4,13,10
2018-10-19,2018,10,4,14,14
2018-10-19,2018,10,4,15,15
2018-10-19,2018,10,4,16,9
2018-10-19,2018,10,4,17,25
2018-10-19,2018,10,4,18,24
2018-10-19,2018,10,4,19,14
2018-10-19,2018,10,4,20,11
2018-10-19,2018,10,4,21,7
2018-10-19,2018,10,4,22,7
2018-10-19,2018,10,4,23,8
2018-10-20,2018,10,5,0,2
2018-10-20,2018,10,5,1,1
2018-10-20,2018,10,5,2,2
2018-10-20,2018,10,5,5,1
2018-10-20,2018,10,5,6,5
2018-10-20,2018,10,5,7,7
2018-10-20,2018,10,5,8,3
2018-10-20,2018,10,5,9,5
2018-10-20,2018,10,5,10,10
2018-10-20,2018,10,5,11,1
2018-10-20,2018,10,5,12,13
2018-10-20,2018,10,5,13,11
2018-10-20,2018,10,5,14,11
2018-10-20,2018,10,5,15,13
2018-10-20,2018,10,5,16,16
2018-10-20,2018,10,5,17,10
2018-10-20,2018,10,5,18,12
2018-10-20,2018,10,5,19,7
2018-10-20,2018,10,5,20,5
2018-10-20,2018,10,5,21,5
2018-10-20,2018,10,5,22,6
2018-10-20,2018,10,5,23,4
2018-10-21,2018,10,6,0,1
2018-10-21,2018,10,6,3,2
2018-10-21,2018,10,6,6,1
2018-10-21,2018,10,6,7,1
2018-10-21,2018,10,6,8,1
2018-10-21,2018,10,6,9,4
2018-10-21,2018,10,6,10,7
2018-10-21,2018,10,6,11,11
2018-10-21,2018,10,6,12,6
2018-10-21,2018,10,6,13,14
2018-10-21,2018,10,6,14,8
2018-10-21,2018,10,6,15,7
2018-10-21,2018,10,6,16,9
2018-10-21,2018,10,6,17,13
2018-10-21,2018,10,6,18,6
2018-10-21,2018,10,6,19,6
2018-10-21,2018,10,6,20,9
2018-10-21,2018,10,6,21,11
2018-10-21,2018,10,6,22,8
2018-10-21,2018,10,6,23,3
2018-10-22,2018,10,0,0,2
2018-10-22,2018,10,0,4,7
2018-10-22,2018,10,0,5,12
2018-10-22,2018,10,0,6,98
2018-10-22,2018,10,0,7,10
2018-10-22,2018,10,0,8,22
2018-10-22,2018,10,0,9,16
2018-10-22,2018,10,0,10,10
2018-10-22,2018,10,0,11,4
2018-10-22,2018,10,0,12,12
2018-10-22,2018,10,0,13,6
2018-10-22,2018,10,0,14,11
2018-10-22,2018,10,0,15,12
2018-10-22,2018,10,0,16,15
2018-10-22,2018,10,0,17,19
2018-10-22,2018,10,0,18,22
2018-10-22,2018,10,0,19,20
2018-10-22,2018,10,0,20,12
2018-10-22,2018,10,0,21,5
2018-10-22,2018,10,0,22,5
2018-10-22,2018,10,0,23,3
2018-10-23,2018,10,1,1,1
2018-10-23,2018,10,1,4,2
2018-10-23,2018,10,1,5,10
2018-10-23,2018,10,1,6,108
2018-10-23,2018,10,1,7,48
2018-10-23,2018,10,1,8,13
2018-10-23,2018,10,1,9,21
2018-10-23,2018,10,1,10,11
2018-10-23,2018,10,1,11,8
2018-10-23,2018,10,1,12,12
2018-10-23,2018,10,1,13,14
2018-10-23,2018,10,1,14,12
2018-10-23,2018,10,1,15,13
2018-10-23,2018,10,1,16,19
2018-10-23,2018,10,1,17,31
2018-10-23,2018,10,1,18,30
2018-10-23,2018,10,1,19,24
2018-10-23,2018,10,1,20,14
2018-10-23,2018,10,1,21,15
2018-10-23,2018,10,1,22,13
2018-10-23,2018,10,1,23,5
2018-10-24,2018,10,2,1,6
2018-10-24,2018,10,2,3,2
2018-10-24,2018,10,2,4,1
2018-10-24,2018,10,2,5,5
2018-10-24,2018,10,2,6,119
2018-10-24,2018,10,2,7,39
2018-10-24,2018,10,2,8,17
2018-10-24,2018,10,2,9,16
2018-10-24,2018,10,2,10,9
2018-10-24,2018,10,2,11,7
2018-10-24,2018,10,2,12,8
2018-10-24,2018,10,2,13,18
2018-10-24,2018,10,2,14,12
2018-10-24,2018,10,2,15,6
2018-10-24,2018,10,2,16,8
2018-10-24,2018,10,2,17,36
2018-10-24,2018,10,2,18,29
2018-10-24,2018,10,2,19,14
2018-10-24,2018,10,2,20,13
2018-10-24,2018,10,2,21,7
2018-10-24,2018,10,2,22,3
2018-10-24,2018,10,2,23,2
2018-10-25,2018,10,3,0,2
2018-10-25,2018,10,3,3,1
2018-10-25,2018,10,3,4,2
2018-10-25,2018,10,3,5,7
2018-10-25,2018,10,3,6,100
2018-10-25,2018,10,3,7,61
2018-10-25,2018,10,3,8,30
2018-10-25,2018,10,3,9,17
2018-10-25,2018,10,3,10,15
2018-10-25,2018,10,3,11,7
2018-10-25,2018,10,3,12,10
2018-10-25,2018,10,3,13,11
2018-10-25,2018,10,3,14,13
2018-10-25,2018,10,3,15,21
2018-10-25,2018,10,3,16,14
2018-10-25,2018,10,3,17,16
2018-10-25,2018,10,3,18,30
2018-10-25,2018,10,3,19,16
2018-10-25,2018,10,3,20,4
2018-10-25,2018,10,3,21,9
2018-10-25,2018,10,3,22,7
2018-10-25,2018,10,3,23,6
2018-10-26,2018,10,4,0,2
2018-10-26,2018,10,4,4,5
2018-10-26,2018,10,4,5,9
2018-10-26,2018,10,4,6,82
2018-10-26,2018,10,4,7,69
2018-10-26,2018,10,4,8,21
2018-10-26,2018,10,4,9,23
2018-10-26,2018,10,4,10,14
2018-10-26,2018,10,4,11,9
2018-10-26,2018,10,4,12,8
2018-10-26,2018,10,4,13,13
2018-10-26,2018,10,4,14,14
2018-10-26,2018,10,4,15,8
2018-10-26,2018,10,4,16,10
2018-10-26,2018,10,4,17,25
2018-10-26,2018,10,4,18,15
2018-10-26,2018,10,4,19,17
2018-10-26,2018,10,4,20,8
2018-10-26,2018,10,4,21,6
2018-10-26,2018,10,4,22,5
2018-10-26,2018,10,4,23,3
2018-10-27,2018,10,5,0,1
2018-10-27,2018,10,5,1,2
2018-10-27,2018,10,5,8,3
2018-10-27,2018,10,5,12,1
2018-10-27,2018,10,5,14,3
2018-10-27,2018,10,5,15,2
2018-10-27,2018,10,5,16,2
2018-10-27,2018,10,5,17,7
2018-10-27,2018,10,5,18,3
2018-10-27,2018,10,5,19,4
2018-10-27,2018,10,5,20,1
2018-10-27,2018,10,5,21,1
2018-10-27,2018,10,5,22,2
2018-10-27,2018,10,5,23,2
2018-10-28,2018,10,6,1,2
2018-10-28,2018,10,6,2,1
2018-10-28,2018,10,6,6,2
2018-10-28,2018,10,6,7,3
2018-10-28,2018,10,6,8,1
2018-10-28,2018,10,6,9,4
2018-10-28,2018,10,6,10,3
2018-10-28,2018,10,6,11,8
2018-10-28,2018,10,6,12,8
2018-10-28,2018,10,6,13,13
2018-10-28,2018,10,6,14,13
2018-10-28,2018,10,6,15,13
2018-10-28,2018,10,6,16,14
2018-10-28,2018,10,6,17,14
2018-10-28,2018,10,6,18,8
2018-10-28,2018,10,6,19,7
2018-10-28,2018,10,6,20,6
2018-10-28,2018,10,6,21,5
2018-10-28,2018,10,6,22,3
2018-10-28,2018,10,6,23,3
2018-10-29,2018,10,0,1,3
2018-10-29,2018,10,0,3,1
2018-10-29,2018,10,0,4,2
2018-10-29,2018,10,0,5,10
2018-10-29,2018,10,0,6,78
2018-10-29,2018,10,0,7,15
2018-10-29,2018,10,0,8,17
2018-10-29,2018,10,0,9,22
2018-10-29,2018,10,0,10,8
2018-10-29,2018,10,0,11,3
2018-10-29,2018,10,0,12,7
2018-10-29,2018,10,0,13,8
2018-10-29,2018,10,0,14,7
2018-10-29,2018,10,0,15,18
2018-10-29,2018,10,0,16,10
2018-10-29,2018,10,0,17,23
2018-10-29,2018,10,0,18,30
2018-10-29,2018,10,0,19,21
2018-10-29,2018,10,0,20,13
2018-10-29,2018,10,0,21,9
2018-10-29,2018,10,0,22,7
2018-10-29,2018,10,0,23,1
2018-10-30,2018,10,1,0,1
2018-10-30,2018,10,1,1,3
2018-10-30,2018,10,1,2,1
2018-10-30,2018,10,1,4,2
2018-10-30,2018,10,1,5,5
2018-10-30,2018,10,1,6,40
2018-10-30,2018,10,1,7,67
2018-10-30,2018,10,1,8,63
2018-10-30,2018,10,1,9,21
2018-10-30,2018,10,1,10,12
2018-10-30,2018,10,1,11,9
2018-10-30,2018,10,1,12,11
2018-10-30,2018,10,1,13,5
2018-10-30,2018,10,1,14,7
2018-10-30,2018,10,1,15,11
2018-10-30,2018,10,1,16,7
2018-10-30,2018,10,1,17,31
2018-10-30,2018,10,1,18,37
2018-10-30,2018,10,1,19,16
2018-10-30,2018,10,1,20,21
2018-10-30,2018,10,1,21,13
2018-10-30,2018,10,1,22,17
2018-10-30,2018,10,1,23,1
2018-10-31,2018,10,2,0,1
2018-10-31,2018,10,2,1,4
2018-10-31,2018,10,2,2,1
2018-10-31,2018,10,2,4,3
2018-10-31,2018,10,2,5,4
2018-10-31,2018,10,2,6,108
2018-10-31,2018,10,2,7,69
2018-10-31,2018,10,2,8,21
2018-10-31,2018,10,2,9,26
2018-10-31,2018,10,2,10,15
2018-10-31,2018,10,2,11,9
2018-10-31,2018,10,2,12,13
2018-10-31,2018,10,2,13,17
2018-10-31,2018,10,2,14,14
2018-10-31,2018,10,2,15,6
2018-10-31,2018,10,2,16,19
2018-10-31,2018,10,2,17,29
2018-10-31,2018,10,2,18,23
2018-10-31,2018,10,2,19,32
2018-10-31,2018,10,2,20,16
2018-10-31,2018,10,2,21,8
2018-10-31,2018,10,2,22,5
2018-10-31,2018,10,2,23,6
2018-11-01,2018,11,3,0,5
2018-11-01,2018,11,3,1,1
2018-11-01,2018,11,3,2,1
2018-11-01,2018,11,3,4,6
2018-11-01,2018,11,3,5,1
2018-11-01,2018,11,3,6,124
2018-11-01,2018,11,3,7,75
2018-11-01,2018,11,3,8,18
2018-11-01,2018,11,3,9,27
2018-11-01,2018,11,3,10,8
2018-11-01,2018,11,3,11,11
2018-11-01,2018,11,3,12,13
2018-11-01,2018,11,3,13,10
2018-11-01,2018,11,3,14,15
2018-11-01,2018,11,3,15,11
2018-11-01,2018,11,3,16,15
2018-11-01,2018,11,3,17,28
2018-11-01,2018,11,3,18,40
2018-11-01,2018,11,3,19,21
2018-11-01,2018,11,3,20,9
2018-11-01,2018,11,3,21,10
2018-11-01,2018,11,3,22,7
2018-11-01,2018,11,3,23,10
2018-11-02,2018,11,4,0,3
2018-11-02,2018,11,4,1,2
2018-11-02,2018,11,4,2,1
2018-11-02,2018,11,4,4,3
2018-11-02,2018,11,4,5,8
2018-11-02,2018,11,4,6,77
2018-11-02,2018,11,4,7,56
2018-11-02,2018,11,4,8,45
2018-11-02,2018,11,4,9,19
2018-11-02,2018,11,4,10,12
2018-11-02,2018,11,4,11,17
2018-11-02,2018,11,4,12,10
2018-11-02,2018,11,4,13,14
2018-11-02,2018,11,4,14,12
2018-11-02,2018,11,4,15,14
2018-11-02,2018,11,4,16,19
2018-11-02,2018,11,4,17,30
2018-11-02,2018,11,4,18,30
2018-11-02,2018,11,4,19,8
2018-11-02,2018,11,4,20,8
2018-11-02,2018,11,4,21,3
2018-11-02,2018,11,4,22,2
2018-11-02,2018,11,4,23,1
2018-11-03,2018,11,5,0,4
2018-11-03,2018,11,5,1,1
2018-11-03,2018,11,5,6,2
2018-11-03,2018,11,5,7,4
2018-11-03,2018,11,5,8,5
2018-11-03,2018,11,5,9,12
2018-11-03,2018,11,5,10,6
2018-11-03,2018,11,5,11,7
2018-11-03,2018,11,5,12,4
2018-11-03,2018,11,5,13,15
2018-11-03,2018,11,5,14,10
2018-11-03,2018,11,5,15,13
2018-11-03,2018,11,5,16,19
2018-11-03,2018,11,5,17,6
2018-11-03,2018,11,5,18,7
2018-11-03,2018,11,5,19,11
2018-11-03,2018,11,5,21,9
2018-11-03,2018,11,5,23,5
2018-11-04,2018,11,6,0,6
2018-11-04,2018,11,6,3,1
2018-11-04,2018,11,6,6,4
2018-11-04,2018,11,6,7,5
2018-11-04,2018,11,6,8,1
2018-11-04,2018,11,6,9,3
2018-11-04,2018,11,6,10,7
2018-11-04,2018,11,6,11,17
2018-11-04,2018,11,6,12,12
2018-11-04,2018,11,6,13,12
2018-11-04,2018,11,6,14,10
2018-11-04,2018,11,6,15,16
2018-11-04,2018,11,6,16,11
2018-11-04,2018,11,6,17,9
2018-11-04,2018,11,6,18,13
2018-11-04,2018,11,6,19,13
2018-11-04,2018,11,6,20,8
2018-11-04,2018,11,6,21,6
2018-11-04,2018,11,6,22,11
2018-11-04,2018,11,6,23,1
2018-11-05,2018,11,0,0,1
2018-11-05,2018,11,0,2,1
2018-11-05,2018,11,0,5,2
2018-11-05,2018,11,0,6,107
2018-11-05,2018,11,0,7,56
2018-11-05,2018,11,0,8,38
