year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,ausleihenpredict
2015,10,8,16,24,0,3,1,18,0.0,70,12,Partly cloudy,21.494217
2015,10,8,17,37,0,3,1,17,0.0,74,11,Partly cloudy,48.42071
2015,10,8,18,47,0,3,1,16,0.0,79,9,Partly cloudy,51.028538
2015,10,8,19,30,0,3,1,16,0.0,80,10,Partly cloudy,28.324966
2015,10,8,20,18,0,3,1,16,0.0,81,12,Partly cloudy,15.677024
2015,10,8,22,2,0,3,1,16,0.0,84,12,Partly cloudy,6.649563
2015,10,8,23,2,0,3,1,16,0.0,86,10,Clear,3.9533436
2015,10,9,0,1,0,4,1,16,0.0,87,9,Clear,2.1830583
2015,10,9,1,4,0,4,1,16,0.0,89,10,Clear,0.0
2015,10,9,2,1,0,4,1,15,0.0,90,12,Clear,0.0
2015,10,9,4,1,0,4,1,16,0.0,91,13,Clear,1.2180295
2015,10,9,5,2,0,4,1,16,0.0,90,13,Clear,0.0
2015,10,9,6,11,0,4,1,16,0.0,89,14,Sunny,5.411201
2015,10,9,7,22,0,4,1,17,0.0,85,18,Sunny,16.941887
2015,10,9,8,42,0,4,1,19,0.3,82,23,Light rain shower,27.42982
2015,10,9,9,26,0,4,1,20,0.4,78,27,Light rain shower,17.817411
2015,10,9,10,4,0,4,1,21,0.2,75,24,Light rain shower,11.546019
2015,10,9,11,11,0,4,1,22,0.3,72,20,Patchy rain possible,14.4795065
2015,10,9,12,15,0,4,1,24,0.4,69,17,Patchy rain possible,17.518284
2015,10,9,13,13,0,4,1,23,0.2,71,18,Patchy rain possible,19.338839
2015,10,9,14,26,0,4,1,23,1.6,73,19,Moderate or heavy rain shower,19.9409
2015,10,9,15,24,0,4,1,23,2.2,76,20,Moderate or heavy rain shower,22.963951
2015,10,9,16,14,0,4,1,21,1.1,80,18,Moderate or heavy rain shower,27.235308
2015,10,9,17,19,0,4,1,20,2.5,85,15,Torrential rain shower,36.502132
2015,10,9,18,3,0,4,1,19,3.4,90,13,Torrential rain shower,30.565884
2015,10,9,19,2,0,4,1,18,1.7,88,16,Torrential rain shower,17.616749
2015,10,9,20,3,0,4,1,17,0.0,87,19,Clear,11.056209
2015,10,9,21,5,0,4,1,17,0.0,86,22,Clear,8.877741
2015,10,9,22,4,0,4,1,16,0.0,84,24,Clear,6.349464
2015,10,9,23,2,0,4,1,15,0.0,82,25,Clear,3.4686034
2015,10,10,0,2,0,5,0,14,0.0,80,26,Clear,0.0
2015,10,10,1,2,0,5,0,13,0.0,78,26,Clear,0.0
2015,10,10,7,1,0,5,0,11,0.0,67,12,Sunny,3.4074852
2015,10,10,8,6,0,5,0,13,0.0,59,13,Sunny,9.014685
2015,10,10,9,3,0,5,0,14,0.0,52,13,Sunny,11.805136
2015,10,10,10,16,0,5,0,16,0.0,48,9,Sunny,21.309477
2015,10,10,11,19,0,5,0,18,0.0,43,6,Sunny,31.240238
2015,10,10,12,37,0,5,0,20,0.0,39,2,Sunny,36.5262
2015,10,10,13,41,0,5,0,21,0.0,39,3,Sunny,40.058067
2015,10,10,14,66,0,5,0,21,0.0,39,3,Sunny,45.35842
2015,10,10,15,46,0,5,0,22,0.0,39,4,Sunny,47.60798
2015,10,10,16,65,0,5,0,19,0.0,45,6,Sunny,42.90485
2015,10,10,17,71,0,5,0,17,0.0,51,8,Sunny,40.62236
2015,10,10,18,40,0,5,0,15,0.0,57,10,Clear,28.75112
2015,10,10,19,15,0,5,0,14,0.0,60,10,Clear,15.307154
2015,10,10,20,5,0,5,0,13,0.0,64,10,Clear,8.173528
2015,10,10,21,2,0,5,0,12,0.0,67,11,Clear,4.668616
2015,10,10,22,5,0,5,0,12,0.0,68,9,Clear,2.8715959
2015,10,10,23,6,0,5,0,11,0.0,69,8,Clear,3.7537303
2015,10,11,1,2,0,6,0,11,0.0,72,7,Clear,1.2418029
2015,10,11,7,2,0,6,0,12,0.0,65,8,Sunny,3.1336067
2015,10,11,8,6,0,6,0,14,0.0,58,10,Sunny,7.438689
2015,10,11,9,6,0,6,0,16,0.0,51,13,Sunny,10.001441
2015,10,11,10,24,0,6,0,17,0.0,48,12,Sunny,18.863205
2015,10,11,11,25,0,6,0,18,0.0,45,11,Sunny,28.217384
2015,10,11,12,32,0,6,0,19,0.0,43,10,Sunny,31.83781
2015,10,11,13,50,0,6,0,20,0.0,46,11,Sunny,34.69306
2015,10,11,14,59,0,6,0,20,0.0,49,13,Sunny,39.51197
2015,10,11,15,58,0,6,0,21,0.0,52,14,Sunny,41.586426
2015,10,11,16,51,0,6,0,19,0.0,56,14,Sunny,38.46064
2015,10,11,17,57,0,6,0,18,0.0,61,14,Sunny,37.81513
2015,10,11,18,50,0,6,0,16,0.0,65,14,Clear,30.486347
2015,10,11,19,12,0,6,0,16,0.0,67,14,Clear,18.38696
2015,10,11,20,7,0,6,0,15,0.0,69,14,Clear,9.881961
2015,10,11,21,6,0,6,0,15,0.0,72,14,Clear,4.4224634
2015,10,11,22,1,0,6,0,15,0.0,73,13,Clear,3.7623303
2015,10,11,23,1,0,6,0,14,0.0,74,12,Clear,2.2410057
2015,10,12,0,2,0,0,1,14,0.0,75,12,Clear,1.2428739
2015,10,12,1,1,0,0,1,14,0.0,76,12,Clear,1.2117214
2015,10,12,4,1,0,0,1,14,0.0,76,11,Clear,0.0
2015,10,12,5,1,0,0,1,14,0.0,75,10,Clear,0.0
2015,10,12,6,3,0,0,1,14,0.0,73,10,Sunny,5.540636
2015,10,12,7,10,0,0,1,16,0.0,66,9,Sunny,16.63469
2015,10,12,8,44,0,0,1,19,0.0,58,9,Sunny,29.406515
2015,10,12,9,6,0,0,1,21,0.0,50,9,Sunny,19.115105
2015,10,12,10,10,0,0,1,22,0.0,49,9,Sunny,12.043549
2015,10,12,11,35,0,0,1,23,0.0,48,9,Sunny,13.069898
2015,10,12,12,33,0,0,1,24,0.0,48,9,Sunny,16.844864
2015,10,12,13,26,0,0,1,23,0.0,50,11,Sunny,17.255905
2015,10,12,14,40,0,0,1,22,0.0,53,14,Sunny,20.651323
2015,10,12,15,35,0,0,1,21,0.0,55,16,Sunny,22.132153
2015,10,12,16,38,0,0,1,20,0.0,61,15,Sunny,22.95579
2015,10,12,17,38,0,0,1,18,0.0,67,14,Sunny,52.064938
2015,10,12,18,45,0,0,1,16,0.0,73,14,Clear,51.429436
2015,10,12,19,20,0,0,1,16,0.0,74,14,Clear,29.161139
2015,10,12,20,12,0,0,1,16,0.0,76,14,Clear,17.006096
2015,10,12,21,6,0,0,1,15,0.0,78,14,Clear,8.64681
2015,10,12,22,2,0,0,1,15,0.0,79,11,Clear,0.0
2015,10,12,23,3,0,0,1,15,0.3,81,8,Patchy rain possible,1.3521286
2015,10,13,0,1,0,1,1,15,0.5,82,5,Patchy rain possible,1.6104399
2015,10,13,2,3,0,1,1,15,0.0,87,7,Clear,1.2321718
2015,10,13,5,2,0,1,1,15,0.0,89,7,Clear,2.039884
2015,10,13,6,7,0,1,1,16,0.0,89,7,Sunny,6.511583
2015,10,13,7,28,0,1,1,17,0.0,85,10,Sunny,18.730257
2015,10,13,8,49,0,1,1,18,0.0,81,13,Sunny,30.225958
2015,10,13,9,21,0,1,1,20,0.0,76,17,Sunny,18.17191
2015,10,13,10,10,0,1,1,21,0.0,73,15,Sunny,10.732506
2015,10,13,11,7,0,1,1,22,0.0,70,14,Cloudy,13.871326
2015,10,13,12,13,0,1,1,22,0.0,66,13,Cloudy,15.373826
2015,10,13,13,1,0,1,1,22,0.0,68,15,Cloudy,16.3411
2015,10,13,14,5,0,1,1,21,0.0,69,16,Sunny,17.224386
2015,10,13,15,18,0,1,1,20,0.0,70,18,Sunny,20.283321
2015,10,13,16,6,0,1,1,19,0.0,75,15,Sunny,20.495922
2015,10,13,17,34,0,1,1,18,0.1,79,12,Patchy rain possible,43.87711
2015,10,13,18,34,0,1,1,17,0.1,84,9,Patchy rain possible,46.27096
2015,10,13,19,20,0,1,1,17,0.0,83,11,Patchy rain possible,27.652124
2015,10,13,20,15,0,1,1,16,0.0,83,13,Partly cloudy,16.372587
2015,10,13,21,5,0,1,1,16,0.0,82,15,Partly cloudy,10.488238
2015,10,13,22,3,0,1,1,16,0.0,80,16,Partly cloudy,7.1382227
2015,10,13,23,5,0,1,1,16,0.0,79,17,Partly cloudy,3.2231913
2015,10,14,0,3,0,2,1,15,0.1,77,17,Partly cloudy,1.2823992
2015,10,14,5,2,0,2,1,13,0.0,85,16,Clear,0.0
2015,10,14,6,9,0,2,1,13,0.0,84,15,Sunny,5.551534
2015,10,14,7,31,0,2,1,14,0.0,79,17,Sunny,17.236258
2015,10,14,8,49,0,2,1,16,0.0,73,18,Sunny,30.328457
2015,10,14,9,24,0,2,1,17,0.0,68,19,Sunny,19.425776
2015,10,14,10,4,0,2,1,18,0.0,65,17,Sunny,11.325417
2015,10,14,11,9,0,2,1,18,0.1,63,15,Patchy rain possible,6.979445
2015,10,14,12,19,0,2,1,19,0.1,60,14,Patchy rain possible,10.681758
2015,10,14,13,15,0,2,1,19,0.1,60,15,Patchy rain possible,10.339999
2015,10,14,14,14,0,2,1,18,0.0,60,17,Partly cloudy,14.69069
2015,10,14,15,9,0,2,1,18,0.0,60,19,Partly cloudy,19.628605
2015,10,14,16,10,0,2,1,17,0.0,62,18,Partly cloudy,18.04484
2015,10,14,17,36,0,2,1,15,0.0,64,16,Sunny,48.17229
2015,10,14,18,34,0,2,1,14,0.0,66,15,Clear,51.090878
2015,10,14,19,20,0,2,1,14,0.0,70,15,Clear,28.469452
2015,10,14,20,12,0,2,1,13,0.0,73,14,Clear,16.695187
2015,10,14,21,12,0,2,1,13,0.0,77,14,Clear,9.158558
2015,10,14,22,2,0,2,1,12,0.0,78,13,Clear,4.5774946
2015,10,14,23,3,0,2,1,12,0.0,79,11,Clear,2.0818868
2015,10,15,0,4,0,3,1,11,0.0,81,10,Clear,1.0938803
2015,10,15,6,11,0,3,1,11,0.0,77,12,Sunny,5.365081
2015,10,15,7,24,0,3,1,12,0.0,69,13,Sunny,14.890364
2015,10,15,8,47,0,3,1,13,0.0,60,15,Sunny,28.633856
2015,10,15,9,24,0,3,1,14,0.0,52,17,Sunny,17.513002
2015,10,15,10,8,0,3,1,15,0.0,50,15,Sunny,11.160735
2015,10,15,11,16,0,3,1,16,0.0,48,13,Sunny,12.35207
2015,10,15,12,20,0,3,1,17,0.0,45,11,Sunny,13.188089
2015,10,15,13,14,0,3,1,17,0.0,46,13,Sunny,14.273056
2015,10,15,14,23,0,3,1,17,0.0,47,15,Sunny,17.697847
2015,10,15,15,12,0,3,1,17,0.0,48,16,Sunny,21.201078
2015,10,15,16,25,0,3,1,16,0.0,52,15,Sunny,23.322332
2015,10,15,17,44,0,3,1,15,0.0,57,14,Sunny,48.71494
2015,10,15,18,28,0,3,1,14,0.0,62,13,Clear,51.42066
2015,10,15,19,23,0,3,1,13,0.0,61,15,Clear,28.422504
2015,10,15,20,7,0,3,1,13,0.0,61,17,Clear,15.682138
2015,10,15,21,7,0,3,1,13,0.0,61,19,Clear,9.416971
2015,10,15,22,3,0,3,1,12,0.0,62,19,Clear,4.6982446
2015,10,15,23,2,0,3,1,12,0.0,63,20,Clear,0.0
2015,10,16,0,1,0,4,1,12,0.0,64,20,Clear,0.0
2015,10,16,6,12,0,4,1,11,0.0,72,13,Sunny,4.2848926
2015,10,16,7,22,0,4,1,12,0.0,67,17,Sunny,14.828335
2015,10,16,8,44,0,4,1,14,0.0,61,21,Sunny,28.772158
2015,10,16,9,28,0,4,1,15,0.0,56,25,Sunny,16.67114
2015,10,16,10,8,0,4,1,15,0.0,52,22,Sunny,12.991365
2015,10,16,11,10,0,4,1,16,0.0,49,19,Sunny,13.312054
2015,10,16,12,23,0,4,1,17,0.0,45,16,Sunny,15.352488
2015,10,16,13,17,0,4,1,17,0.0,45,16,Sunny,17.833796
2015,10,16,14,24,0,4,1,17,0.0,46,16,Partly cloudy,20.774343
2015,10,16,15,10,0,4,1,16,0.0,46,16,Partly cloudy,23.514355
2015,10,16,16,18,0,4,1,15,0.0,51,16,Partly cloudy,26.674604
2015,10,16,17,38,0,4,1,14,0.0,56,16,Sunny,48.80043
2015,10,16,18,33,0,4,1,13,0.0,61,15,Clear,40.36295
2015,10,16,19,13,0,4,1,12,0.0,63,16,Clear,16.807003
2015,10,16,20,10,0,4,1,11,0.0,65,17,Clear,8.30929
2015,10,16,21,4,0,4,1,11,0.0,68,18,Clear,6.048586
2015,10,16,22,5,0,4,1,10,0.0,70,16,Clear,4.6269774
2015,10,16,23,3,0,4,1,10,0.0,72,15,Clear,2.6627378
2015,10,17,0,2,0,5,0,9,0.0,75,13,Clear,1.8673747
2015,10,17,2,1,0,5,0,8,0.0,80,16,Clear,0.0
2015,10,17,7,5,0,5,0,8,0.0,66,18,Sunny,2.5294716
2015,10,17,8,7,0,5,0,9,0.0,57,21,Sunny,6.8725963
2015,10,17,9,7,0,5,0,10,0.0,49,25,Sunny,9.035973
2015,10,17,10,13,0,5,0,11,0.0,47,24,Sunny,14.780844
2015,10,17,11,27,0,5,0,11,0.0,44,22,Partly cloudy,19.305
2015,10,17,12,22,0,5,0,12,0.0,42,21,Partly cloudy,22.973682
2015,10,17,13,11,0,5,0,12,0.0,43,22,Partly cloudy,24.266195
2015,10,17,14,18,0,5,0,11,0.0,43,24,Partly cloudy,26.233093
2015,10,17,15,19,0,5,0,11,0.0,43,25,Partly cloudy,26.471186
2015,10,17,16,11,0,5,0,10,0.0,47,23,Partly cloudy,24.648035
2015,10,17,17,26,0,5,0,9,0.0,50,21,Sunny,28.416647
2015,10,17,18,17,0,5,0,7,0.0,54,19,Clear,19.798634
2015,10,17,19,2,0,5,0,7,0.0,56,19,Clear,9.251968
2015,10,17,20,1,0,5,0,6,0.0,58,20,Clear,0.0
2015,10,17,21,3,0,5,0,5,0.0,60,20,Clear,2.0929835
2015,10,17,22,2,0,5,0,5,0.0,62,19,Clear,1.4064626
2015,10,17,23,1,0,5,0,4,0.0,64,18,Clear,2.598842
2015,10,18,0,2,0,6,0,4,0.0,66,17,Clear,1.0506425
2015,10,18,1,1,0,6,0,3,0.0,67,16,Clear,0.0
2015,10,18,2,1,0,6,0,3,0.0,69,15,Clear,0.0
2015,10,18,7,2,0,6,0,4,0.0,64,15,Sunny,1.7185322
2015,10,18,8,5,0,6,0,5,0.0,56,16,Partly cloudy,4.516485
2015,10,18,9,5,0,6,0,7,0.0,49,18,Partly cloudy,5.83485
2015,10,18,10,5,0,6,0,7,0.0,45,18,Partly cloudy,9.44801
2015,10,18,11,10,0,6,0,8,0.0,41,19,Partly cloudy,15.902956
2015,10,18,12,18,0,6,0,9,0.0,38,20,Partly cloudy,18.6156
2015,10,18,13,8,0,6,0,9,0.0,38,22,Partly cloudy,19.815243
2015,10,18,14,7,0,6,0,9,0.0,38,24,Partly cloudy,23.181622
2015,10,18,15,14,0,6,0,9,0.0,39,26,Partly cloudy,23.916348
2015,10,18,16,12,0,6,0,7,0.0,42,23,Partly cloudy,22.003263
2015,10,18,17,14,0,6,0,6,0.0,46,20,Sunny,26.195517
2015,10,18,18,12,0,6,0,5,0.0,49,17,Clear,22.75934
2015,10,18,19,2,0,6,0,4,0.0,52,17,Clear,11.632197
2015,10,18,20,3,0,6,0,4,0.0,55,18,Clear,5.8197703
2015,10,18,21,2,0,6,0,3,0.0,59,18,Clear,1.1349227
2015,10,19,5,1,0,0,1,3,0.0,58,9,Clear,0.0
2015,10,19,6,6,0,0,1,3,0.0,57,9,Sunny,3.3820872
2015,10,19,7,11,0,0,1,4,0.0,52,9,Sunny,11.713201
2015,10,19,8,40,0,0,1,6,0.0,48,9,Sunny,22.112082
2015,10,19,9,9,0,0,1,7,0.0,43,9,Sunny,12.337384
2015,10,19,10,3,0,0,1,8,0.0,41,9,Sunny,5.8273168
2015,10,19,11,7,0,0,1,9,0.0,38,9,Sunny,5.912361
2015,10,19,12,4,0,0,1,11,0.0,36,9,Sunny,10.073558
2015,10,19,14,13,0,0,1,11,0.0,39,15,Sunny,14.0689125
2015,10,19,15,8,0,0,1,11,0.0,41,17,Sunny,15.7382145
2015,10,19,16,8,0,0,1,10,0.0,45,18,Sunny,16.286732
2015,10,19,17,30,0,0,1,9,0.0,48,18,Sunny,41.789135
2015,10,19,18,23,0,0,1,8,0.0,51,19,Clear,42.868614
2015,10,19,19,16,0,0,1,8,0.0,53,22,Clear,22.523483
2015,10,19,20,9,0,0,1,8,0.0,54,25,Clear,13.017336
2015,10,19,21,4,0,0,1,8,0.0,56,28,Clear,5.937048
2015,10,19,22,1,0,0,1,8,0.0,58,26,Clear,3.4026635
2015,10,19,23,1,0,0,1,8,0.0,61,23,Clear,0.0
2015,10,20,1,1,0,1,1,8,0.0,64,21,Clear,0.0
2015,10,20,5,3,0,1,1,8,0.0,68,20,Clear,0.0
2015,10,20,6,10,0,1,1,8,0.0,69,19,Sunny,4.2428546
2015,10,20,7,23,0,1,1,10,0.0,64,21,Sunny,15.198522
2015,10,20,8,42,0,1,1,12,0.0,59,24,Partly cloudy,26.26793
2015,10,20,9,9,0,1,1,14,0.0,54,26,Partly cloudy,15.725512
2015,10,20,10,7,0,1,1,15,0.0,51,23,Partly cloudy,8.334923
2015,10,20,11,7,0,1,1,17,0.0,49,21,Partly cloudy,11.118013
2015,10,20,12,16,0,1,1,19,0.0,46,19,Partly cloudy,11.915005
2015,10,20,13,18,0,1,1,19,0.0,48,20,Partly cloudy,12.874677
2015,10,20,14,19,0,1,1,19,0.0,50,21,Sunny,15.92419
2015,10,20,15,16,0,1,1,19,0.0,53,21,Sunny,19.988476
2015,10,20,16,17,0,1,1,18,0.0,57,19,Sunny,19.795874
2015,10,20,17,39,0,1,1,16,0.0,60,16,Sunny,48.855038
2015,10,20,18,35,0,1,1,15,0.0,64,13,Clear,52.45924
2015,10,20,19,18,0,1,1,15,0.0,66,16,Clear,29.379936
2015,10,20,20,14,0,1,1,14,0.0,68,18,Clear,16.757597
2015,10,20,21,7,0,1,1,14,0.0,71,20,Clear,9.388388
2015,10,20,22,2,0,1,1,14,0.0,72,18,Clear,5.8317194
2015,10,20,23,1,0,1,1,13,0.0,73,16,Clear,0.0
2015,10,21,0,1,0,2,1,13,0.0,75,14,Clear,1.2925094
2015,10,21,5,1,0,2,1,13,0.0,77,8,Clear,0.0
2015,10,21,6,9,0,2,1,13,0.0,76,6,Sunny,5.7463727
2015,10,21,7,25,0,2,1,16,0.0,70,6,Sunny,18.834036
2015,10,21,8,62,0,2,1,18,0.0,63,6,Sunny,32.51368
2015,10,21,9,14,0,2,1,20,0.0,56,6,Sunny,21.078156
2015,10,21,10,4,0,2,1,21,0.0,54,6,Sunny,13.649363
2015,10,21,11,13,0,2,1,22,0.0,51,6,Sunny,13.798514
2015,10,21,12,18,0,2,1,23,0.0,49,6,Sunny,16.714052
2015,10,21,13,11,0,2,1,22,0.0,52,9,Sunny,16.549519
2015,10,21,14,14,0,2,1,21,0.0,55,12,Sunny,19.101397
2015,10,21,15,19,0,2,1,20,0.0,57,15,Sunny,21.6912
2015,10,21,16,11,0,2,1,19,0.0,63,13,Sunny,20.390614
2015,10,21,17,32,0,2,1,18,0.0,68,11,Sunny,52.93024
2015,10,21,18,40,0,2,1,16,0.0,73,9,Clear,54.640915
2015,10,21,19,26,0,2,1,16,0.0,73,10,Clear,31.497444
2015,10,21,20,10,0,2,1,15,0.0,74,12,Clear,18.46801
2015,10,21,21,3,0,2,1,15,0.0,74,14,Clear,10.628272
2015,10,21,22,2,0,2,1,14,0.0,74,13,Clear,5.377456
2015,10,21,23,1,0,2,1,14,0.0,73,12,Clear,2.4509716
2015,10,22,0,1,0,3,1,14,0.0,73,10,Clear,1.2745446
2015,10,22,1,1,0,3,1,14,0.0,73,11,Clear,0.0
2015,10,22,5,1,0,3,1,13,0.0,76,11,Clear,1.4248118
2015,10,22,6,10,0,3,1,13,0.0,76,10,Sunny,5.9015784
2015,10,22,7,22,0,3,1,14,0.0,70,13,Sunny,15.955273
2015,10,22,8,52,0,3,1,16,0.0,65,16,Sunny,30.32113
2015,10,22,9,16,0,3,1,18,0.0,59,19,Sunny,19.527382
2015,10,22,10,12,0,3,1,19,0.0,55,18,Sunny,12.894899
2015,10,22,11,7,0,3,1,20,0.0,51,17,Sunny,14.097511
2015,10,22,12,21,0,3,1,22,0.0,47,15,Sunny,15.453196
2015,10,22,13,11,0,3,1,22,0.0,48,16,Sunny,17.148008
2015,10,22,14,18,0,3,1,22,0.0,49,17,Partly cloudy,20.004627
2015,10,22,15,21,0,3,1,21,0.0,50,18,Partly cloudy,22.05804
2015,10,22,16,20,0,3,1,20,0.0,52,17,Partly cloudy,23.14439
2015,10,22,17,36,0,3,1,19,0.0,55,15,Cloudy,51.11056
2015,10,22,18,34,0,3,1,18,0.0,58,14,Cloudy,54.14874
2015,10,22,19,25,0,3,1,18,0.0,61,15,Cloudy,30.438923
2015,10,22,20,12,0,3,1,18,0.0,65,16,Partly cloudy,17.049929
2015,10,22,21,19,0,3,1,18,0.0,68,17,Partly cloudy,11.399208
2015,10,22,22,8,0,3,1,17,0.0,72,17,Partly cloudy,7.1961923
2015,10,22,23,9,0,3,1,15,0.0,75,16,Clear,3.5609689
2015,10,23,0,1,0,4,1,14,0.0,78,16,Clear,1.9982225
2015,10,23,5,1,0,4,1,11,0.0,70,21,Clear,0.0
2015,10,23,6,10,0,4,1,10,0.0,70,21,Sunny,3.8144965
2015,10,23,7,19,0,4,1,10,0.0,70,21,Sunny,13.507309
2015,10,23,8,37,0,4,1,10,0.0,70,21,Sunny,26.018806
2015,10,23,9,24,0,4,1,10,0.0,70,21,Sunny,13.53714
2015,10,23,10,9,0,4,1,11,0.0,71,21,Sunny,9.9644575
2015,10,23,11,10,0,4,1,11,0.0,71,21,Sunny,10.339807
2015,10,23,12,20,0,4,1,11,0.0,71,21,Sunny,10.49563
2015,10,23,13,9,0,4,1,11,0.0,71,21,Sunny,12.409634
2015,10,23,14,22,0,4,1,11,0.0,72,21,Sunny,18.135069
2015,10,23,15,24,0,4,1,11,0.0,72,21,Sunny,21.878782
2015,10,23,16,30,0,4,1,11,0.0,72,20,Sunny,26.456367
2015,10,23,17,47,0,4,1,11,0.0,73,20,Sunny,42.376667
2015,10,23,18,25,0,4,1,11,0.0,73,20,Clear,35.82579
2015,10,23,19,13,0,4,1,12,0.0,74,20,Clear,16.034184
2015,10,23,20,7,0,4,1,12,0.0,74,20,Clear,8.597531
2015,10,23,21,3,0,4,1,12,0.0,75,20,Clear,6.3393154
2015,10,23,22,4,0,4,1,12,0.0,78,17,Clear,0.0
2015,10,23,23,2,0,4,1,11,0.0,81,15,Partly cloudy,2.6863067
2015,10,24,0,2,0,5,0,11,0.0,85,12,Partly cloudy,0.0
2015,10,24,1,2,0,5,0,11,0.0,85,13,Partly cloudy,0.0
2015,10,24,7,6,0,5,0,12,0.0,81,15,Partly cloudy,4.098021
2015,10,24,8,8,0,5,0,13,0.2,77,17,Moderate rain at times,9.815004
2015,10,24,9,6,0,5,0,14,0.3,72,19,Moderate rain at times,8.947418
2015,10,24,10,15,0,5,0,15,0.1,70,18,Moderate rain at times,13.46278
2015,10,24,11,23,0,5,0,15,0.0,69,18,Cloudy,22.444517
2015,10,24,12,34,0,5,0,16,0.0,67,17,Cloudy,26.522741
2015,10,24,13,26,0,5,0,15,0.0,69,18,Cloudy,26.403107
2015,10,24,14,33,0,5,0,15,0.6,71,18,Moderate or heavy rain shower,27.583014
2015,10,24,15,33,0,5,0,15,0.8,73,18,Moderate or heavy rain shower,28.100967
2015,10,24,16,37,0,5,0,14,0.4,75,17,Moderate or heavy rain shower,27.468693
2015,10,24,17,27,0,5,0,13,0.0,78,15,Partly cloudy,27.414885
2015,10,24,18,11,0,5,0,13,0.0,81,13,Partly cloudy,19.44694
2015,10,24,19,7,0,5,0,12,0.0,82,14,Partly cloudy,10.047365
2015,10,24,20,6,0,5,0,12,0.4,83,14,Heavy rain at times,3.827511
2015,10,24,21,4,0,5,0,12,0.6,84,15,Heavy rain at times,2.8842971
2015,10,24,22,5,0,5,0,12,0.3,82,16,Heavy rain at times,3.5049422
2015,10,24,23,3,0,5,0,13,0.0,80,17,Overcast,3.417822
2015,10,25,0,3,0,6,0,13,0.0,79,18,Overcast,0.0
2015,10,25,2,3,0,6,0,13,0.0,81,21,Cloudy,0.0
2015,10,25,6,1,0,6,0,13,0.6,88,15,Light rain,0.0
2015,10,25,7,1,0,6,0,14,0.3,86,18,Light rain,3.1798332
2015,10,25,9,2,0,6,0,15,0.1,82,22,Light drizzle,5.5342264
2015,10,25,10,3,0,6,0,16,0.0,79,19,Light drizzle,11.022877
2015,10,25,11,18,0,6,0,17,0.1,75,17,Light drizzle,15.894995
2015,10,25,12,23,0,6,0,17,0.1,72,14,Light drizzle,17.991627
2015,10,25,13,18,0,6,0,17,0.0,70,19,Light drizzle,17.526009
2015,10,25,14,14,0,6,0,16,0.0,69,24,Sunny,30.067348
2015,10,25,15,34,0,6,0,16,0.0,68,29,Sunny,30.490204
2015,10,25,16,32,0,6,0,14,0.0,69,27,Sunny,27.963097
2015,10,25,17,22,0,6,0,13,0.0,71,25,Sunny,28.702095
2015,10,25,18,16,0,6,0,11,0.0,72,23,Clear,23.539608
2015,10,25,19,10,0,6,0,11,0.0,72,21,Clear,13.221121
2015,10,25,20,6,0,6,0,11,0.0,72,19,Clear,7.4592547
2015,10,25,21,2,0,6,0,10,0.0,73,18,Clear,0.0
2015,10,25,22,1,0,6,0,10,0.0,74,16,Clear,2.4931433
2015,10,26,0,1,0,0,1,10,0.0,78,12,Clear,1.0533395
2015,10,26,5,1,0,0,1,8,0.0,76,10,Clear,0.0
2015,10,26,6,9,0,0,1,7,0.0,76,8,Sunny,4.1361837
2015,10,26,7,25,0,0,1,9,0.0,69,10,Sunny,13.357201
2015,10,26,8,37,0,0,1,10,0.0,63,13,Sunny,23.899315
2015,10,26,9,12,0,0,1,11,0.0,57,15,Sunny,14.170755
2015,10,26,10,10,0,0,1,12,0.0,52,12,Sunny,7.2165236
2015,10,26,11,8,0,0,1,14,0.0,47,9,Sunny,8.190231
2015,10,26,12,15,0,0,1,15,0.0,43,7,Sunny,12.116112
2015,10,26,13,6,0,0,1,16,0.0,43,7,Sunny,13.246384
2015,10,26,14,13,0,0,1,16,0.0,43,8,Sunny,17.90039
2015,10,26,15,27,0,0,1,17,0.0,43,9,Sunny,20.54315
2015,10,26,16,18,0,0,1,15,0.0,47,9,Sunny,20.580904
2015,10,26,17,35,0,0,1,14,0.0,51,10,Sunny,49.927803
2015,10,26,18,32,0,0,1,12,0.0,56,11,Clear,49.15414
2015,10,26,19,17,0,0,1,12,0.0,56,10,Clear,28.009844
2015,10,26,20,6,0,0,1,12,0.0,56,9,Clear,15.833783
2015,10,26,21,9,0,0,1,12,0.0,56,9,Clear,7.6272902
2015,10,26,22,3,0,0,1,11,0.0,58,9,Clear,4.563584
2015,10,26,23,3,0,0,1,11,0.0,60,9,Clear,1.7123367
2015,10,27,0,1,0,1,1,10,0.0,62,10,Clear,1.34113
2015,10,27,5,3,0,1,1,8,0.0,70,8,Overcast,0.0
2015,10,27,6,11,0,1,1,8,0.0,71,7,Overcast,4.2871814
2015,10,27,7,17,0,1,1,10,0.0,67,9,Overcast,14.382284
2015,10,27,8,44,0,1,1,11,0.0,63,10,Sunny,26.55398
2015,10,27,9,17,0,1,1,13,0.0,59,12,Sunny,14.7037735
2015,10,27,10,4,0,1,1,14,0.0,57,11,Sunny,7.880239
2015,10,27,11,6,0,1,1,14,0.0,55,11,Sunny,9.586306
2015,10,27,12,14,0,1,1,15,0.0,53,10,Sunny,10.816095
