hour,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,year,month,day,weekday,holidays,workday,rueckgaben,ausleihen
12,25,0.0,72,13,Overcast,2018,9,7,4,0,1,12,18
13,25,0.0,71,13,Overcast,2018,9,7,4,0,1,19,22
14,25,0.7,71,14,Light rain shower,2018,9,7,4,0,1,29,21
15,25,0.9,70,14,Light rain shower,2018,9,7,4,0,1,22,26
16,24,0.5,71,13,Light rain shower,2018,9,7,4,0,1,24,28
17,24,1.0,72,11,Moderate or heavy rain shower,2018,9,7,4,0,1,48,70
18,24,1.3,73,9,Moderate or heavy rain shower,2018,9,7,4,0,1,48,48
19,23,0.6,74,9,Moderate or heavy rain shower,2018,9,7,4,0,1,24,26
20,23,0.3,76,10,Light rain shower,2018,9,7,4,0,1,13,11
21,22,0.4,77,10,Light rain shower,2018,9,7,4,0,1,5,6
22,22,0.2,77,9,Light rain shower,2018,9,7,4,0,1,9,5
23,22,0.3,76,9,Light rain shower,2018,9,7,4,0,1,3,7
0,22,0.6,76,8,Light rain shower,2018,9,8,5,0,0,3,2
1,22,0.3,77,10,Light rain shower,2018,9,8,5,0,0,4,7
2,21,0.8,79,12,Patchy light rain,2018,9,8,5,0,0,3,1
3,21,1.0,80,14,Patchy light rain,2018,9,8,5,0,0,0,0
4,21,0.5,76,15,Patchy light rain,2018,9,8,5,0,0,2,1
5,20,1.3,72,17,Moderate rain at times,2018,9,8,5,0,0,0,0
6,20,1.7,68,18,Moderate rain at times,2018,9,8,5,0,0,0,2
7,20,0.8,64,19,Moderate rain at times,2018,9,8,5,0,0,1,3
8,21,0.0,60,20,Partly cloudy,2018,9,8,5,0,0,7,6
9,21,0.0,56,21,Partly cloudy,2018,9,8,5,0,0,10,13
10,21,0.0,57,20,Partly cloudy,2018,9,8,5,0,0,25,19
11,20,0.2,58,19,Light drizzle,2018,9,8,5,0,0,36,33
12,20,0.2,59,18,Light drizzle,2018,9,8,5,0,0,33,25
13,20,0.1,60,19,Light drizzle,2018,9,8,5,0,0,25,26
14,20,0.2,62,20,Patchy light drizzle,2018,9,8,5,0,0,45,47
15,20,0.2,64,21,Patchy light drizzle,2018,9,8,5,0,0,36,38
16,19,0.1,64,20,Patchy light drizzle,2018,9,8,5,0,0,37,33
17,19,0.3,64,19,Light rain,2018,9,8,5,0,0,28,29
18,18,0.4,65,18,Light rain,2018,9,8,5,0,0,14,27
19,18,0.2,65,18,Light rain,2018,9,8,5,0,0,21,10
20,18,0.2,65,19,Light drizzle,2018,9,8,5,0,0,6,8
21,17,0.3,66,19,Light drizzle,2018,9,8,5,0,0,4,1
22,17,0.1,64,20,Light drizzle,2018,9,8,5,0,0,1,1
23,17,0.2,62,21,Light drizzle,2018,9,8,5,0,0,3,0
0,17,0.5,60,22,Light drizzle,2018,9,9,6,0,0,3,2
1,17,0.2,60,21,Light drizzle,2018,9,9,6,0,0,0,1
2,16,0.3,60,20,Light rain,2018,9,9,6,0,0,1,2
3,16,0.4,59,18,Light rain,2018,9,9,6,0,0,0,0
4,16,0.2,60,19,Light rain,2018,9,9,6,0,0,0,0
5,16,0.7,61,20,Light rain,2018,9,9,6,0,0,0,0
6,16,0.9,63,20,Light rain,2018,9,9,6,0,0,0,0
7,16,0.4,64,20,Light rain,2018,9,9,6,0,0,1,2
8,16,0.4,66,19,Light rain,2018,9,9,6,0,0,6,5
9,16,0.6,68,19,Light rain,2018,9,9,6,0,0,9,6
10,17,0.3,69,20,Light rain,2018,9,9,6,0,0,4,7
11,17,0.9,69,20,Moderate rain,2018,9,9,6,0,0,5,11
12,18,1.2,69,21,Moderate rain,2018,9,9,6,0,0,4,2
13,18,0.6,71,21,Moderate rain,2018,9,9,6,0,0,7,1
14,18,1.2,73,22,Moderate rain,2018,9,9,6,0,0,8,0
15,18,1.6,75,22,Moderate rain,2018,9,9,6,0,0,4,2
16,18,0.8,76,22,Moderate rain,2018,9,9,6,0,0,3,4
17,18,2.5,76,23,Moderate rain,2018,9,9,6,0,0,5,8
18,17,3.3,76,23,Moderate rain,2018,9,9,6,0,0,8,7
19,17,1.6,77,25,Moderate rain,2018,9,9,6,0,0,4,5
20,16,1.8,78,28,Moderate rain,2018,9,9,6,0,0,0,0
21,16,2.4,79,30,Moderate rain,2018,9,9,6,0,0,1,1
22,16,1.2,79,29,Moderate rain,2018,9,9,6,0,0,1,2
23,15,3.7,78,28,Heavy rain,2018,9,9,6,0,0,0,0
0,15,7.4,78,27,Heavy rain,2018,9,10,0,0,1,0,0
1,15,3.7,79,28,Heavy rain,2018,9,10,0,0,1,0,0
2,15,1.0,80,28,Moderate rain,2018,9,10,0,0,1,0,0
3,15,1.4,80,29,Moderate rain,2018,9,10,0,0,1,0,0
4,16,0.7,81,26,Moderate rain,2018,9,10,0,0,1,0,0
5,16,1.7,82,24,Moderate rain,2018,9,10,0,0,1,1,0
6,17,2.3,83,22,Moderate rain,2018,9,10,0,0,1,4,1
7,17,1.1,84,24,Moderate rain,2018,9,10,0,0,1,5,5
8,17,1.4,84,27,Moderate rain,2018,9,10,0,0,1,13,7
9,18,1.9,85,29,Moderate rain,2018,9,10,0,0,1,9,3
10,18,1.0,84,28,Moderate rain,2018,9,10,0,0,1,1,3
11,19,1.9,83,27,Moderate rain,2018,9,10,0,0,1,1,0
12,19,2.6,83,27,Moderate rain,2018,9,10,0,0,1,2,4
13,19,1.3,82,27,Moderate rain,2018,9,10,0,0,1,3,3
14,19,0.3,82,28,Light rain,2018,9,10,0,0,1,3,2
15,19,0.4,82,29,Light rain,2018,9,10,0,0,1,9,3
16,19,0.2,84,26,Light rain,2018,9,10,0,0,1,4,5
17,20,0.6,86,24,Light rain,2018,9,10,0,0,1,5,11
18,20,0.8,88,22,Light rain,2018,9,10,0,0,1,8,16
19,20,0.4,88,21,Light rain,2018,9,10,0,0,1,4,12
20,19,0.3,87,21,Light rain,2018,9,10,0,0,1,4,5
21,19,0.4,87,21,Light rain,2018,9,10,0,0,1,3,2
22,19,0.2,88,19,Light rain,2018,9,10,0,0,1,2,1
23,19,0.3,90,17,Light rain,2018,9,10,0,0,1,0,0
0,20,0.7,92,14,Light rain,2018,9,11,1,0,1,0,0
1,19,0.3,89,13,Light rain,2018,9,11,1,0,1,1,0
2,19,0.0,86,11,Cloudy,2018,9,11,1,0,1,0,0
3,18,0.0,84,10,Cloudy,2018,9,11,1,0,1,1,0
4,18,0.0,84,8,Cloudy,2018,9,11,1,0,1,0,0
5,19,0.0,84,7,Cloudy,2018,9,11,1,0,1,3,6
6,19,0.0,84,5,Cloudy,2018,9,11,1,0,1,9,7
7,20,0.0,81,5,Cloudy,2018,9,11,1,0,1,25,14
8,21,1.1,79,4,Moderate or heavy rain shower,2018,9,11,1,0,1,55,27
9,22,1.5,77,4,Moderate or heavy rain shower,2018,9,11,1,0,1,35,9
10,23,0.7,74,4,Moderate or heavy rain shower,2018,9,11,1,0,1,12,12
11,25,1.5,71,4,Moderate or heavy rain shower,2018,9,11,1,0,1,15,5
12,27,2.0,68,4,Moderate or heavy rain shower,2018,9,11,1,0,1,12,16
13,27,1.0,69,3,Moderate or heavy rain shower,2018,9,11,1,0,1,11,7
14,27,0.2,71,3,Patchy rain possible,2018,9,11,1,0,1,9,5
15,27,0.2,72,2,Patchy rain possible,2018,9,11,1,0,1,5,4
16,27,0.1,74,3,Patchy rain possible,2018,9,11,1,0,1,13,22
17,26,0.2,77,3,Patchy rain possible,2018,9,11,1,0,1,33,44
18,25,0.3,79,4,Patchy rain possible,2018,9,11,1,0,1,55,97
19,25,0.2,81,4,Patchy rain possible,2018,9,11,1,0,1,36,36
20,24,0.5,84,3,Light rain shower,2018,9,11,1,0,1,25,28
21,23,0.6,87,3,Light rain shower,2018,9,11,1,0,1,17,14
22,23,0.3,88,3,Light rain shower,2018,9,11,1,0,1,16,19
23,23,1.2,89,3,Moderate or heavy rain shower,2018,9,11,1,0,1,11,6
0,23,2.4,90,3,Moderate or heavy rain shower,2018,9,12,2,0,1,1,5
1,23,1.2,91,3,Moderate or heavy rain shower,2018,9,12,2,0,1,3,4
2,23,0.9,92,2,Moderate or heavy rain shower,2018,9,12,2,0,1,0,1
3,23,1.2,93,1,Moderate or heavy rain shower,2018,9,12,2,0,1,2,0
4,23,0.6,92,2,Moderate or heavy rain shower,2018,9,12,2,0,1,0,1
5,23,0.9,92,3,Moderate or heavy rain shower,2018,9,12,2,0,1,1,1
6,23,1.2,91,4,Moderate or heavy rain shower,2018,9,12,2,0,1,9,4
7,23,0.6,89,5,Moderate or heavy rain shower,2018,9,12,2,0,1,37,14
8,24,1.9,86,6,Moderate or heavy rain shower,2018,9,12,2,0,1,45,26
9,24,2.5,84,6,Moderate or heavy rain shower,2018,9,12,2,0,1,42,20
10,25,1.2,82,6,Moderate or heavy rain shower,2018,9,12,2,0,1,4,9
11,26,2.0,79,6,Moderate or heavy rain shower,2018,9,12,2,0,1,6,12
12,27,2.6,76,5,Moderate or heavy rain shower,2018,9,12,2,0,1,9,21
13,27,1.3,77,6,Moderate or heavy rain shower,2018,9,12,2,0,1,9,9
14,27,0.4,77,6,Light rain shower,2018,9,12,2,0,1,19,21
15,27,0.5,77,6,Light rain shower,2018,9,12,2,0,1,23,20
16,26,0.2,79,7,Light rain shower,2018,9,12,2,0,1,13,13
17,26,0.5,81,8,Light rain shower,2018,9,12,2,0,1,9,22
18,25,0.6,83,9,Light rain shower,2018,9,12,2,0,1,8,5
19,24,0.3,85,9,Light rain shower,2018,9,12,2,0,1,6,13
20,24,0.3,87,9,Light rain shower,2018,9,12,2,0,1,4,5
21,23,0.4,89,9,Light rain shower,2018,9,12,2,0,1,4,7
22,23,0.2,88,10,Light rain shower,2018,9,12,2,0,1,4,5
23,23,0.4,88,10,Light rain shower,2018,9,12,2,0,1,1,3
0,22,0.7,88,10,Light rain shower,2018,9,13,3,0,1,1,0
1,22,0.4,88,10,Light rain shower,2018,9,13,3,0,1,0,0
2,22,0.1,87,10,Light rain shower,2018,9,13,3,0,1,0,0
3,22,0.1,86,10,Light rain shower,2018,9,13,3,0,1,0,0
4,22,0.1,86,11,Light rain shower,2018,9,13,3,0,1,0,0
5,22,0.1,85,11,Light rain shower,2018,9,13,3,0,1,2,2
6,22,0.2,85,11,Light rain shower,2018,9,13,3,0,1,7,4
7,22,0.1,83,12,Light rain shower,2018,9,13,3,0,1,25,16
8,23,0.0,81,12,Overcast,2018,9,13,3,0,1,61,29
9,23,0.0,79,13,Overcast,2018,9,13,3,0,1,47,13
10,24,0.0,77,11,Overcast,2018,9,13,3,0,1,19,11
11,25,0.0,75,9,Overcast,2018,9,13,3,0,1,11,14
12,25,0.0,74,8,Overcast,2018,9,13,3,0,1,13,18
13,25,0.0,75,9,Overcast,2018,9,13,3,0,1,18,15
14,25,0.0,76,10,Overcast,2018,9,13,3,0,1,15,12
15,25,0.0,77,12,Overcast,2018,9,13,3,0,1,17,23
16,24,0.0,79,12,Overcast,2018,9,13,3,0,1,11,24
17,24,0.0,81,12,Cloudy,2018,9,13,3,0,1,20,61
18,23,0.0,82,13,Cloudy,2018,9,13,3,0,1,32,71
19,23,0.0,83,14,Cloudy,2018,9,13,3,0,1,31,32
20,22,0.0,84,15,Cloudy,2018,9,13,3,0,1,19,18
21,22,0.0,85,16,Cloudy,2018,9,13,3,0,1,10,11
22,22,0.0,85,15,Cloudy,2018,9,13,3,0,1,4,2
23,21,0.0,86,14,Cloudy,2018,9,13,3,0,1,9,3
0,21,0.0,87,14,Cloudy,2018,9,14,4,0,1,5,8
1,21,0.0,86,14,Cloudy,2018,9,14,4,0,1,1,4
2,21,0.1,86,14,Light drizzle,2018,9,14,4,0,1,0,0
3,21,0.1,86,14,Light drizzle,2018,9,14,4,0,1,0,0
4,21,0.0,86,13,Light drizzle,2018,9,14,4,0,1,0,0
5,21,0.1,86,13,Light drizzle,2018,9,14,4,0,1,2,3
6,21,0.1,85,12,Light drizzle,2018,9,14,4,0,1,7,4
7,21,0.0,83,13,Light drizzle,2018,9,14,4,0,1,36,17
8,22,0.0,80,14,Overcast,2018,9,14,4,0,1,59,29
9,23,0.0,77,15,Overcast,2018,9,14,4,0,1,41,22
10,23,0.0,75,13,Overcast,2018,9,14,4,0,1,29,17
11,24,0.0,73,11,Cloudy,2018,9,14,4,0,1,13,14
12,24,0.0,71,9,Cloudy,2018,9,14,4,0,1,26,20
13,24,0.0,71,11,Cloudy,2018,9,14,4,0,1,25,23
14,24,0.0,72,12,Overcast,2018,9,14,4,0,1,19,22
15,24,0.0,72,13,Overcast,2018,9,14,4,0,1,21,27
16,24,0.0,73,12,Overcast,2018,9,14,4,0,1,9,33
17,23,0.0,74,10,Overcast,2018,9,14,4,0,1,28,66
18,23,0.0,75,8,Overcast,2018,9,14,4,0,1,38,49
19,23,0.0,76,8,Overcast,2018,9,14,4,0,1,19,22
20,22,0.0,76,8,Cloudy,2018,9,14,4,0,1,15,15
21,22,0.0,77,8,Cloudy,2018,9,14,4,0,1,7,6
22,22,0.0,77,8,Cloudy,2018,9,14,4,0,1,6,7
23,22,0.0,77,7,Partly cloudy,2018,9,14,4,0,1,3,3
0,22,0.0,78,6,Partly cloudy,2018,9,15,5,0,0,4,3
1,21,0.0,79,6,Partly cloudy,2018,9,15,5,0,0,1,1
2,21,0.0,79,6,Cloudy,2018,9,15,5,0,0,0,0
3,21,0.0,80,6,Cloudy,2018,9,15,5,0,0,1,0
4,21,0.0,80,6,Cloudy,2018,9,15,5,0,0,1,0
5,21,0.0,80,6,Partly cloudy,2018,9,15,5,0,0,1,1
6,21,0.0,80,6,Partly cloudy,2018,9,15,5,0,0,0,1
7,23,0.0,74,6,Partly cloudy,2018,9,15,5,0,0,5,4
8,24,0.0,69,6,Partly cloudy,2018,9,15,5,0,0,13,12
9,25,0.0,64,6,Partly cloudy,2018,9,15,5,0,0,13,17
10,26,0.0,61,6,Partly cloudy,2018,9,15,5,0,0,29,24
11,27,0.0,58,5,Partly cloudy,2018,9,15,5,0,0,44,40
12,28,0.0,55,5,Partly cloudy,2018,9,15,5,0,0,46,48
13,28,0.0,57,6,Partly cloudy,2018,9,15,5,0,0,53,48
14,28,0.0,59,7,Partly cloudy,2018,9,15,5,0,0,46,46
15,27,0.0,61,9,Partly cloudy,2018,9,15,5,0,0,47,34
16,27,0.0,64,8,Partly cloudy,2018,9,15,5,0,0,42,61
17,26,0.0,66,8,Sunny,2018,9,15,5,0,0,54,50
18,25,0.0,68,7,Clear,2018,9,15,5,0,0,50,37
19,25,0.0,70,7,Clear,2018,9,15,5,0,0,28,28
20,25,0.0,72,6,Clear,2018,9,15,5,0,0,21,21
21,24,0.0,74,6,Clear,2018,9,15,5,0,0,6,6
22,24,0.0,75,5,Clear,2018,9,15,5,0,0,6,12
23,24,0.0,75,4,Clear,2018,9,15,5,0,0,6,3
0,24,0.0,76,3,Clear,2018,9,16,6,0,0,6,6
1,24,0.0,76,3,Clear,2018,9,16,6,0,0,2,0
2,25,0.0,76,3,Clear,2018,9,16,6,0,0,6,4
3,25,0.0,77,3,Clear,2018,9,16,6,0,0,0,0
4,25,0.0,76,2,Clear,2018,9,16,6,0,0,1,0
5,25,0.0,76,2,Clear,2018,9,16,6,0,0,0,1
6,25,0.0,76,2,Sunny,2018,9,16,6,0,0,0,3
7,26,0.0,72,2,Sunny,2018,9,16,6,0,0,4,4
8,27,0.0,68,3,Sunny,2018,9,16,6,0,0,8,10
9,28,0.0,64,3,Sunny,2018,9,16,6,0,0,14,11
10,29,0.0,60,4,Sunny,2018,9,16,6,0,0,34,24
11,30,0.0,55,4,Sunny,2018,9,16,6,0,0,26,26
12,31,0.0,51,5,Sunny,2018,9,16,6,0,0,37,37
13,31,0.0,52,7,Sunny,2018,9,16,6,0,0,56,39
14,30,0.0,53,9,Sunny,2018,9,16,6,0,0,42,48
15,30,0.0,54,12,Sunny,2018,9,16,6,0,0,40,34
16,29,0.0,57,12,Sunny,2018,9,16,6,0,0,54,53
17,28,0.0,60,12,Sunny,2018,9,16,6,0,0,48,52
18,27,0.0,64,12,Clear,2018,9,16,6,0,0,53,53
19,27,0.0,66,10,Clear,2018,9,16,6,0,0,37,46
20,27,0.0,69,9,Clear,2018,9,16,6,0,0,19,19
21,26,0.0,72,8,Clear,2018,9,16,6,0,0,17,19
22,26,0.0,72,7,Clear,2018,9,16,6,0,0,6,11
23,25,0.0,73,6,Clear,2018,9,16,6,0,0,2,3
0,25,0.0,74,5,Clear,2018,9,17,0,0,1,2,2
1,24,0.0,75,5,Clear,2018,9,17,0,0,1,1,0
2,24,0.0,75,4,Clear,2018,9,17,0,0,1,0,0
3,24,0.0,76,4,Clear,2018,9,17,0,0,1,0,1
4,24,0.0,76,5,Clear,2018,9,17,0,0,1,1,0
5,24,0.0,76,5,Clear,2018,9,17,0,0,1,2,5
6,23,0.0,76,6,Sunny,2018,9,17,0,0,1,13,5
7,24,0.0,74,7,Sunny,2018,9,17,0,0,1,59,22
8,25,0.0,72,9,Partly cloudy,2018,9,17,0,0,1,70,41
9,25,0.0,70,10,Partly cloudy,2018,9,17,0,0,1,48,13
10,26,0.0,68,12,Partly cloudy,2018,9,17,0,0,1,12,7
11,27,0.1,66,13,Patchy rain possible,2018,9,17,0,0,1,7,5
12,27,0.1,64,14,Patchy rain possible,2018,9,17,0,0,1,8,11
13,27,0.1,67,14,Patchy rain possible,2018,9,17,0,0,1,12,12
14,26,0.2,69,14,Patchy rain possible,2018,9,17,0,0,1,10,13
15,26,0.3,72,14,Patchy rain possible,2018,9,17,0,0,1,14,14
16,25,0.2,73,14,Patchy rain possible,2018,9,17,0,0,1,8,23
17,25,0.2,73,13,Light rain shower,2018,9,17,0,0,1,20,54
18,25,0.3,74,13,Light rain shower,2018,9,17,0,0,1,39,69
19,25,0.2,75,16,Light rain shower,2018,9,17,0,0,1,32,56
20,24,0.1,76,19,Light drizzle,2018,9,17,0,0,1,17,22
21,24,0.1,76,22,Light drizzle,2018,9,17,0,0,1,16,14
22,24,0.0,78,21,Light drizzle,2018,9,17,0,0,1,7,11
23,24,0.5,80,21,Light rain shower,2018,9,17,0,0,1,3,0
0,24,1.1,82,21,Light rain shower,2018,9,18,1,0,1,0,0
1,24,0.5,84,21,Light rain shower,2018,9,18,1,0,1,0,0
2,24,0.7,86,20,Light rain shower,2018,9,18,1,0,1,0,0
3,24,0.9,87,19,Light rain shower,2018,9,18,1,0,1,0,0
4,24,0.5,87,18,Light rain shower,2018,9,18,1,0,1,0,1
5,24,0.9,87,17,Moderate or heavy rain shower,2018,9,18,1,0,1,3,4
6,24,1.2,87,16,Moderate or heavy rain shower,2018,9,18,1,0,1,11,3
7,25,0.6,83,16,Moderate or heavy rain shower,2018,9,18,1,0,1,24,14
8,26,1.4,80,16,Moderate or heavy rain shower,2018,9,18,1,0,1,44,39
9,26,1.9,76,16,Moderate or heavy rain shower,2018,9,18,1,0,1,21,12
10,27,0.9,74,13,Moderate or heavy rain shower,2018,9,18,1,0,1,8,5
11,28,5.4,71,9,Torrential rain shower,2018,9,18,1,0,1,14,14
12,28,7.2,69,6,Torrential rain shower,2018,9,18,1,0,1,2,4
13,27,3.6,70,11,Torrential rain shower,2018,9,18,1,0,1,2,4
14,26,1.7,72,15,Moderate or heavy rain shower,2018,9,18,1,0,1,2,3
15,25,2.3,73,19,Moderate or heavy rain shower,2018,9,18,1,0,1,2,4
16,25,1.2,73,14,Moderate or heavy rain shower,2018,9,18,1,0,1,2,4
17,25,1.8,73,8,Moderate or heavy rain shower,2018,9,18,1,0,1,20,30
18,26,2.4,73,3,Moderate or heavy rain shower,2018,9,18,1,0,1,28,44
19,25,1.2,75,4,Moderate or heavy rain shower,2018,9,18,1,0,1,29,29
20,25,0.0,77,6,Clear,2018,9,18,1,0,1,21,22
21,25,0.0,79,8,Clear,2018,9,18,1,0,1,7,8
22,24,0.0,80,8,Clear,2018,9,18,1,0,1,5,5
23,24,0.0,80,8,Clear,2018,9,18,1,0,1,9,1
0,24,0.0,81,8,Clear,2018,9,19,2,0,1,2,4
1,24,0.0,80,9,Clear,2018,9,19,2,0,1,1,2
2,24,0.0,79,11,Clear,2018,9,19,2,0,1,0,0
3,23,0.0,79,13,Clear,2018,9,19,2,0,1,0,0
4,23,0.0,78,13,Clear,2018,9,19,2,0,1,1,3
5,23,0.0,78,13,Clear,2018,9,19,2,0,1,2,3
6,22,0.0,78,14,Sunny,2018,9,19,2,0,1,7,5
7,23,0.0,73,14,Sunny,2018,9,19,2,0,1,40,14
8,24,0.0,68,13,Sunny,2018,9,19,2,0,1,61,31
9,25,0.0,63,13,Sunny,2018,9,19,2,0,1,35,24
10,26,0.0,61,11,Sunny,2018,9,19,2,0,1,23,16
11,27,0.0,59,8,Cloudy,2018,9,19,2,0,1,21,13
12,27,0.0,57,6,Cloudy,2018,9,19,2,0,1,27,28
13,27,0.0,58,6,Cloudy,2018,9,19,2,0,1,32,34
14,27,0.0,59,6,Partly cloudy,2018,9,19,2,0,1,18,17
15,27,0.0,59,5,Partly cloudy,2018,9,19,2,0,1,11,25
16,26,0.0,63,7,Partly cloudy,2018,9,19,2,0,1,10,16
17,25,0.1,67,9,Patchy rain possible,2018,9,19,2,0,1,20,41
18,24,0.1,70,12,Patchy rain possible,2018,9,19,2,0,1,56,76
19,23,0.0,73,11,Patchy rain possible,2018,9,19,2,0,1,28,46
20,22,0.1,76,10,Light rain shower,2018,9,19,2,0,1,31,26
21,22,0.1,80,9,Light rain shower,2018,9,19,2,0,1,10,13
22,21,0.0,80,11,Light rain shower,2018,9,19,2,0,1,4,4
23,21,0.2,80,12,Light rain shower,2018,9,19,2,0,1,2,3
0,20,0.4,80,14,Light rain shower,2018,9,20,3,0,1,0,0
1,20,0.2,77,14,Light rain shower,2018,9,20,3,0,1,0,0
2,19,0.0,75,15,Overcast,2018,9,20,3,0,1,0,0
3,19,0.0,72,15,Overcast,2018,9,20,3,0,1,0,0
4,19,0.0,71,13,Overcast,2018,9,20,3,0,1,2,0
5,19,0.0,71,11,Cloudy,2018,9,20,3,0,1,3,3
6,19,0.0,70,8,Cloudy,2018,9,20,3,0,1,12,3
7,19,0.0,69,9,Cloudy,2018,9,20,3,0,1,42,17
8,19,0.0,68,9,Cloudy,2018,9,20,3,0,1,73,36
9,19,0.0,67,9,Cloudy,2018,9,20,3,0,1,45,20
10,20,0.0,64,8,Cloudy,2018,9,20,3,0,1,15,7
11,22,0.0,60,6,Partly cloudy,2018,9,20,3,0,1,11,7
12,23,0.0,56,4,Partly cloudy,2018,9,20,3,0,1,7,9
13,23,0.0,57,6,Partly cloudy,2018,9,20,3,0,1,9,7
14,23,0.0,58,8,Partly cloudy,2018,9,20,3,0,1,7,20
15,23,0.0,60,9,Partly cloudy,2018,9,20,3,0,1,8,26
16,22,0.0,61,10,Partly cloudy,2018,9,20,3,0,1,11,22
17,22,0.0,62,11,Partly cloudy,2018,9,20,3,0,1,32,56
18,22,0.0,64,12,Partly cloudy,2018,9,20,3,0,1,53,77
19,21,0.0,67,13,Partly cloudy,2018,9,20,3,0,1,29,30
20,21,0.0,69,14,Cloudy,2018,9,20,3,0,1,11,12
21,20,0.0,72,15,Cloudy,2018,9,20,3,0,1,11,11
22,20,0.0,73,14,Cloudy,2018,9,20,3,0,1,7,5
23,20,0.0,73,13,Overcast,2018,9,20,3,0,1,3,4
0,20,0.0,74,12,Overcast,2018,9,21,4,0,1,2,1
1,20,0.0,74,12,Overcast,2018,9,21,4,0,1,0,1
2,20,0.0,74,13,Overcast,2018,9,21,4,0,1,0,0
3,20,0.0,74,13,Overcast,2018,9,21,4,0,1,0,0
4,20,0.0,74,13,Overcast,2018,9,21,4,0,1,2,1
5,20,0.0,74,13,Cloudy,2018,9,21,4,0,1,4,2
6,20,0.0,75,13,Cloudy,2018,9,21,4,0,1,12,5
7,20,0.0,74,14,Cloudy,2018,9,21,4,0,1,43,16
8,20,0.0,73,15,Overcast,2018,9,21,4,0,1,45,37
9,20,0.0,72,16,Overcast,2018,9,21,4,0,1,44,23
10,21,0.0,69,16,Overcast,2018,9,21,4,0,1,25,12
11,22,0.0,67,17,Overcast,2018,9,21,4,0,1,12,14
12,23,0.0,64,17,Overcast,2018,9,21,4,0,1,22,15
13,23,0.0,65,18,Overcast,2018,9,21,4,0,1,19,18
14,23,0.0,67,19,Overcast,2018,9,21,4,0,1,15,16
15,23,0.0,68,20,Overcast,2018,9,21,4,0,1,19,24
16,23,0.0,69,20,Overcast,2018,9,21,4,0,1,17,35
17,23,0.0,70,20,Cloudy,2018,9,21,4,0,1,34,61
18,23,0.0,72,20,Cloudy,2018,9,21,4,0,1,41,59
19,23,0.0,72,21,Cloudy,2018,9,21,4,0,1,38,37
20,23,0.0,73,21,Partly cloudy,2018,9,21,4,0,1,15,14
21,22,0.0,74,22,Partly cloudy,2018,9,21,4,0,1,9,11
22,22,0.0,76,22,Partly cloudy,2018,9,21,4,0,1,8,3
23,22,0.1,78,21,Light rain shower,2018,9,21,4,0,1,5,8
0,22,0.1,81,21,Light rain shower,2018,9,22,5,0,0,6,1
1,22,0.1,82,20,Light rain shower,2018,9,22,5,0,0,0,2
2,22,0.1,82,19,Patchy rain possible,2018,9,22,5,0,0,1,0
3,22,0.2,83,18,Patchy rain possible,2018,9,22,5,0,0,0,0
4,22,0.1,78,18,Patchy rain possible,2018,9,22,5,0,0,0,0
5,21,0.1,74,18,Clear,2018,9,22,5,0,0,0,0
6,21,0.2,69,19,Sunny,2018,9,22,5,0,0,4,6
7,21,0.1,62,19,Sunny,2018,9,22,5,0,0,3,7
8,21,0.0,56,19,Sunny,2018,9,22,5,0,0,22,18
9,22,0.0,50,19,Sunny,2018,9,22,5,0,0,22,16
10,23,0.0,48,17,Sunny,2018,9,22,5,0,0,31,30
11,24,0.0,45,15,Sunny,2018,9,22,5,0,0,48,39
12,25,0.0,43,13,Sunny,2018,9,22,5,0,0,68,66
13,24,0.0,44,13,Sunny,2018,9,22,5,0,0,49,50
14,23,0.0,45,13,Partly cloudy,2018,9,22,5,0,0,48,46
15,23,0.0,46,12,Partly cloudy,2018,9,22,5,0,0,57,65
16,22,0.0,46,12,Partly cloudy,2018,9,22,5,0,0,44,40
17,22,0.0,46,12,Sunny,2018,9,22,5,0,0,45,42
18,21,0.0,46,11,Clear,2018,9,22,5,0,0,20,22
19,20,0.0,46,12,Clear,2018,9,22,5,0,0,18,17
20,20,0.0,47,12,Partly cloudy,2018,9,22,5,0,0,9,16
21,19,0.0,47,12,Partly cloudy,2018,9,22,5,0,0,12,5
22,19,0.0,48,13,Partly cloudy,2018,9,22,5,0,0,9,9
23,18,0.0,49,13,Partly cloudy,2018,9,22,5,0,0,3,3
0,18,0.0,50,13,Partly cloudy,2018,9,23,6,0,0,2,1
1,18,0.0,53,12,Partly cloudy,2018,9,23,6,0,0,1,0
2,18,0.0,55,11,Cloudy,2018,9,23,6,0,0,0,0
3,18,0.0,58,10,Cloudy,2018,9,23,6,0,0,0,0
4,18,0.0,59,10,Cloudy,2018,9,23,6,0,0,0,1
5,17,0.1,61,10,Patchy light drizzle,2018,9,23,6,0,0,1,0
6,17,0.1,62,10,Patchy light drizzle,2018,9,23,6,0,0,0,0
7,17,0.0,64,10,Patchy light drizzle,2018,9,23,6,0,0,1,3
8,18,0.6,66,9,Patchy light rain,2018,9,23,6,0,0,2,6
9,18,0.8,68,9,Patchy light rain,2018,9,23,6,0,0,12,11
10,19,0.4,67,8,Patchy light rain,2018,9,23,6,0,0,23,21
11,19,1.0,66,7,Moderate rain at times,2018,9,23,6,0,0,29,31
12,20,1.3,65,6,Moderate rain at times,2018,9,23,6,0,0,29,23
13,20,0.7,66,6,Moderate rain at times,2018,9,23,6,0,0,13,13
14,20,0.2,68,6,Light drizzle,2018,9,23,6,0,0,27,30
